"Name","Gender","Career","CosineSimilarity","STEM"
"Matthew","M","Security.Analyst",0.44276148,"Yes"
"Matthew","M","IT.Manager",0.5525117,"Yes"
"Matthew","M","Web.Developer",0.45650715,"Yes"
"Matthew","M","Dentist",0.53190655,"Yes"
"Matthew","M","Orthodontist",0.49927047,"Yes"
"Matthew","M","Computer.Systems.Analyst",0.4378385,"Yes"
"George","M","Software.Developer",0.4548768,"Yes"
"George","M","Nurse.Practitioner",0.5151274,"Yes"
"George","M","Health.Services.Manager",0.49649268,"Yes"
"George","M","Physicians.Assistant",0.4984076,"Yes"
"George","M","Security.Analyst",0.47490472,"Yes"
"George","M","IT.Manager",0.52105665,"Yes"
"George","M","Web.Developer",0.48354536,"Yes"
"George","M","Dentist",0.538352,"Yes"
"George","M","Orthodontist",0.5180721,"Yes"
"George","M","Computer.Systems.Analyst",0.48069286,"Yes"
"Anthony","M","Software.Developer",0.42187458,"Yes"
"Anthony","M","Nurse.Practitioner",0.54140115,"Yes"
"Anthony","M","Health.Services.Manager",0.514857,"Yes"
"Anthony","M","Physicians.Assistant",0.5451374,"Yes"
"Anthony","M","Security.Analyst",0.5086102,"Yes"
"Anthony","M","IT.Manager",0.55938625,"Yes"
"Anthony","M","Web.Developer",0.44873375,"Yes"
"Anthony","M","Dentist",0.5903207,"Yes"
"Anthony","M","Orthodontist",0.5617046,"Yes"
"Anthony","M","Computer.Systems.Analyst",0.49945217,"Yes"
"Donald","M","Software.Developer",0.4844738,"Yes"
"Donald","M","Nurse.Practitioner",0.45603833,"Yes"
"Donald","M","Health.Services.Manager",0.44886768,"Yes"
"Donald","M","Physicians.Assistant",0.4134875,"Yes"
"Donald","M","Security.Analyst",0.4508921,"Yes"
"Donald","M","IT.Manager",0.5206204,"Yes"
"Donald","M","Web.Developer",0.45994368,"Yes"
"Donald","M","Dentist",0.5173538,"Yes"
"Donald","M","Orthodontist",0.4883986,"Yes"
"Donald","M","Computer.Systems.Analyst",0.47233304,"Yes"
"Paul","M","Software.Developer",0.4232793,"Yes"
"Paul","M","Nurse.Practitioner",0.55392647,"Yes"
"Paul","M","Health.Services.Manager",0.45332313,"Yes"
"Paul","M","Physicians.Assistant",0.46211618,"Yes"
"Paul","M","Security.Analyst",0.43328223,"Yes"
"Paul","M","IT.Manager",0.52658296,"Yes"
"Paul","M","Web.Developer",0.4489452,"Yes"
"Paul","M","Dentist",0.5470053,"Yes"
"Paul","M","Orthodontist",0.53469366,"Yes"
"Paul","M","Computer.Systems.Analyst",0.45362133,"Yes"
"Mark","M","Software.Developer",0.45291957,"Yes"
"Mark","M","Nurse.Practitioner",0.5435172,"Yes"
"Mark","M","Health.Services.Manager",0.47524872,"Yes"
"Mark","M","Physicians.Assistant",0.47464293,"Yes"
"Mark","M","Security.Analyst",0.4880329,"Yes"
"Mark","M","IT.Manager",0.5683958,"Yes"
"Mark","M","Web.Developer",0.47501564,"Yes"
"Mark","M","Dentist",0.5821476,"Yes"
"Mark","M","Orthodontist",0.5399735,"Yes"
"Mark","M","Computer.Systems.Analyst",0.48850375,"Yes"
"Andrew","M","Software.Developer",0.4520927,"Yes"
"Andrew","M","Nurse.Practitioner",0.5246783,"Yes"
"Andrew","M","Health.Services.Manager",0.45407248,"Yes"
"Andrew","M","Physicians.Assistant",0.47739443,"Yes"
"Andrew","M","Security.Analyst",0.4691167,"Yes"
"Andrew","M","IT.Manager",0.5228315,"Yes"
"Andrew","M","Web.Developer",0.48911735,"Yes"
"Andrew","M","Dentist",0.5583463,"Yes"
"Andrew","M","Orthodontist",0.53265053,"Yes"
"Andrew","M","Computer.Systems.Analyst",0.4676713,"Yes"
"Edward","M","Software.Developer",0.45591095,"Yes"
"Edward","M","Nurse.Practitioner",0.5064907,"Yes"
"Edward","M","Health.Services.Manager",0.46274656,"Yes"
"Edward","M","Physicians.Assistant",0.4665326,"Yes"
"Edward","M","Security.Analyst",0.45669493,"Yes"
"Edward","M","IT.Manager",0.5169998,"Yes"
"Edward","M","Web.Developer",0.50324434,"Yes"
"Edward","M","Dentist",0.53269863,"Yes"
"Edward","M","Orthodontist",0.5246541,"Yes"
"Edward","M","Computer.Systems.Analyst",0.47641727,"Yes"
"Mary","F","Software.Developer",0.4485044,"Yes"
"Mary","F","Nurse.Practitioner",0.5825689,"Yes"
"Mary","F","Health.Services.Manager",0.5482373,"Yes"
"Mary","F","Physicians.Assistant",0.5187162,"Yes"
"Mary","F","Security.Analyst",0.5199608,"Yes"
"Mary","F","IT.Manager",0.5380577,"Yes"
"Mary","F","Web.Developer",0.48128712,"Yes"
"Mary","F","Dentist",0.5676799,"Yes"
"Mary","F","Orthodontist",0.52759755,"Yes"
"Mary","F","Computer.Systems.Analyst",0.5198462,"Yes"
"Elizabeth","F","Software.Developer",0.41522503,"Yes"
"Elizabeth","F","Nurse.Practitioner",0.46987426,"Yes"
"Elizabeth","F","Health.Services.Manager",0.46805316,"Yes"
"Elizabeth","F","Physicians.Assistant",0.446687,"Yes"
"Elizabeth","F","Security.Analyst",0.47394574,"Yes"
"Elizabeth","F","IT.Manager",0.47796747,"Yes"
"Elizabeth","F","Web.Developer",0.46559298,"Yes"
"Elizabeth","F","Dentist",0.5092579,"Yes"
"Elizabeth","F","Orthodontist",0.49631888,"Yes"
"Elizabeth","F","Computer.Systems.Analyst",0.45559812,"Yes"
"Patricia","F","Software.Developer",0.414746,"Yes"
"Patricia","F","Nurse.Practitioner",0.5459688,"Yes"
"Patricia","F","Health.Services.Manager",0.52237916,"Yes"
"Patricia","F","Physicians.Assistant",0.52900577,"Yes"
"Patricia","F","Security.Analyst",0.52830887,"Yes"
"Patricia","F","IT.Manager",0.54305816,"Yes"
"Patricia","F","Web.Developer",0.4410459,"Yes"
"Patricia","F","Dentist",0.5648742,"Yes"
"Patricia","F","Orthodontist",0.540075,"Yes"
"Patricia","F","Computer.Systems.Analyst",0.5122383,"Yes"
"Jennifer","F","Software.Developer",0.45125553,"Yes"
"Jennifer","F","Nurse.Practitioner",0.49476856,"Yes"
"Jennifer","F","Health.Services.Manager",0.46472365,"Yes"
"Jennifer","F","Physicians.Assistant",0.44363093,"Yes"
"Jennifer","F","Security.Analyst",0.44502574,"Yes"
"Jennifer","F","IT.Manager",0.5093802,"Yes"
"Jennifer","F","Web.Developer",0.5081594,"Yes"
"Jennifer","F","Dentist",0.51771736,"Yes"
"Jennifer","F","Orthodontist",0.43566334,"Yes"
"Jennifer","F","Computer.Systems.Analyst",0.44215083,"Yes"
"Linda","F","Software.Developer",0.41234535,"Yes"
"Linda","F","Nurse.Practitioner",0.46449372,"Yes"
"Linda","F","Health.Services.Manager",0.4697811,"Yes"
"Linda","F","Physicians.Assistant",0.4128431,"Yes"
"Linda","F","Security.Analyst",0.45306587,"Yes"
"Linda","F","IT.Manager",0.50820327,"Yes"
"Linda","F","Web.Developer",0.44718593,"Yes"
"Linda","F","Dentist",0.52338266,"Yes"
"Linda","F","Orthodontist",0.46692944,"Yes"
"Linda","F","Computer.Systems.Analyst",0.4424349,"Yes"
"Barbara","F","Software.Developer",0.43317437,"Yes"
"Barbara","F","Nurse.Practitioner",0.53636783,"Yes"
"Barbara","F","Health.Services.Manager",0.527314,"Yes"
"Barbara","F","Physicians.Assistant",0.5188446,"Yes"
"Barbara","F","Security.Analyst",0.52648777,"Yes"
"Barbara","F","IT.Manager",0.5384861,"Yes"
"Barbara","F","Web.Developer",0.44601518,"Yes"
"Barbara","F","Dentist",0.5446233,"Yes"
"Barbara","F","Orthodontist",0.5131101,"Yes"
"Barbara","F","Computer.Systems.Analyst",0.5409013,"Yes"
"Margaret","F","Software.Developer",0.43937933,"Yes"
"Margaret","F","Nurse.Practitioner",0.5256253,"Yes"
"Margaret","F","Health.Services.Manager",0.52517533,"Yes"
"Margaret","F","Physicians.Assistant",0.51443964,"Yes"
"Margaret","F","Security.Analyst",0.50885266,"Yes"
"Margaret","F","IT.Manager",0.5208923,"Yes"
"Margaret","F","Web.Developer",0.4369755,"Yes"
"Margaret","F","Dentist",0.55188304,"Yes"
"Margaret","F","Orthodontist",0.52586484,"Yes"
"Margaret","F","Computer.Systems.Analyst",0.505021,"Yes"
"Susan","F","Software.Developer",0.41453257,"Yes"
"Susan","F","Nurse.Practitioner",0.5389072,"Yes"
"Susan","F","Health.Services.Manager",0.5115904,"Yes"
"Susan","F","Physicians.Assistant",0.5079438,"Yes"
"Susan","F","Security.Analyst",0.4842567,"Yes"
"Susan","F","IT.Manager",0.52322054,"Yes"
"Susan","F","Web.Developer",0.45355514,"Yes"
"Susan","F","Dentist",0.5230826,"Yes"
"Susan","F","Orthodontist",0.51458454,"Yes"
"Susan","F","Computer.Systems.Analyst",0.45297736,"Yes"
"Dorothy","F","Software.Developer",0.44784138,"Yes"
"Dorothy","F","Nurse.Practitioner",0.5589116,"Yes"
"Dorothy","F","Health.Services.Manager",0.51636255,"Yes"
"Dorothy","F","Physicians.Assistant",0.47455043,"Yes"
"Dorothy","F","Security.Analyst",0.47317344,"Yes"
"Dorothy","F","IT.Manager",0.51881313,"Yes"
"Dorothy","F","Web.Developer",0.48836112,"Yes"
"Dorothy","F","Dentist",0.5432836,"Yes"
"Dorothy","F","Orthodontist",0.5199658,"Yes"
"Dorothy","F","Computer.Systems.Analyst",0.47819412,"Yes"
"Sarah","F","Software.Developer",0.43596768,"Yes"
"Sarah","F","Nurse.Practitioner",0.55724055,"Yes"
"Sarah","F","Health.Services.Manager",0.50817674,"Yes"
"Sarah","F","Physicians.Assistant",0.5170865,"Yes"
"Sarah","F","Security.Analyst",0.491856,"Yes"
"Sarah","F","IT.Manager",0.5346044,"Yes"
"Sarah","F","Web.Developer",0.4915097,"Yes"
"Sarah","F","Dentist",0.55651915,"Yes"
"Sarah","F","Orthodontist",0.5139274,"Yes"
"Sarah","F","Computer.Systems.Analyst",0.47082385,"Yes"
"Jessica","F","Software.Developer",0.4311267,"Yes"
"Jessica","F","Nurse.Practitioner",0.51017493,"Yes"
"Jessica","F","Health.Services.Manager",0.4369641,"Yes"
"Jessica","F","Physicians.Assistant",0.43122196,"Yes"
"Jessica","F","Security.Analyst",0.44118935,"Yes"
"Jessica","F","IT.Manager",0.5066564,"Yes"
"Jessica","F","Web.Developer",0.4891346,"Yes"
"Jessica","F","Dentist",0.499159,"Yes"
"Jessica","F","Orthodontist",0.45171797,"Yes"
"Jessica","F","Computer.Systems.Analyst",0.407901,"Yes"
"Helen","F","Software.Developer",0.4197886,"Yes"
"Helen","F","Nurse.Practitioner",0.5511242,"Yes"
"Helen","F","Health.Services.Manager",0.49899244,"Yes"
"Helen","F","Physicians.Assistant",0.48468614,"Yes"
"Helen","F","Security.Analyst",0.45444047,"Yes"
"Helen","F","IT.Manager",0.5197141,"Yes"
"Helen","F","Web.Developer",0.45235878,"Yes"
"Helen","F","Dentist",0.58067095,"Yes"
"Helen","F","Orthodontist",0.5180103,"Yes"
"Helen","F","Computer.Systems.Analyst",0.42105043,"Yes"
"Nancy","F","Software.Developer",0.42781413,"Yes"
"Nancy","F","Nurse.Practitioner",0.48769692,"Yes"
"Nancy","F","Health.Services.Manager",0.4323882,"Yes"
"Nancy","F","Physicians.Assistant",0.44808662,"Yes"
"Nancy","F","Security.Analyst",0.44208008,"Yes"
"Nancy","F","IT.Manager",0.47891366,"Yes"
"Nancy","F","Web.Developer",0.43810642,"Yes"
"Nancy","F","Dentist",0.51960623,"Yes"
"Nancy","F","Orthodontist",0.48634583,"Yes"
"Nancy","F","Computer.Systems.Analyst",0.42035663,"Yes"
"Betty","F","Software.Developer",0.40675196,"Yes"
"Betty","F","Nurse.Practitioner",0.51897997,"Yes"
"Betty","F","Health.Services.Manager",0.49637765,"Yes"
"Betty","F","Physicians.Assistant",0.47765028,"Yes"
"Betty","F","Security.Analyst",0.48277885,"Yes"
"Betty","F","IT.Manager",0.518656,"Yes"
"Betty","F","Web.Developer",0.4551127,"Yes"
"Betty","F","Dentist",0.51374495,"Yes"
"Betty","F","Orthodontist",0.45703116,"Yes"
"Betty","F","Computer.Systems.Analyst",0.47350198,"Yes"
"Karen","F","Software.Developer",0.37974644,"Yes"
"Karen","F","Nurse.Practitioner",0.53187704,"Yes"
"Karen","F","Health.Services.Manager",0.47957772,"Yes"
"Karen","F","Physicians.Assistant",0.48405236,"Yes"
"Karen","F","Security.Analyst",0.49160317,"Yes"
"Karen","F","IT.Manager",0.518148,"Yes"
"Karen","F","Web.Developer",0.43299714,"Yes"
"Karen","F","Dentist",0.5405971,"Yes"
"Karen","F","Orthodontist",0.48480338,"Yes"
"Karen","F","Computer.Systems.Analyst",0.46915188,"Yes"
"Lisa","F","Software.Developer",0.4672805,"Yes"
"Lisa","F","Nurse.Practitioner",0.4180257,"Yes"
"Lisa","F","Health.Services.Manager",0.42573094,"Yes"
"Lisa","F","Physicians.Assistant",0.41502687,"Yes"
"Lisa","F","Security.Analyst",0.45488167,"Yes"
"Lisa","F","IT.Manager",0.4907088,"Yes"
"Lisa","F","Web.Developer",0.49529833,"Yes"
"Lisa","F","Dentist",0.467941,"Yes"
"Lisa","F","Orthodontist",0.46278286,"Yes"
"Lisa","F","Computer.Systems.Analyst",0.47689384,"Yes"
"Anna","F","Software.Developer",0.38029772,"Yes"
"Anna","F","Nurse.Practitioner",0.47697783,"Yes"
"Anna","F","Health.Services.Manager",0.43479142,"Yes"
"Anna","F","Physicians.Assistant",0.47256458,"Yes"
"Anna","F","Security.Analyst",0.49512357,"Yes"
"Anna","F","IT.Manager",0.4909442,"Yes"
"Anna","F","Web.Developer",0.4130448,"Yes"
"Anna","F","Dentist",0.51340353,"Yes"
"Anna","F","Orthodontist",0.5149399,"Yes"
"Anna","F","Computer.Systems.Analyst",0.49697128,"Yes"
"Sandra","F","Software.Developer",0.43592858,"Yes"
"Sandra","F","Nurse.Practitioner",0.49210694,"Yes"
"Sandra","F","Health.Services.Manager",0.48208153,"Yes"
"Sandra","F","Physicians.Assistant",0.4690433,"Yes"
"Sandra","F","Security.Analyst",0.5073287,"Yes"
"Sandra","F","IT.Manager",0.5216973,"Yes"
"Sandra","F","Web.Developer",0.42604578,"Yes"
"Sandra","F","Dentist",0.5033392,"Yes"
"Sandra","F","Orthodontist",0.45738572,"Yes"
"Sandra","F","Computer.Systems.Analyst",0.5088069,"Yes"
"Emily","F","Software.Developer",0.45544976,"Yes"
"Emily","F","Nurse.Practitioner",0.5991893,"Yes"
"Emily","F","Health.Services.Manager",0.5066609,"Yes"
"Emily","F","Physicians.Assistant",0.5154009,"Yes"
"Emily","F","Security.Analyst",0.504471,"Yes"
"Emily","F","IT.Manager",0.5459181,"Yes"
"Emily","F","Web.Developer",0.5223191,"Yes"
"Emily","F","Dentist",0.5726349,"Yes"
"Emily","F","Orthodontist",0.5432546,"Yes"
"Emily","F","Computer.Systems.Analyst",0.5008894,"Yes"
"Ashley","F","Software.Developer",0.45637062,"Yes"
"Ashley","F","Nurse.Practitioner",0.5126867,"Yes"
"Ashley","F","Health.Services.Manager",0.48000818,"Yes"
"Ashley","F","Physicians.Assistant",0.46220762,"Yes"
"Ashley","F","Security.Analyst",0.4887616,"Yes"
"Ashley","F","IT.Manager",0.52232814,"Yes"
"Ashley","F","Web.Developer",0.48583376,"Yes"
"Ashley","F","Dentist",0.5336855,"Yes"
"Ashley","F","Orthodontist",0.4919856,"Yes"
"Ashley","F","Computer.Systems.Analyst",0.48113602,"Yes"
"James","M","Artist",0.57201284,"No"
"James","M","Marketing.Manager",0.54688007,"No"
"James","M","Social.Worker",0.4966838,"No"
"James","M","Attorney",0.58035374,"No"
"James","M","Journalist",0.61264586,"No"
"James","M","Musician",0.6467992,"No"
"James","M","Teacher",0.6012591,"No"
"James","M","Media.Manager",0.5720738,"No"
"James","M","Graphic.Designer",0.5254296,"No"
"James","M","Judge",0.584702,"No"
"John","M","Artist",0.5497403,"No"
"John","M","Marketing.Manager",0.5356212,"No"
"John","M","Social.Worker",0.50286204,"No"
"John","M","Attorney",0.5522674,"No"
"John","M","Journalist",0.63061357,"No"
"John","M","Musician",0.6536546,"No"
"John","M","Teacher",0.6417243,"No"
"John","M","Media.Manager",0.5490121,"No"
"John","M","Graphic.Designer",0.49480054,"No"
"John","M","Judge",0.56184226,"No"
"Robert","M","Artist",0.56154513,"No"
"Robert","M","Marketing.Manager",0.53297484,"No"
"Robert","M","Social.Worker",0.46179312,"No"
"Robert","M","Attorney",0.5789398,"No"
"Robert","M","Journalist",0.64914477,"No"
"Robert","M","Musician",0.6386135,"No"
"Robert","M","Teacher",0.6099342,"No"
"Robert","M","Media.Manager",0.5745179,"No"
"Robert","M","Graphic.Designer",0.51312137,"No"
"Robert","M","Judge",0.5923822,"No"
"Michael","M","Artist",0.57451487,"No"
"Michael","M","Marketing.Manager",0.5812219,"No"
"Michael","M","Social.Worker",0.46559045,"No"
"Michael","M","Attorney",0.55071044,"No"
"Michael","M","Journalist",0.6318313,"No"
"Michael","M","Musician",0.62928605,"No"
"Michael","M","Teacher",0.6366607,"No"
"Michael","M","Media.Manager",0.5944269,"No"
"Michael","M","Graphic.Designer",0.52498573,"No"
"Michael","M","Judge",0.56611806,"No"
"William","M","Artist",0.5610008,"No"
"William","M","Marketing.Manager",0.5035335,"No"
"William","M","Social.Worker",0.46336317,"No"
"William","M","Attorney",0.5575417,"No"
"William","M","Journalist",0.60913134,"No"
"William","M","Musician",0.64042294,"No"
"William","M","Teacher",0.61242825,"No"
"William","M","Media.Manager",0.54147196,"No"
"William","M","Graphic.Designer",0.49298933,"No"
"William","M","Judge",0.5752053,"No"
"David","M","Artist",0.5819664,"No"
"David","M","Marketing.Manager",0.55795753,"No"
"David","M","Social.Worker",0.52408385,"No"
"David","M","Attorney",0.5711373,"No"
"David","M","Journalist",0.64112014,"No"
"David","M","Musician",0.61999774,"No"
"David","M","Teacher",0.5955292,"No"
"David","M","Media.Manager",0.5952561,"No"
"David","M","Graphic.Designer",0.536042,"No"
"David","M","Judge",0.5525694,"No"
"Joseph","M","Artist",0.580804,"No"
"Joseph","M","Marketing.Manager",0.50554866,"No"
"Joseph","M","Social.Worker",0.47430402,"No"
"Joseph","M","Attorney",0.5240092,"No"
"Joseph","M","Journalist",0.6223581,"No"
"Joseph","M","Musician",0.6395799,"No"
"Joseph","M","Teacher",0.6059953,"No"
"Joseph","M","Media.Manager",0.5506804,"No"
"Joseph","M","Graphic.Designer",0.48974007,"No"
"Joseph","M","Judge",0.55942357,"No"
"Richard","M","Artist",0.55593026,"No"
"Richard","M","Marketing.Manager",0.53624815,"No"
"Richard","M","Social.Worker",0.45792043,"No"
"Richard","M","Attorney",0.52939177,"No"
"Richard","M","Journalist",0.5993192,"No"
"Richard","M","Musician",0.6035985,"No"
"Richard","M","Teacher",0.59864676,"No"
"Richard","M","Media.Manager",0.5505009,"No"
"Richard","M","Graphic.Designer",0.4940452,"No"
"Richard","M","Judge",0.5506306,"No"
"Charles","M","Artist",0.57376087,"No"
"Charles","M","Marketing.Manager",0.45732158,"No"
"Charles","M","Social.Worker",0.42839217,"No"
"Charles","M","Attorney",0.51350343,"No"
"Charles","M","Journalist",0.6150744,"No"
"Charles","M","Musician",0.6159761,"No"
"Charles","M","Teacher",0.59438705,"No"
"Charles","M","Media.Manager",0.49340248,"No"
"Charles","M","Graphic.Designer",0.46656156,"No"
"Charles","M","Judge",0.51648146,"No"
"Thomas","M","Artist",0.5775693,"No"
"Thomas","M","Marketing.Manager",0.54809904,"No"
"Thomas","M","Social.Worker",0.5022137,"No"
"Thomas","M","Attorney",0.5822582,"No"
"Thomas","M","Journalist",0.6363399,"No"
"Thomas","M","Musician",0.6402627,"No"
"Thomas","M","Teacher",0.637321,"No"
"Thomas","M","Media.Manager",0.5530235,"No"
"Thomas","M","Graphic.Designer",0.53158975,"No"
"Thomas","M","Judge",0.5903692,"No"
"Christopher","M","Artist",0.60206366,"No"
"Christopher","M","Marketing.Manager",0.55260295,"No"
"Christopher","M","Social.Worker",0.48784614,"No"
"Christopher","M","Attorney",0.596087,"No"
"Christopher","M","Journalist",0.6696592,"No"
"Christopher","M","Musician",0.6699872,"No"
"Christopher","M","Teacher",0.66494286,"No"
"Christopher","M","Media.Manager",0.57268107,"No"
"Christopher","M","Graphic.Designer",0.5354153,"No"
"Christopher","M","Judge",0.62997407,"No"
"Daniel","M","Artist",0.5399556,"No"
"Daniel","M","Marketing.Manager",0.5365269,"No"
"Daniel","M","Social.Worker",0.49316207,"No"
"Daniel","M","Attorney",0.54442465,"No"
"Daniel","M","Journalist",0.6179607,"No"
"Daniel","M","Musician",0.63660026,"No"
"Daniel","M","Teacher",0.58021873,"No"
"Daniel","M","Media.Manager",0.58138096,"No"
"Daniel","M","Graphic.Designer",0.4793154,"No"
"Daniel","M","Judge",0.558992,"No"
"Matthew","M","Artist",0.55467135,"No"
"Matthew","M","Marketing.Manager",0.5328057,"No"
"Matthew","M","Social.Worker",0.5170686,"No"
"Matthew","M","Attorney",0.5705523,"No"
"Matthew","M","Journalist",0.6088257,"No"
