"Name","Gender","Career","CosineSimilarity","STEM"
"Anthony","M","Orthodontist",0.34554094,"Yes"
"Anthony","M","Computer.Systems.Analyst",0.6043468,"Yes"
"Donald","M","Software.Developer",0.59931034,"Yes"
"Donald","M","Nurse.Practitioner",0.59155774,"Yes"
"Donald","M","Health.Services.Manager",0.5462092,"Yes"
"Donald","M","Physicians.Assistant",0.6337794,"Yes"
"Donald","M","Security.Analyst",0.5873833,"Yes"
"Donald","M","IT.Manager",0.6393306,"Yes"
"Donald","M","Web.Developer",0.5851435,"Yes"
"Donald","M","Dentist",0.65935045,"Yes"
"Donald","M","Orthodontist",0.31588763,"Yes"
"Donald","M","Computer.Systems.Analyst",0.5814291,"Yes"
"Paul","M","Software.Developer",0.62200046,"Yes"
"Paul","M","Nurse.Practitioner",0.5817834,"Yes"
"Paul","M","Health.Services.Manager",0.5600006,"Yes"
"Paul","M","Physicians.Assistant",0.6542162,"Yes"
"Paul","M","Security.Analyst",0.60393846,"Yes"
"Paul","M","IT.Manager",0.68569946,"Yes"
"Paul","M","Web.Developer",0.60402066,"Yes"
"Paul","M","Dentist",0.6724028,"Yes"
"Paul","M","Orthodontist",0.33031297,"Yes"
"Paul","M","Computer.Systems.Analyst",0.6021447,"Yes"
"Mark","M","Software.Developer",0.5289294,"Yes"
"Mark","M","Nurse.Practitioner",0.4993809,"Yes"
"Mark","M","Health.Services.Manager",0.49312463,"Yes"
"Mark","M","Physicians.Assistant",0.57939714,"Yes"
"Mark","M","Security.Analyst",0.49085993,"Yes"
"Mark","M","IT.Manager",0.59396964,"Yes"
"Mark","M","Web.Developer",0.52095807,"Yes"
"Mark","M","Dentist",0.57545257,"Yes"
"Mark","M","Orthodontist",0.35796544,"Yes"
"Mark","M","Computer.Systems.Analyst",0.50587213,"Yes"
"Andrew","M","Software.Developer",0.62709004,"Yes"
"Andrew","M","Nurse.Practitioner",0.59327286,"Yes"
"Andrew","M","Health.Services.Manager",0.56615233,"Yes"
"Andrew","M","Physicians.Assistant",0.6519456,"Yes"
"Andrew","M","Security.Analyst",0.5963189,"Yes"
"Andrew","M","IT.Manager",0.70212924,"Yes"
"Andrew","M","Web.Developer",0.62915,"Yes"
"Andrew","M","Dentist",0.6795968,"Yes"
"Andrew","M","Orthodontist",0.3298827,"Yes"
"Andrew","M","Computer.Systems.Analyst",0.58947384,"Yes"
"Edward","M","Software.Developer",0.611099,"Yes"
"Edward","M","Nurse.Practitioner",0.5776517,"Yes"
"Edward","M","Health.Services.Manager",0.56537324,"Yes"
"Edward","M","Physicians.Assistant",0.63340247,"Yes"
"Edward","M","Security.Analyst",0.5824672,"Yes"
"Edward","M","IT.Manager",0.6537267,"Yes"
"Edward","M","Web.Developer",0.5763022,"Yes"
"Edward","M","Dentist",0.6529833,"Yes"
"Edward","M","Orthodontist",0.36996177,"Yes"
"Edward","M","Computer.Systems.Analyst",0.5723887,"Yes"
"Mary","F","Software.Developer",0.5687545,"Yes"
"Mary","F","Nurse.Practitioner",0.5632055,"Yes"
"Mary","F","Health.Services.Manager",0.52775586,"Yes"
"Mary","F","Physicians.Assistant",0.6265738,"Yes"
"Mary","F","Security.Analyst",0.53962207,"Yes"
"Mary","F","IT.Manager",0.6534062,"Yes"
"Mary","F","Web.Developer",0.5601404,"Yes"
"Mary","F","Dentist",0.64687455,"Yes"
"Mary","F","Orthodontist",0.28949055,"Yes"
"Mary","F","Computer.Systems.Analyst",0.53822505,"Yes"
"Elizabeth","F","Software.Developer",0.57791555,"Yes"
"Elizabeth","F","Nurse.Practitioner",0.59463716,"Yes"
"Elizabeth","F","Health.Services.Manager",0.533104,"Yes"
"Elizabeth","F","Physicians.Assistant",0.62865615,"Yes"
"Elizabeth","F","Security.Analyst",0.5662627,"Yes"
"Elizabeth","F","IT.Manager",0.6196705,"Yes"
"Elizabeth","F","Web.Developer",0.56264865,"Yes"
"Elizabeth","F","Dentist",0.6365059,"Yes"
"Elizabeth","F","Orthodontist",0.34505782,"Yes"
"Elizabeth","F","Computer.Systems.Analyst",0.56208813,"Yes"
"Patricia","F","Software.Developer",0.6236324,"Yes"
"Patricia","F","Nurse.Practitioner",0.6292228,"Yes"
"Patricia","F","Health.Services.Manager",0.5645008,"Yes"
"Patricia","F","Physicians.Assistant",0.65105754,"Yes"
"Patricia","F","Security.Analyst",0.6052109,"Yes"
"Patricia","F","IT.Manager",0.6695459,"Yes"
"Patricia","F","Web.Developer",0.62090415,"Yes"
"Patricia","F","Dentist",0.67201424,"Yes"
"Patricia","F","Orthodontist",0.3678279,"Yes"
"Patricia","F","Computer.Systems.Analyst",0.5927892,"Yes"
"Jennifer","F","Software.Developer",0.59570813,"Yes"
"Jennifer","F","Nurse.Practitioner",0.5489348,"Yes"
"Jennifer","F","Health.Services.Manager",0.5532805,"Yes"
"Jennifer","F","Physicians.Assistant",0.627526,"Yes"
"Jennifer","F","Security.Analyst",0.55495274,"Yes"
"Jennifer","F","IT.Manager",0.65914124,"Yes"
"Jennifer","F","Web.Developer",0.57598215,"Yes"
"Jennifer","F","Dentist",0.6237045,"Yes"
"Jennifer","F","Orthodontist",0.30826998,"Yes"
"Jennifer","F","Computer.Systems.Analyst",0.54896224,"Yes"
"Linda","F","Software.Developer",0.6237197,"Yes"
"Linda","F","Nurse.Practitioner",0.6292223,"Yes"
"Linda","F","Health.Services.Manager",0.55326986,"Yes"
"Linda","F","Physicians.Assistant",0.66386163,"Yes"
"Linda","F","Security.Analyst",0.6195612,"Yes"
"Linda","F","IT.Manager",0.6770389,"Yes"
"Linda","F","Web.Developer",0.6079593,"Yes"
"Linda","F","Dentist",0.6864462,"Yes"
"Linda","F","Orthodontist",0.35599405,"Yes"
"Linda","F","Computer.Systems.Analyst",0.61173266,"Yes"
"Barbara","F","Software.Developer",0.60983115,"Yes"
"Barbara","F","Nurse.Practitioner",0.62620485,"Yes"
"Barbara","F","Health.Services.Manager",0.55868703,"Yes"
"Barbara","F","Physicians.Assistant",0.6441395,"Yes"
"Barbara","F","Security.Analyst",0.6106317,"Yes"
"Barbara","F","IT.Manager",0.65964115,"Yes"
"Barbara","F","Web.Developer",0.6042689,"Yes"
"Barbara","F","Dentist",0.6579057,"Yes"
"Barbara","F","Orthodontist",0.37318802,"Yes"
"Barbara","F","Computer.Systems.Analyst",0.6010674,"Yes"
"Margaret","F","Software.Developer",0.57210314,"Yes"
"Margaret","F","Nurse.Practitioner",0.61707664,"Yes"
"Margaret","F","Health.Services.Manager",0.52237844,"Yes"
"Margaret","F","Physicians.Assistant",0.6100675,"Yes"
"Margaret","F","Security.Analyst",0.5701963,"Yes"
"Margaret","F","IT.Manager",0.60817146,"Yes"
"Margaret","F","Web.Developer",0.55790514,"Yes"
"Margaret","F","Dentist",0.615806,"Yes"
"Margaret","F","Orthodontist",0.36522424,"Yes"
"Margaret","F","Computer.Systems.Analyst",0.5836197,"Yes"
"Susan","F","Software.Developer",0.59804785,"Yes"
"Susan","F","Nurse.Practitioner",0.56414604,"Yes"
"Susan","F","Health.Services.Manager",0.53123987,"Yes"
"Susan","F","Physicians.Assistant",0.63207096,"Yes"
"Susan","F","Security.Analyst",0.5613898,"Yes"
"Susan","F","IT.Manager",0.659122,"Yes"
"Susan","F","Web.Developer",0.58480656,"Yes"
"Susan","F","Dentist",0.6319497,"Yes"
"Susan","F","Orthodontist",0.3435758,"Yes"
"Susan","F","Computer.Systems.Analyst",0.5584347,"Yes"
"Dorothy","F","Software.Developer",0.59292895,"Yes"
"Dorothy","F","Nurse.Practitioner",0.61054546,"Yes"
"Dorothy","F","Health.Services.Manager",0.55529165,"Yes"
"Dorothy","F","Physicians.Assistant",0.6427802,"Yes"
"Dorothy","F","Security.Analyst",0.5840143,"Yes"
"Dorothy","F","IT.Manager",0.6519763,"Yes"
"Dorothy","F","Web.Developer",0.5840901,"Yes"
"Dorothy","F","Dentist",0.6647349,"Yes"
"Dorothy","F","Orthodontist",0.35210216,"Yes"
"Dorothy","F","Computer.Systems.Analyst",0.5777582,"Yes"
"Sarah","F","Software.Developer",0.58702755,"Yes"
"Sarah","F","Nurse.Practitioner",0.5612519,"Yes"
"Sarah","F","Health.Services.Manager",0.52529424,"Yes"
"Sarah","F","Physicians.Assistant",0.6281133,"Yes"
"Sarah","F","Security.Analyst",0.54750335,"Yes"
"Sarah","F","IT.Manager",0.6641891,"Yes"
"Sarah","F","Web.Developer",0.5823834,"Yes"
"Sarah","F","Dentist",0.64133954,"Yes"
"Sarah","F","Orthodontist",0.3358037,"Yes"
"Sarah","F","Computer.Systems.Analyst",0.53790355,"Yes"
"Jessica","F","Software.Developer",0.56609106,"Yes"
"Jessica","F","Nurse.Practitioner",0.51873994,"Yes"
"Jessica","F","Health.Services.Manager",0.53572035,"Yes"
"Jessica","F","Physicians.Assistant",0.62117255,"Yes"
"Jessica","F","Security.Analyst",0.52297187,"Yes"
"Jessica","F","IT.Manager",0.6330795,"Yes"
"Jessica","F","Web.Developer",0.5504129,"Yes"
"Jessica","F","Dentist",0.59923404,"Yes"
"Jessica","F","Orthodontist",0.3053322,"Yes"
"Jessica","F","Computer.Systems.Analyst",0.522969,"Yes"
"Helen","F","Software.Developer",0.57745135,"Yes"
"Helen","F","Nurse.Practitioner",0.5632181,"Yes"
"Helen","F","Health.Services.Manager",0.51395094,"Yes"
"Helen","F","Physicians.Assistant",0.6250739,"Yes"
"Helen","F","Security.Analyst",0.55447274,"Yes"
"Helen","F","IT.Manager",0.6610248,"Yes"
"Helen","F","Web.Developer",0.57089096,"Yes"
"Helen","F","Dentist",0.62665,"Yes"
"Helen","F","Orthodontist",0.31948075,"Yes"
"Helen","F","Computer.Systems.Analyst",0.5488939,"Yes"
"Nancy","F","Software.Developer",0.621572,"Yes"
"Nancy","F","Nurse.Practitioner",0.6054164,"Yes"
"Nancy","F","Health.Services.Manager",0.57368827,"Yes"
"Nancy","F","Physicians.Assistant",0.66600454,"Yes"
"Nancy","F","Security.Analyst",0.60400355,"Yes"
"Nancy","F","IT.Manager",0.68990207,"Yes"
"Nancy","F","Web.Developer",0.6135939,"Yes"
"Nancy","F","Dentist",0.673482,"Yes"
"Nancy","F","Orthodontist",0.31769976,"Yes"
"Nancy","F","Computer.Systems.Analyst",0.5938547,"Yes"
"Betty","F","Software.Developer",0.61114264,"Yes"
"Betty","F","Nurse.Practitioner",0.6029308,"Yes"
"Betty","F","Health.Services.Manager",0.5485511,"Yes"
"Betty","F","Physicians.Assistant",0.6559137,"Yes"
"Betty","F","Security.Analyst",0.5848745,"Yes"
"Betty","F","IT.Manager",0.6814014,"Yes"
"Betty","F","Web.Developer",0.6107831,"Yes"
"Betty","F","Dentist",0.67143375,"Yes"
"Betty","F","Orthodontist",0.30522555,"Yes"
"Betty","F","Computer.Systems.Analyst",0.5811881,"Yes"
"Karen","F","Software.Developer",0.57627434,"Yes"
"Karen","F","Nurse.Practitioner",0.552658,"Yes"
"Karen","F","Health.Services.Manager",0.53216416,"Yes"
"Karen","F","Physicians.Assistant",0.6139374,"Yes"
"Karen","F","Security.Analyst",0.5369376,"Yes"
"Karen","F","IT.Manager",0.6307049,"Yes"
"Karen","F","Web.Developer",0.556533,"Yes"
"Karen","F","Dentist",0.6124566,"Yes"
"Karen","F","Orthodontist",0.3291043,"Yes"
"Karen","F","Computer.Systems.Analyst",0.5425892,"Yes"
"Lisa","F","Software.Developer",0.6097239,"Yes"
"Lisa","F","Nurse.Practitioner",0.5660311,"Yes"
"Lisa","F","Health.Services.Manager",0.5390974,"Yes"
"Lisa","F","Physicians.Assistant",0.63799995,"Yes"
"Lisa","F","Security.Analyst",0.5665297,"Yes"
"Lisa","F","IT.Manager",0.669279,"Yes"
"Lisa","F","Web.Developer",0.5923592,"Yes"
"Lisa","F","Dentist",0.6501141,"Yes"
"Lisa","F","Orthodontist",0.30619705,"Yes"
"Lisa","F","Computer.Systems.Analyst",0.56217873,"Yes"
"Anna","F","Software.Developer",0.5551441,"Yes"
"Anna","F","Nurse.Practitioner",0.527809,"Yes"
"Anna","F","Health.Services.Manager",0.5098134,"Yes"
"Anna","F","Physicians.Assistant",0.59426695,"Yes"
"Anna","F","Security.Analyst",0.5296442,"Yes"
"Anna","F","IT.Manager",0.6279202,"Yes"
"Anna","F","Web.Developer",0.5322118,"Yes"
"Anna","F","Dentist",0.58439654,"Yes"
"Anna","F","Orthodontist",0.34716862,"Yes"
"Anna","F","Computer.Systems.Analyst",0.5445926,"Yes"
"Sandra","F","Software.Developer",0.52716136,"Yes"
"Sandra","F","Nurse.Practitioner",0.52570266,"Yes"
"Sandra","F","Health.Services.Manager",0.539094,"Yes"
"Sandra","F","Physicians.Assistant",0.6014346,"Yes"
"Sandra","F","Security.Analyst",0.5037967,"Yes"
"Sandra","F","IT.Manager",0.5994528,"Yes"
"Sandra","F","Web.Developer",0.51984584,"Yes"
"Sandra","F","Dentist",0.601914,"Yes"
"Sandra","F","Orthodontist",0.3427711,"Yes"
"Sandra","F","Computer.Systems.Analyst",0.5065063,"Yes"
"Emily","F","Software.Developer",0.51740384,"Yes"
"Emily","F","Nurse.Practitioner",0.45963186,"Yes"
"Emily","F","Health.Services.Manager",0.46672338,"Yes"
"Emily","F","Physicians.Assistant",0.5210488,"Yes"
"Emily","F","Security.Analyst",0.46182284,"Yes"
"Emily","F","IT.Manager",0.5386665,"Yes"
"Emily","F","Web.Developer",0.50602067,"Yes"
"Emily","F","Dentist",0.47408256,"Yes"
"Emily","F","Orthodontist",0.357813,"Yes"
"Emily","F","Computer.Systems.Analyst",0.4802563,"Yes"
"Ashley","F","Software.Developer",0.56289697,"Yes"
"Ashley","F","Nurse.Practitioner",0.53180504,"Yes"
"Ashley","F","Health.Services.Manager",0.52530015,"Yes"
"Ashley","F","Physicians.Assistant",0.6146517,"Yes"
"Ashley","F","Security.Analyst",0.52773654,"Yes"
"Ashley","F","IT.Manager",0.627149,"Yes"
"Ashley","F","Web.Developer",0.55391806,"Yes"
"Ashley","F","Dentist",0.5889289,"Yes"
"Ashley","F","Orthodontist",0.29883468,"Yes"
"Ashley","F","Computer.Systems.Analyst",0.5150774,"Yes"
"James","M","Artist",0.7369815,"No"
"James","M","Marketing.Manager",0.5975717,"No"
"James","M","Social.Worker",0.5921208,"No"
"James","M","Attorney",0.74150836,"No"
"James","M","Journalist",0.6772835,"No"
"James","M","Musician",0.75487494,"No"
"James","M","Teacher",0.7335309,"No"
"James","M","Media.Manager",0.5568377,"No"
"James","M","Graphic.Designer",0.62617743,"No"
"James","M","Judge",0.7746366,"No"
"John","M","Artist",0.72285724,"No"
"John","M","Marketing.Manager",0.58623576,"No"
"John","M","Social.Worker",0.5939708,"No"
"John","M","Attorney",0.7326323,"No"
"John","M","Journalist",0.6622951,"No"
"John","M","Musician",0.7484323,"No"
"John","M","Teacher",0.71396625,"No"
"John","M","Media.Manager",0.5427933,"No"
"John","M","Graphic.Designer",0.61424136,"No"
"John","M","Judge",0.7651122,"No"
"Robert","M","Artist",0.7519707,"No"
"Robert","M","Marketing.Manager",0.60486805,"No"
"Robert","M","Social.Worker",0.58382493,"No"
"Robert","M","Attorney",0.744933,"No"
"Robert","M","Journalist",0.68406695,"No"
"Robert","M","Musician",0.7571113,"No"
"Robert","M","Teacher",0.7403748,"No"
"Robert","M","Media.Manager",0.544597,"No"
"Robert","M","Graphic.Designer",0.63861924,"No"
"Robert","M","Judge",0.787882,"No"
"Michael","M","Artist",0.7538581,"No"
"Michael","M","Marketing.Manager",0.624632,"No"
"Michael","M","Social.Worker",0.60162675,"No"
"Michael","M","Attorney",0.75394917,"No"
"Michael","M","Journalist",0.6882126,"No"
"Michael","M","Musician",0.768309,"No"
"Michael","M","Teacher",0.75277597,"No"
"Michael","M","Media.Manager",0.5776315,"No"
"Michael","M","Graphic.Designer",0.63567203,"No"
"Michael","M","Judge",0.7959798,"No"
"William","M","Artist",0.7263768,"No"
"William","M","Marketing.Manager",0.5756133,"No"
"William","M","Social.Worker",0.5725689,"No"
"William","M","Attorney",0.74382365,"No"
"William","M","Journalist",0.66127855,"No"
"William","M","Musician",0.73404634,"No"
"William","M","Teacher",0.70451856,"No"
"William","M","Media.Manager",0.52332795,"No"
"William","M","Graphic.Designer",0.5979038,"No"
"William","M","Judge",0.77438736,"No"
"David","M","Artist",0.7420939,"No"
"David","M","Marketing.Manager",0.59535015,"No"
"David","M","Social.Worker",0.5840672,"No"
"David","M","Attorney",0.7361135,"No"
"David","M","Journalist",0.6801871,"No"
"David","M","Musician",0.75137204,"No"
"David","M","Teacher",0.7530045,"No"
"David","M","Media.Manager",0.56751287,"No"
"David","M","Graphic.Designer",0.6337807,"No"
"David","M","Judge",0.7833081,"No"
"Joseph","M","Artist",0.7433773,"No"
"Joseph","M","Marketing.Manager",0.6543237,"No"
"Joseph","M","Social.Worker",0.63487256,"No"
"Joseph","M","Attorney",0.76738596,"No"
"Joseph","M","Journalist",0.716107,"No"
"Joseph","M","Musician",0.7575087,"No"
"Joseph","M","Teacher",0.75925666,"No"
"Joseph","M","Media.Manager",0.5936029,"No"
"Joseph","M","Graphic.Designer",0.67722464,"No"
"Joseph","M","Judge",0.7760295,"No"
"Richard","M","Artist",0.74741936,"No"
"Richard","M","Marketing.Manager",0.58530915,"No"
"Richard","M","Social.Worker",0.5766705,"No"
"Richard","M","Attorney",0.74401414,"No"
"Richard","M","Journalist",0.6784205,"No"
"Richard","M","Musician",0.7457367,"No"
"Richard","M","Teacher",0.732114,"No"
"Richard","M","Media.Manager",0.53968924,"No"
"Richard","M","Graphic.Designer",0.62833184,"No"
"Richard","M","Judge",0.7853814,"No"
"Charles","M","Artist",0.71491665,"No"
"Charles","M","Marketing.Manager",0.6244042,"No"
"Charles","M","Social.Worker",0.607712,"No"
"Charles","M","Attorney",0.75583506,"No"
"Charles","M","Journalist",0.6790825,"No"
"Charles","M","Musician",0.7453232,"No"
"Charles","M","Teacher",0.7264778,"No"
"Charles","M","Media.Manager",0.5676658,"No"
"Charles","M","Graphic.Designer",0.6397544,"No"
"Charles","M","Judge",0.7668723,"No"
"Thomas","M","Artist",0.75805753,"No"
"Thomas","M","Marketing.Manager",0.60584646,"No"
"Thomas","M","Social.Worker",0.59731376,"No"
"Thomas","M","Attorney",0.75788796,"No"
"Thomas","M","Journalist",0.69281614,"No"
"Thomas","M","Musician",0.7760716,"No"
"Thomas","M","Teacher",0.7576354,"No"
"Thomas","M","Media.Manager",0.56390953,"No"
"Thomas","M","Graphic.Designer",0.6327007,"No"
"Thomas","M","Judge",0.7932764,"No"
"Christopher","M","Artist",0.7687961,"No"
"Christopher","M","Marketing.Manager",0.63031083,"No"
"Christopher","M","Social.Worker",0.6138636,"No"
"Christopher","M","Attorney",0.74870706,"No"
"Christopher","M","Journalist",0.7115103,"No"
"Christopher","M","Musician",0.7788677,"No"
"Christopher","M","Teacher",0.7632579,"No"
"Christopher","M","Media.Manager",0.60428095,"No"
"Christopher","M","Graphic.Designer",0.68015426,"No"
"Christopher","M","Judge",0.768994,"No"
"Daniel","M","Artist",0.74279773,"No"
"Daniel","M","Marketing.Manager",0.6114028,"No"
"Daniel","M","Social.Worker",0.600216,"No"
"Daniel","M","Attorney",0.74256015,"No"
"Daniel","M","Journalist",0.69084716,"No"
"Daniel","M","Musician",0.7343147,"No"
"Daniel","M","Teacher",0.75834095,"No"
"Daniel","M","Media.Manager",0.57779515,"No"
"Daniel","M","Graphic.Designer",0.65221125,"No"
"Daniel","M","Judge",0.76405394,"No"
"Matthew","M","Artist",0.71873206,"No"
"Matthew","M","Marketing.Manager",0.5718386,"No"
"Matthew","M","Social.Worker",0.57258606,"No"
"Matthew","M","Attorney",0.7254396,"No"
"Matthew","M","Journalist",0.6702559,"No"
"Matthew","M","Musician",0.72452754,"No"
