"Name","Race","Word","CosineSimilarity","Good_or_Bad"
"Tyrell","Black","gracious",0.9061376,"Good"
"Tyrell","Black","gentle",0.9017597,"Good"
"Tyrell","Black","approachable",0.8651557,"Good"
"Tyrell","Black","love",0.8979182,"Good"
"Tyrell","Black","cool",0.8917009,"Good"
"Jamar","Black","happy",0.73928,"Good"
"Jamar","Black","agreeable",0.8458283,"Good"
"Jamar","Black","polite",0.8617611,"Good"
"Jamar","Black","civil",0.79580665,"Good"
"Jamar","Black","charming",0.8697679,"Good"
"Jamar","Black","gracious",0.8687116,"Good"
"Jamar","Black","gentle",0.8698579,"Good"
"Jamar","Black","approachable",0.8408194,"Good"
"Jamar","Black","love",0.8611047,"Good"
"Jamar","Black","cool",0.84752536,"Good"
"Camron","Black","happy",0.7462008,"Good"
"Camron","Black","agreeable",0.8520187,"Good"
"Camron","Black","polite",0.8631096,"Good"
"Camron","Black","civil",0.8036418,"Good"
"Camron","Black","charming",0.8887157,"Good"
"Camron","Black","gracious",0.8656668,"Good"
"Camron","Black","gentle",0.8711861,"Good"
"Camron","Black","approachable",0.85849655,"Good"
"Camron","Black","love",0.84307575,"Good"
"Camron","Black","cool",0.8305785,"Good"
"Tyree","Black","happy",0.7707171,"Good"
"Tyree","Black","agreeable",0.88336515,"Good"
"Tyree","Black","polite",0.9025403,"Good"
"Tyree","Black","civil",0.82116485,"Good"
"Tyree","Black","charming",0.905084,"Good"
"Tyree","Black","gracious",0.90308166,"Good"
"Tyree","Black","gentle",0.9133191,"Good"
"Tyree","Black","approachable",0.87244123,"Good"
"Tyree","Black","love",0.8955669,"Good"
"Tyree","Black","cool",0.8859904,"Good"
"Jamari","Black","happy",0.75851095,"Good"
"Jamari","Black","agreeable",0.85432553,"Good"
"Jamari","Black","polite",0.8654062,"Good"
"Jamari","Black","civil",0.7950552,"Good"
"Jamari","Black","charming",0.88124466,"Good"
"Jamari","Black","gracious",0.8803781,"Good"
"Jamari","Black","gentle",0.8823952,"Good"
"Jamari","Black","approachable",0.8462835,"Good"
"Jamari","Black","love",0.8734069,"Good"
"Jamari","Black","cool",0.8586212,"Good"
"Reggie","Black","happy",0.78506446,"Good"
"Reggie","Black","agreeable",0.8821894,"Good"
"Reggie","Black","polite",0.8806655,"Good"
"Reggie","Black","civil",0.82096225,"Good"
"Reggie","Black","charming",0.9221159,"Good"
"Reggie","Black","gracious",0.9171597,"Good"
"Reggie","Black","gentle",0.9152254,"Good"
"Reggie","Black","approachable",0.8707836,"Good"
"Reggie","Black","love",0.90404254,"Good"
"Reggie","Black","cool",0.89833915,"Good"
"Jada","Black","happy",0.766997,"Good"
"Jada","Black","agreeable",0.8706285,"Good"
"Jada","Black","polite",0.89217937,"Good"
"Jada","Black","civil",0.8177415,"Good"
"Jada","Black","charming",0.8897989,"Good"
"Jada","Black","gracious",0.9005228,"Good"
"Jada","Black","gentle",0.88752043,"Good"
"Jada","Black","approachable",0.86660165,"Good"
"Jada","Black","love",0.8773577,"Good"
"Jada","Black","cool",0.8766513,"Good"
"Latoya","Black","happy",0.77130735,"Good"
"Latoya","Black","agreeable",0.8552903,"Good"
"Latoya","Black","polite",0.87390804,"Good"
"Latoya","Black","civil",0.80597425,"Good"
"Latoya","Black","charming",0.88694257,"Good"
"Latoya","Black","gracious",0.8880016,"Good"
"Latoya","Black","gentle",0.8796644,"Good"
"Latoya","Black","approachable",0.8586197,"Good"
"Latoya","Black","love",0.87886524,"Good"
"Latoya","Black","cool",0.86048865,"Good"
"Jayla","Black","happy",0.78519773,"Good"
"Jayla","Black","agreeable",0.8674593,"Good"
"Jayla","Black","polite",0.8675935,"Good"
"Jayla","Black","civil",0.8215225,"Good"
"Jayla","Black","charming",0.90383685,"Good"
"Jayla","Black","gracious",0.8977762,"Good"
"Jayla","Black","gentle",0.8908689,"Good"
"Jayla","Black","approachable",0.86449444,"Good"
"Jayla","Black","love",0.89006674,"Good"
"Jayla","Black","cool",0.88541704,"Good"
"Tamika","Black","happy",0.7631269,"Good"
"Tamika","Black","agreeable",0.85776967,"Good"
"Tamika","Black","polite",0.8727677,"Good"
"Tamika","Black","civil",0.8104564,"Good"
"Tamika","Black","charming",0.8842158,"Good"
"Tamika","Black","gracious",0.8758495,"Good"
"Tamika","Black","gentle",0.8744563,"Good"
"Tamika","Black","approachable",0.85100627,"Good"
"Tamika","Black","love",0.8569331,"Good"
"Tamika","Black","cool",0.8552489,"Good"
"Latoyna","Black","happy",0.7516782,"Good"
"Latoyna","Black","agreeable",0.85251564,"Good"
"Latoyna","Black","polite",0.8888105,"Good"
"Latoyna","Black","civil",0.80013436,"Good"
"Latoyna","Black","charming",0.8880347,"Good"
"Latoyna","Black","gracious",0.88046837,"Good"
"Latoyna","Black","gentle",0.8809161,"Good"
"Latoyna","Black","approachable",0.8524801,"Good"
"Latoyna","Black","love",0.8709266,"Good"
"Latoyna","Black","cool",0.86263716,"Good"
"Journey","Black","happy",0.82576686,"Good"
"Journey","Black","agreeable",0.8716828,"Good"
"Journey","Black","polite",0.86113304,"Good"
"Journey","Black","civil",0.8364539,"Good"
"Journey","Black","charming",0.91181266,"Good"
"Journey","Black","gracious",0.9034771,"Good"
"Journey","Black","gentle",0.8985006,"Good"
"Journey","Black","approachable",0.8788861,"Good"
"Journey","Black","love",0.9274548,"Good"
"Journey","Black","cool",0.912474,"Good"
"Tameka","Black","happy",0.7408606,"Good"
"Tameka","Black","agreeable",0.83539647,"Good"
"Tameka","Black","polite",0.85132873,"Good"
"Tameka","Black","civil",0.8031648,"Good"
"Tameka","Black","charming",0.8573184,"Good"
"Tameka","Black","gracious",0.8505182,"Good"
"Tameka","Black","gentle",0.8490136,"Good"
"Tameka","Black","approachable",0.82077646,"Good"
"Tameka","Black","love",0.8351488,"Good"
"Tameka","Black","cool",0.834043,"Good"
"Journee","Black","happy",0.76794314,"Good"
"Journee","Black","agreeable",0.8520124,"Good"
"Journee","Black","polite",0.8687115,"Good"
"Journee","Black","civil",0.8440517,"Good"
"Journee","Black","charming",0.8704041,"Good"
"Journee","Black","gracious",0.85874546,"Good"
"Journee","Black","gentle",0.8616357,"Good"
"Journee","Black","approachable",0.8488818,"Good"
"Journee","Black","love",0.8673141,"Good"
"Journee","Black","cool",0.8617415,"Good"
"Lawanda","Black","happy",0.7916819,"Good"
"Lawanda","Black","agreeable",0.89023423,"Good"
"Lawanda","Black","polite",0.8950432,"Good"
"Lawanda","Black","civil",0.8234909,"Good"
"Lawanda","Black","charming",0.9131689,"Good"
"Lawanda","Black","gracious",0.8996607,"Good"
"Lawanda","Black","gentle",0.89855295,"Good"
"Lawanda","Black","approachable",0.89880717,"Good"
"Lawanda","Black","love",0.8811501,"Good"
"Lawanda","Black","cool",0.86796045,"Good"
"Janiya","Black","happy",0.72148955,"Good"
"Janiya","Black","agreeable",0.8365327,"Good"
"Janiya","Black","polite",0.86203456,"Good"
"Janiya","Black","civil",0.8135579,"Good"
"Janiya","Black","charming",0.86073685,"Good"
"Janiya","Black","gracious",0.859167,"Good"
"Janiya","Black","gentle",0.8608656,"Good"
"Janiya","Black","approachable",0.8417522,"Good"
"Janiya","Black","love",0.8443723,"Good"
"Janiya","Black","cool",0.84368694,"Good"
"James","White","happy",0.78008866,"Good"
"James","White","agreeable",0.87823445,"Good"
"James","White","polite",0.90413475,"Good"
"James","White","civil",0.8325353,"Good"
"James","White","charming",0.91404176,"Good"
"James","White","gracious",0.9096564,"Good"
"James","White","gentle",0.91631824,"Good"
"James","White","approachable",0.8723599,"Good"
"James","White","love",0.91113883,"Good"
"James","White","cool",0.9044969,"Good"
"John","White","happy",0.86129594,"Good"
"John","White","agreeable",0.80310655,"Good"
"John","White","polite",0.84093237,"Good"
"John","White","civil",0.75170827,"Good"
"John","White","charming",0.84523034,"Good"
"John","White","gracious",0.8536249,"Good"
"John","White","gentle",0.84691787,"Good"
"John","White","approachable",0.80655164,"Good"
"John","White","love",0.8390252,"Good"
"John","White","cool",0.84082794,"Good"
"Robert","White","happy",0.793135,"Good"
"Robert","White","agreeable",0.85087496,"Good"
"Robert","White","polite",0.8781851,"Good"
"Robert","White","civil",0.83883643,"Good"
"Robert","White","charming",0.89507985,"Good"
"Robert","White","gracious",0.88500124,"Good"
"Robert","White","gentle",0.89338994,"Good"
"Robert","White","approachable",0.85531324,"Good"
"Robert","White","love",0.8895476,"Good"
"Robert","White","cool",0.9023131,"Good"
"Michael","White","happy",0.8373375,"Good"
"Michael","White","agreeable",0.8439441,"Good"
"Michael","White","polite",0.87345415,"Good"
"Michael","White","civil",0.7858297,"Good"
"Michael","White","charming",0.8905103,"Good"
"Michael","White","gracious",0.8937559,"Good"
"Michael","White","gentle",0.88495004,"Good"
"Michael","White","approachable",0.8423084,"Good"
"Michael","White","love",0.88119745,"Good"
"Michael","White","cool",0.88185275,"Good"
"William","White","happy",0.8318572,"Good"
"William","White","agreeable",0.7568011,"Good"
"William","White","polite",0.80363774,"Good"
"William","White","civil",0.7132306,"Good"
"William","White","charming",0.8142487,"Good"
"William","White","gracious",0.81298476,"Good"
"William","White","gentle",0.81606185,"Good"
"William","White","approachable",0.7652221,"Good"
"William","White","love",0.7868269,"Good"
"William","White","cool",0.79571974,"Good"
"David","White","happy",0.79423034,"Good"
"David","White","agreeable",0.87168527,"Good"
"David","White","polite",0.90078056,"Good"
"David","White","civil",0.8388202,"Good"
"David","White","charming",0.90544075,"Good"
"David","White","gracious",0.9020065,"Good"
"David","White","gentle",0.9040655,"Good"
"David","White","approachable",0.8700326,"Good"
"David","White","love",0.9039873,"Good"
"David","White","cool",0.9037556,"Good"
"Joseph","White","happy",0.8557898,"Good"
"Joseph","White","agreeable",0.77328134,"Good"
"Joseph","White","polite",0.80921525,"Good"
"Joseph","White","civil",0.7613942,"Good"
"Joseph","White","charming",0.8237666,"Good"
"Joseph","White","gracious",0.8234425,"Good"
"Joseph","White","gentle",0.81727344,"Good"
"Joseph","White","approachable",0.76361424,"Good"
"Joseph","White","love",0.8133023,"Good"
"Joseph","White","cool",0.8130944,"Good"
"Richard","White","happy",0.78951097,"Good"
"Richard","White","agreeable",0.73873544,"Good"
"Richard","White","polite",0.769094,"Good"
"Richard","White","civil",0.7119328,"Good"
"Richard","White","charming",0.79409206,"Good"
"Richard","White","gracious",0.76844233,"Good"
"Richard","White","gentle",0.78383017,"Good"
"Richard","White","approachable",0.75261563,"Good"
"Richard","White","love",0.7688626,"Good"
"Richard","White","cool",0.76539546,"Good"
"Charles","White","happy",0.7895663,"Good"
"Charles","White","agreeable",0.8687281,"Good"
"Charles","White","polite",0.90326166,"Good"
"Charles","White","civil",0.83045506,"Good"
"Charles","White","charming",0.9012609,"Good"
"Charles","White","gracious",0.90208197,"Good"
"Charles","White","gentle",0.9042775,"Good"
"Charles","White","approachable",0.8598578,"Good"
"Charles","White","love",0.8997967,"Good"
"Charles","White","cool",0.88780946,"Good"
"Thomas","White","happy",0.8181616,"Good"
"Thomas","White","agreeable",0.78995,"Good"
"Thomas","White","polite",0.8264209,"Good"
"Thomas","White","civil",0.7378973,"Good"
"Thomas","White","charming",0.8367138,"Good"
"Thomas","White","gracious",0.842518,"Good"
"Thomas","White","gentle",0.83814514,"Good"
"Thomas","White","approachable",0.7934389,"Good"
"Thomas","White","love",0.8209946,"Good"
"Thomas","White","cool",0.8185997,"Good"
"Mary","White","happy",0.7724118,"Good"
"Mary","White","agreeable",0.8874496,"Good"
"Mary","White","polite",0.9144498,"Good"
"Mary","White","civil",0.8182267,"Good"
"Mary","White","charming",0.9154945,"Good"
"Mary","White","gracious",0.91819465,"Good"
"Mary","White","gentle",0.92286813,"Good"
"Mary","White","approachable",0.87784433,"Good"
"Mary","White","love",0.9213349,"Good"
"Mary","White","cool",0.894519,"Good"
"Elizabeth","White","happy",0.7914065,"Good"
"Elizabeth","White","agreeable",0.87891686,"Good"
"Elizabeth","White","polite",0.8888477,"Good"
"Elizabeth","White","civil",0.8260982,"Good"
"Elizabeth","White","charming",0.9011875,"Good"
"Elizabeth","White","gracious",0.9033483,"Good"
"Elizabeth","White","gentle",0.9023591,"Good"
"Elizabeth","White","approachable",0.8661127,"Good"
"Elizabeth","White","love",0.9001005,"Good"
"Elizabeth","White","cool",0.88500303,"Good"
"Patricia","White","happy",0.8245769,"Good"
"Patricia","White","agreeable",0.8055432,"Good"
"Patricia","White","polite",0.82885695,"Good"
"Patricia","White","civil",0.7393087,"Good"
"Patricia","White","charming",0.8420541,"Good"
"Patricia","White","gracious",0.8448467,"Good"
"Patricia","White","gentle",0.8368781,"Good"
"Patricia","White","approachable",0.8164466,"Good"
"Patricia","White","love",0.8155716,"Good"
"Patricia","White","cool",0.81448084,"Good"
"Jennifer","White","happy",0.71924967,"Good"
"Jennifer","White","agreeable",0.84570146,"Good"
"Jennifer","White","polite",0.8528292,"Good"
"Jennifer","White","civil",0.79578227,"Good"
"Jennifer","White","charming",0.86507744,"Good"
"Jennifer","White","gracious",0.86101437,"Good"
"Jennifer","White","gentle",0.8644577,"Good"
"Jennifer","White","approachable",0.83542776,"Good"
"Jennifer","White","love",0.8552462,"Good"
"Jennifer","White","cool",0.8627146,"Good"
"Linda","White","happy",0.80501,"Good"
"Linda","White","agreeable",0.8173143,"Good"
"Linda","White","polite",0.83203113,"Good"
"Linda","White","civil",0.7697834,"Good"
"Linda","White","charming",0.853452,"Good"
"Linda","White","gracious",0.85556686,"Good"
"Linda","White","gentle",0.8447401,"Good"
"Linda","White","approachable",0.81558096,"Good"
"Linda","White","love",0.8536746,"Good"
"Linda","White","cool",0.8524382,"Good"
"Barbara","White","happy",0.79751474,"Good"
"Barbara","White","agreeable",0.8769881,"Good"
"Barbara","White","polite",0.9026655,"Good"
"Barbara","White","civil",0.84750885,"Good"
"Barbara","White","charming",0.90879214,"Good"
"Barbara","White","gracious",0.9152532,"Good"
"Barbara","White","gentle",0.91243005,"Good"
"Barbara","White","approachable",0.8755301,"Good"
"Barbara","White","love",0.9152955,"Good"
"Barbara","White","cool",0.9014151,"Good"
"Margaret","White","happy",0.79302824,"Good"
"Margaret","White","agreeable",0.8937515,"Good"
"Margaret","White","polite",0.90787697,"Good"
"Margaret","White","civil",0.81659865,"Good"
"Margaret","White","charming",0.92070615,"Good"
"Margaret","White","gracious",0.92212117,"Good"
"Margaret","White","gentle",0.9201191,"Good"
"Margaret","White","approachable",0.88373685,"Good"
"Margaret","White","love",0.9158668,"Good"
"Margaret","White","cool",0.8943159,"Good"
"Susan","White","happy",0.83204347,"Good"
"Susan","White","agreeable",0.7782549,"Good"
"Susan","White","polite",0.80552626,"Good"
"Susan","White","civil",0.7000177,"Good"
"Susan","White","charming",0.8218354,"Good"
"Susan","White","gracious",0.8206657,"Good"
"Susan","White","gentle",0.81533456,"Good"
"Susan","White","approachable",0.78194684,"Good"
"Susan","White","love",0.8058777,"Good"
"Susan","White","cool",0.7987689,"Good"
"Sarah","White","happy",0.81553775,"Good"
"Sarah","White","agreeable",0.8838551,"Good"
"Sarah","White","polite",0.89909333,"Good"
"Sarah","White","civil",0.8269375,"Good"
"Sarah","White","charming",0.91834605,"Good"
"Sarah","White","gracious",0.9229592,"Good"
"Sarah","White","gentle",0.9076981,"Good"
"Sarah","White","approachable",0.8814146,"Good"
"Sarah","White","love",0.9085957,"Good"
"Sarah","White","cool",0.90727806,"Good"
"Jessica","White","happy",0.798187,"Good"
"Jessica","White","agreeable",0.87695575,"Good"
"Jessica","White","polite",0.88714963,"Good"
"Jessica","White","civil",0.83898044,"Good"
"Jessica","White","charming",0.9063539,"Good"
"Jessica","White","gracious",0.9156022,"Good"
"Jessica","White","gentle",0.89804345,"Good"
"Jessica","White","approachable",0.8703133,"Good"
"Jessica","White","love",0.9077087,"Good"
"Jessica","White","cool",0.9065446,"Good"
"Paul","Latinx","happy",0.8507873,"Good"
"Paul","Latinx","agreeable",0.8009747,"Good"
"Paul","Latinx","polite",0.8327849,"Good"
"Paul","Latinx","civil",0.75177157,"Good"
"Paul","Latinx","charming",0.8471488,"Good"
"Paul","Latinx","gracious",0.85120386,"Good"
"Paul","Latinx","gentle",0.8417206,"Good"
"Paul","Latinx","approachable",0.8054324,"Good"
"Paul","Latinx","love",0.8357083,"Good"
"Paul","Latinx","cool",0.833388,"Good"
"Vincent","Latinx","happy",0.751367,"Good"
"Vincent","Latinx","agreeable",0.86621064,"Good"
"Vincent","Latinx","polite",0.8906305,"Good"
"Vincent","Latinx","civil",0.8256527,"Good"
"Vincent","Latinx","charming",0.901741,"Good"
"Vincent","Latinx","gracious",0.9018653,"Good"
"Vincent","Latinx","gentle",0.8995851,"Good"
"Vincent","Latinx","approachable",0.8527078,"Good"
"Vincent","Latinx","love",0.89776385,"Good"
"Vincent","Latinx","cool",0.8870137,"Good"
"Victor","Latinx","happy",0.7913164,"Good"
"Victor","Latinx","agreeable",0.88570315,"Good"
"Victor","Latinx","polite",0.899438,"Good"
"Victor","Latinx","civil",0.8437268,"Good"
"Victor","Latinx","charming",0.92346895,"Good"
"Victor","Latinx","gracious",0.9169992,"Good"
"Victor","Latinx","gentle",0.9114226,"Good"
"Victor","Latinx","approachable",0.8855531,"Good"
"Victor","Latinx","love",0.91863906,"Good"
"Victor","Latinx","cool",0.9106189,"Good"
"Adrian","Latinx","happy",0.7897902,"Good"
"Adrian","Latinx","agreeable",0.7729114,"Good"
"Adrian","Latinx","polite",0.8010104,"Good"
"Adrian","Latinx","civil",0.7098502,"Good"
"Adrian","Latinx","charming",0.8091329,"Good"
"Adrian","Latinx","gracious",0.80790937,"Good"
"Adrian","Latinx","gentle",0.802601,"Good"
"Adrian","Latinx","approachable",0.7754077,"Good"
"Adrian","Latinx","love",0.78347635,"Good"
"Adrian","Latinx","cool",0.7942631,"Good"
"Marcus","Latinx","happy",0.798097,"Good"
"Marcus","Latinx","agreeable",0.88991547,"Good"
"Marcus","Latinx","polite",0.9045532,"Good"
"Marcus","Latinx","civil",0.82874054,"Good"
"Marcus","Latinx","charming",0.9081898,"Good"
"Marcus","Latinx","gracious",0.9217106,"Good"
"Marcus","Latinx","gentle",0.9071396,"Good"
"Marcus","Latinx","approachable",0.88497305,"Good"
"Marcus","Latinx","love",0.9069219,"Good"
"Marcus","Latinx","cool",0.9006837,"Good"
"Leo","Latinx","happy",0.8256419,"Good"
"Leo","Latinx","agreeable",0.85164833,"Good"
"Leo","Latinx","polite",0.87997156,"Good"
"Leo","Latinx","civil",0.79928,"Good"
"Leo","Latinx","charming",0.8882266,"Good"
"Leo","Latinx","gracious",0.888472,"Good"
"Leo","Latinx","gentle",0.88604456,"Good"
"Leo","Latinx","approachable",0.84892845,"Good"
"Leo","Latinx","love",0.87666255,"Good"
"Leo","Latinx","cool",0.87588096,"Good"
"Miles","Latinx","happy",0.8533965,"Good"
"Miles","Latinx","agreeable",0.7899446,"Good"
"Miles","Latinx","polite",0.8107209,"Good"
"Miles","Latinx","civil",0.72201437,"Good"
"Miles","Latinx","charming",0.83633983,"Good"
"Miles","Latinx","gracious",0.84433925,"Good"
"Miles","Latinx","gentle",0.8335178,"Good"
"Miles","Latinx","approachable",0.7885106,"Good"
"Miles","Latinx","love",0.82200396,"Good"
"Miles","Latinx","cool",0.8210175,"Good"
"Roman","Latinx","happy",0.7802546,"Good"
"Roman","Latinx","agreeable",0.8776145,"Good"
"Roman","Latinx","polite",0.9059729,"Good"
"Roman","Latinx","civil",0.84534824,"Good"
"Roman","Latinx","charming",0.91289353,"Good"
"Roman","Latinx","gracious",0.9041276,"Good"
"Roman","Latinx","gentle",0.911734,"Good"
"Roman","Latinx","approachable",0.88111705,"Good"
"Roman","Latinx","love",0.9219689,"Good"
"Roman","Latinx","cool",0.90710837,"Good"
"Sergio","Latinx","happy",0.7774783,"Good"
"Sergio","Latinx","agreeable",0.7576384,"Good"
"Sergio","Latinx","polite",0.77335197,"Good"
"Sergio","Latinx","civil",0.7036661,"Good"
"Sergio","Latinx","charming",0.8064368,"Good"
"Sergio","Latinx","gracious",0.8069578,"Good"
"Sergio","Latinx","gentle",0.792948,"Good"
"Sergio","Latinx","approachable",0.768023,"Good"
"Sergio","Latinx","love",0.7724707,"Good"
"Sergio","Latinx","cool",0.7789592,"Good"
"Felix","Latinx","happy",0.7877301,"Good"
"Felix","Latinx","agreeable",0.7425541,"Good"
"Felix","Latinx","polite",0.76353234,"Good"
"Felix","Latinx","civil",0.7061756,"Good"
"Felix","Latinx","charming",0.7931647,"Good"
"Felix","Latinx","gracious",0.7818781,"Good"
"Felix","Latinx","gentle",0.77853596,"Good"
"Felix","Latinx","approachable",0.7449833,"Good"
"Felix","Latinx","love",0.7588197,"Good"
"Felix","Latinx","cool",0.768075,"Good"
"Patricia","Latinx","happy",0.8245769,"Good"
"Patricia","Latinx","agreeable",0.8055432,"Good"
"Patricia","Latinx","polite",0.82885695,"Good"
"Patricia","Latinx","civil",0.7393087,"Good"
"Patricia","Latinx","charming",0.8420541,"Good"
"Patricia","Latinx","gracious",0.8448467,"Good"
"Patricia","Latinx","gentle",0.8368781,"Good"
"Patricia","Latinx","approachable",0.8164466,"Good"
"Patricia","Latinx","love",0.8155716,"Good"
"Patricia","Latinx","cool",0.81448084,"Good"
"Laura","Latinx","happy",0.82774734,"Good"
"Laura","Latinx","agreeable",0.7944492,"Good"
"Laura","Latinx","polite",0.8165374,"Good"
"Laura","Latinx","civil",0.7418337,"Good"
"Laura","Latinx","charming",0.84045506,"Good"
"Laura","Latinx","gracious",0.841163,"Good"
"Laura","Latinx","gentle",0.8290498,"Good"
"Laura","Latinx","approachable",0.79691756,"Good"
"Laura","Latinx","love",0.82128197,"Good"
"Laura","Latinx","cool",0.8256329,"Good"
"Amanda","Latinx","happy",0.7510989,"Good"
"Amanda","Latinx","agreeable",0.85739386,"Good"
"Amanda","Latinx","polite",0.864023,"Good"
"Amanda","Latinx","civil",0.8499124,"Good"
"Amanda","Latinx","charming",0.89816654,"Good"
"Amanda","Latinx","gracious",0.8820618,"Good"
"Amanda","Latinx","gentle",0.8652793,"Good"
"Amanda","Latinx","approachable",0.8570876,"Good"
"Amanda","Latinx","love",0.8977144,"Good"
"Amanda","Latinx","cool",0.8895752,"Good"
"Victoria","Latinx","happy",0.75384504,"Good"
"Victoria","Latinx","agreeable",0.88066137,"Good"
"Victoria","Latinx","polite",0.8931389,"Good"
"Victoria","Latinx","civil",0.8005353,"Good"
"Victoria","Latinx","charming",0.8990706,"Good"
"Victoria","Latinx","gracious",0.8997001,"Good"
"Victoria","Latinx","gentle",0.90201056,"Good"
"Victoria","Latinx","approachable",0.8794817,"Good"
"Victoria","Latinx","love",0.88523626,"Good"
"Victoria","Latinx","cool",0.862489,"Good"
"Julia","Latinx","happy",0.8311164,"Good"
"Julia","Latinx","agreeable",0.8826551,"Good"
"Julia","Latinx","polite",0.8911917,"Good"
"Julia","Latinx","civil",0.8278222,"Good"
"Julia","Latinx","charming",0.9132724,"Good"
"Julia","Latinx","gracious",0.9183473,"Good"
"Julia","Latinx","gentle",0.90606105,"Good"
"Julia","Latinx","approachable",0.8813267,"Good"
"Julia","Latinx","love",0.90922683,"Good"
"Julia","Latinx","cool",0.9120443,"Good"
"Gloria","Latinx","happy",0.7794295,"Good"
"Gloria","Latinx","agreeable",0.8816452,"Good"
"Gloria","Latinx","polite",0.8807271,"Good"
"Gloria","Latinx","civil",0.8279323,"Good"
"Gloria","Latinx","charming",0.890947,"Good"
"Gloria","Latinx","gracious",0.8976525,"Good"
"Gloria","Latinx","gentle",0.89033693,"Good"
"Gloria","Latinx","approachable",0.8718453,"Good"
"Gloria","Latinx","love",0.9104207,"Good"
"Gloria","Latinx","cool",0.8741242,"Good"
"Diana","Latinx","happy",0.78939235,"Good"
"Diana","Latinx","agreeable",0.888919,"Good"
"Diana","Latinx","polite",0.8995034,"Good"
"Diana","Latinx","civil",0.83686495,"Good"
"Diana","Latinx","charming",0.9163035,"Good"
"Diana","Latinx","gracious",0.9176181,"Good"
"Diana","Latinx","gentle",0.90426177,"Good"
"Diana","Latinx","approachable",0.8840152,"Good"
"Diana","Latinx","love",0.9147508,"Good"
"Diana","Latinx","cool",0.8980427,"Good"
"Clara","Latinx","happy",0.7940236,"Good"
"Clara","Latinx","agreeable",0.869499,"Good"
"Clara","Latinx","polite",0.877356,"Good"
"Clara","Latinx","civil",0.83152705,"Good"
"Clara","Latinx","charming",0.9010482,"Good"
"Clara","Latinx","gracious",0.8922172,"Good"
"Clara","Latinx","gentle",0.8877479,"Good"
"Clara","Latinx","approachable",0.8684673,"Good"
"Clara","Latinx","love",0.8821551,"Good"
"Clara","Latinx","cool",0.88488066,"Good"
"Paula","Latinx","happy",0.82478106,"Good"
"Paula","Latinx","agreeable",0.8792496,"Good"
"Paula","Latinx","polite",0.89037716,"Good"
"Paula","Latinx","civil",0.8383526,"Good"
"Paula","Latinx","charming",0.9160224,"Good"
"Paula","Latinx","gracious",0.92089576,"Good"
"Paula","Latinx","gentle",0.90404123,"Good"
"Paula","Latinx","approachable",0.8802648,"Good"
"Paula","Latinx","love",0.91657007,"Good"
"Paula","Latinx","cool",0.9102724,"Good"
"Norma","Latinx","happy",0.8052257,"Good"
"Norma","Latinx","agreeable",0.8677609,"Good"
"Norma","Latinx","polite",0.87777114,"Good"
"Norma","Latinx","civil",0.8460438,"Good"
"Norma","Latinx","charming",0.89464176,"Good"
"Norma","Latinx","gracious",0.8904868,"Good"
"Norma","Latinx","gentle",0.8886967,"Good"
"Norma","Latinx","approachable",0.8667325,"Good"
"Norma","Latinx","love",0.9016347,"Good"
"Norma","Latinx","cool",0.90329444,"Good"
"Lian","Chinese","happy",0.7530316,"Good"
