"Name","Gender","Word","CosineSimilarity","Good_or_Bad"
"Elizabeth","F","gentle",0.9023591,"Good"
"Elizabeth","F","approachable",0.8661127,"Good"
"Elizabeth","F","love",0.9001005,"Good"
"Elizabeth","F","cool",0.88500303,"Good"
"Patricia","F","happy",0.8245769,"Good"
"Patricia","F","agreeable",0.8055432,"Good"
"Patricia","F","polite",0.82885695,"Good"
"Patricia","F","civil",0.7393087,"Good"
"Patricia","F","charming",0.8420541,"Good"
"Patricia","F","gracious",0.8448467,"Good"
"Patricia","F","gentle",0.8368781,"Good"
"Patricia","F","approachable",0.8164466,"Good"
"Patricia","F","love",0.8155716,"Good"
"Patricia","F","cool",0.81448084,"Good"
"Jennifer","F","happy",0.71924967,"Good"
"Jennifer","F","agreeable",0.84570146,"Good"
"Jennifer","F","polite",0.8528292,"Good"
"Jennifer","F","civil",0.79578227,"Good"
"Jennifer","F","charming",0.86507744,"Good"
"Jennifer","F","gracious",0.86101437,"Good"
"Jennifer","F","gentle",0.8644577,"Good"
"Jennifer","F","approachable",0.83542776,"Good"
"Jennifer","F","love",0.8552462,"Good"
"Jennifer","F","cool",0.8627146,"Good"
"Linda","F","happy",0.80501,"Good"
"Linda","F","agreeable",0.8173143,"Good"
"Linda","F","polite",0.83203113,"Good"
"Linda","F","civil",0.7697834,"Good"
"Linda","F","charming",0.853452,"Good"
"Linda","F","gracious",0.85556686,"Good"
"Linda","F","gentle",0.8447401,"Good"
"Linda","F","approachable",0.81558096,"Good"
"Linda","F","love",0.8536746,"Good"
"Linda","F","cool",0.8524382,"Good"
"Barbara","F","happy",0.79751474,"Good"
"Barbara","F","agreeable",0.8769881,"Good"
"Barbara","F","polite",0.9026655,"Good"
"Barbara","F","civil",0.84750885,"Good"
"Barbara","F","charming",0.90879214,"Good"
"Barbara","F","gracious",0.9152532,"Good"
"Barbara","F","gentle",0.91243005,"Good"
"Barbara","F","approachable",0.8755301,"Good"
"Barbara","F","love",0.9152955,"Good"
"Barbara","F","cool",0.9014151,"Good"
"Margaret","F","happy",0.79302824,"Good"
"Margaret","F","agreeable",0.8937515,"Good"
"Margaret","F","polite",0.90787697,"Good"
"Margaret","F","civil",0.81659865,"Good"
"Margaret","F","charming",0.92070615,"Good"
"Margaret","F","gracious",0.92212117,"Good"
"Margaret","F","gentle",0.9201191,"Good"
"Margaret","F","approachable",0.88373685,"Good"
"Margaret","F","love",0.9158668,"Good"
"Margaret","F","cool",0.8943159,"Good"
"Susan","F","happy",0.83204347,"Good"
"Susan","F","agreeable",0.7782549,"Good"
"Susan","F","polite",0.80552626,"Good"
"Susan","F","civil",0.7000177,"Good"
"Susan","F","charming",0.8218354,"Good"
"Susan","F","gracious",0.8206657,"Good"
"Susan","F","gentle",0.81533456,"Good"
"Susan","F","approachable",0.78194684,"Good"
"Susan","F","love",0.8058777,"Good"
"Susan","F","cool",0.7987689,"Good"
"Dorothy","F","happy",0.8168929,"Good"
"Dorothy","F","agreeable",0.8847786,"Good"
"Dorothy","F","polite",0.889745,"Good"
"Dorothy","F","civil",0.8098956,"Good"
"Dorothy","F","charming",0.90957856,"Good"
"Dorothy","F","gracious",0.90468067,"Good"
"Dorothy","F","gentle",0.9126285,"Good"
"Dorothy","F","approachable",0.87277484,"Good"
"Dorothy","F","love",0.9093286,"Good"
"Dorothy","F","cool",0.8923042,"Good"
"Sarah","F","happy",0.81553775,"Good"
"Sarah","F","agreeable",0.8838551,"Good"
"Sarah","F","polite",0.89909333,"Good"
"Sarah","F","civil",0.8269375,"Good"
"Sarah","F","charming",0.91834605,"Good"
"Sarah","F","gracious",0.9229592,"Good"
"Sarah","F","gentle",0.9076981,"Good"
"Sarah","F","approachable",0.8814146,"Good"
"Sarah","F","love",0.9085957,"Good"
"Sarah","F","cool",0.90727806,"Good"
"Jessica","F","happy",0.798187,"Good"
"Jessica","F","agreeable",0.87695575,"Good"
"Jessica","F","polite",0.88714963,"Good"
"Jessica","F","civil",0.83898044,"Good"
"Jessica","F","charming",0.9063539,"Good"
"Jessica","F","gracious",0.9156022,"Good"
"Jessica","F","gentle",0.89804345,"Good"
"Jessica","F","approachable",0.8703133,"Good"
"Jessica","F","love",0.9077087,"Good"
"Jessica","F","cool",0.9065446,"Good"
"Helen","F","happy",0.78719455,"Good"
"Helen","F","agreeable",0.89102775,"Good"
"Helen","F","polite",0.9107683,"Good"
"Helen","F","civil",0.82655823,"Good"
"Helen","F","charming",0.9240781,"Good"
"Helen","F","gracious",0.91949034,"Good"
"Helen","F","gentle",0.92851007,"Good"
"Helen","F","approachable",0.88344973,"Good"
"Helen","F","love",0.9234283,"Good"
"Helen","F","cool",0.90734375,"Good"
"Nancy","F","happy",0.7672874,"Good"
"Nancy","F","agreeable",0.89476436,"Good"
"Nancy","F","polite",0.90997785,"Good"
"Nancy","F","civil",0.8202388,"Good"
"Nancy","F","charming",0.92307943,"Good"
"Nancy","F","gracious",0.9131112,"Good"
"Nancy","F","gentle",0.92000616,"Good"
"Nancy","F","approachable",0.8880439,"Good"
"Nancy","F","love",0.912008,"Good"
"Nancy","F","cool",0.9014307,"Good"
"Betty","F","happy",0.8063146,"Good"
"Betty","F","agreeable",0.8934459,"Good"
"Betty","F","polite",0.9096641,"Good"
"Betty","F","civil",0.8477595,"Good"
"Betty","F","charming",0.9305507,"Good"
"Betty","F","gracious",0.9308592,"Good"
"Betty","F","gentle",0.9301261,"Good"
"Betty","F","approachable",0.8867525,"Good"
"Betty","F","love",0.93342483,"Good"
"Betty","F","cool",0.92122424,"Good"
"Karen","F","happy",0.7611687,"Good"
"Karen","F","agreeable",0.86650157,"Good"
"Karen","F","polite",0.89895767,"Good"
"Karen","F","civil",0.8275891,"Good"
"Karen","F","charming",0.90099955,"Good"
"Karen","F","gracious",0.9000174,"Good"
"Karen","F","gentle",0.8988285,"Good"
"Karen","F","approachable",0.8706032,"Good"
"Karen","F","love",0.8996357,"Good"
"Karen","F","cool",0.882858,"Good"
"Lisa","F","happy",0.76746047,"Good"
"Lisa","F","agreeable",0.8644669,"Good"
"Lisa","F","polite",0.88373154,"Good"
"Lisa","F","civil",0.83413184,"Good"
"Lisa","F","charming",0.9008069,"Good"
"Lisa","F","gracious",0.9041226,"Good"
"Lisa","F","gentle",0.8982918,"Good"
"Lisa","F","approachable",0.8571086,"Good"
"Lisa","F","love",0.9061013,"Good"
"Lisa","F","cool",0.8967185,"Good"
"Anna","F","happy",0.7630081,"Good"
"Anna","F","agreeable",0.8574139,"Good"
"Anna","F","polite",0.8763539,"Good"
"Anna","F","civil",0.80568904,"Good"
"Anna","F","charming",0.8773327,"Good"
"Anna","F","gracious",0.8814142,"Good"
"Anna","F","gentle",0.8818742,"Good"
"Anna","F","approachable",0.84600836,"Good"
"Anna","F","love",0.88151175,"Good"
"Anna","F","cool",0.87881774,"Good"
"Sandra","F","happy",0.81136835,"Good"
"Sandra","F","agreeable",0.7442163,"Good"
"Sandra","F","polite",0.7830485,"Good"
"Sandra","F","civil",0.71197486,"Good"
"Sandra","F","charming",0.7917452,"Good"
"Sandra","F","gracious",0.80893904,"Good"
"Sandra","F","gentle",0.78336483,"Good"
"Sandra","F","approachable",0.7535647,"Good"
"Sandra","F","love",0.78972244,"Good"
"Sandra","F","cool",0.7804053,"Good"
"Emily","F","happy",0.7708162,"Good"
"Emily","F","agreeable",0.8905394,"Good"
"Emily","F","polite",0.9038143,"Good"
"Emily","F","civil",0.8336877,"Good"
"Emily","F","charming",0.9239045,"Good"
"Emily","F","gracious",0.9154815,"Good"
"Emily","F","gentle",0.9195255,"Good"
"Emily","F","approachable",0.88506377,"Good"
"Emily","F","love",0.91725814,"Good"
"Emily","F","cool",0.9047255,"Good"
"Ashley","F","happy",0.7989745,"Good"
"Ashley","F","agreeable",0.8820952,"Good"
"Ashley","F","polite",0.8980714,"Good"
"Ashley","F","civil",0.8215006,"Good"
"Ashley","F","charming",0.9147228,"Good"
"Ashley","F","gracious",0.9192531,"Good"
"Ashley","F","gentle",0.909382,"Good"
"Ashley","F","approachable",0.8766559,"Good"
"Ashley","F","love",0.91523933,"Good"
"Ashley","F","cool",0.9078586,"Good"
"James","M","rude",0.6570705,"Bad"
"James","M","lazy",0.77796024,"Bad"
"James","M","disagreeable",0.66996676,"Bad"
"James","M","lousy",0.76504004,"Bad"
"James","M","sad",0.72296363,"Bad"
"James","M","hate",0.8114816,"Bad"
"James","M","violent",0.70416087,"Bad"
"James","M","bitter",0.75037026,"Bad"
"James","M","harsh",0.7911817,"Bad"
"James","M","angry",0.7457278,"Bad"
"John","M","rude",0.70798004,"Bad"
"John","M","lazy",0.73809934,"Bad"
"John","M","disagreeable",0.6505866,"Bad"
"John","M","lousy",0.7172647,"Bad"
"John","M","sad",0.7150691,"Bad"
"John","M","hate",0.77702445,"Bad"
"John","M","violent",0.7229245,"Bad"
"John","M","bitter",0.7020949,"Bad"
"John","M","harsh",0.74206674,"Bad"
"John","M","angry",0.74042654,"Bad"
"Robert","M","rude",0.7033335,"Bad"
"Robert","M","lazy",0.79371476,"Bad"
"Robert","M","disagreeable",0.6909277,"Bad"
"Robert","M","lousy",0.7657211,"Bad"
"Robert","M","sad",0.7640028,"Bad"
"Robert","M","hate",0.8204707,"Bad"
"Robert","M","violent",0.75651956,"Bad"
"Robert","M","bitter",0.76439404,"Bad"
"Robert","M","harsh",0.8020084,"Bad"
"Robert","M","angry",0.78618705,"Bad"
"Michael","M","rude",0.7022811,"Bad"
"Michael","M","lazy",0.77701503,"Bad"
"Michael","M","disagreeable",0.6869482,"Bad"
"Michael","M","lousy",0.76025677,"Bad"
"Michael","M","sad",0.7554318,"Bad"
"Michael","M","hate",0.8104068,"Bad"
"Michael","M","violent",0.73658794,"Bad"
"Michael","M","bitter",0.75012183,"Bad"
"Michael","M","harsh",0.7815405,"Bad"
"Michael","M","angry",0.7605889,"Bad"
"William","M","rude",0.6671713,"Bad"
"William","M","lazy",0.70196325,"Bad"
"William","M","disagreeable",0.6183456,"Bad"
"William","M","lousy",0.68860865,"Bad"
"William","M","sad",0.6657597,"Bad"
"William","M","hate",0.73040235,"Bad"
"William","M","violent",0.661468,"Bad"
"William","M","bitter",0.6559901,"Bad"
"William","M","harsh",0.7155212,"Bad"
"William","M","angry",0.6864294,"Bad"
"David","M","rude",0.6952733,"Bad"
"David","M","lazy",0.78518707,"Bad"
"David","M","disagreeable",0.6947653,"Bad"
"David","M","lousy",0.769382,"Bad"
"David","M","sad",0.7659022,"Bad"
"David","M","hate",0.82056195,"Bad"
"David","M","violent",0.7402708,"Bad"
"David","M","bitter",0.7646421,"Bad"
"David","M","harsh",0.81320214,"Bad"
"David","M","angry",0.7777831,"Bad"
"Joseph","M","rude",0.72355604,"Bad"
"Joseph","M","lazy",0.73698795,"Bad"
"Joseph","M","disagreeable",0.63362205,"Bad"
"Joseph","M","lousy",0.7207844,"Bad"
"Joseph","M","sad",0.72918195,"Bad"
"Joseph","M","hate",0.77582467,"Bad"
"Joseph","M","violent",0.7436193,"Bad"
"Joseph","M","bitter",0.7045746,"Bad"
"Joseph","M","harsh",0.7376084,"Bad"
"Joseph","M","angry",0.74552727,"Bad"
"Richard","M","rude",0.62957406,"Bad"
"Richard","M","lazy",0.6796021,"Bad"
"Richard","M","disagreeable",0.59561884,"Bad"
"Richard","M","lousy",0.6508138,"Bad"
"Richard","M","sad",0.6667644,"Bad"
"Richard","M","hate",0.7126577,"Bad"
"Richard","M","violent",0.6562532,"Bad"
"Richard","M","bitter",0.64549017,"Bad"
"Richard","M","harsh",0.7088442,"Bad"
"Richard","M","angry",0.6628398,"Bad"
"Charles","M","rude",0.6748708,"Bad"
"Charles","M","lazy",0.7909116,"Bad"
"Charles","M","disagreeable",0.6685505,"Bad"
"Charles","M","lousy",0.77057564,"Bad"
"Charles","M","sad",0.74500906,"Bad"
"Charles","M","hate",0.80563486,"Bad"
"Charles","M","violent",0.71781653,"Bad"
"Charles","M","bitter",0.748188,"Bad"
"Charles","M","harsh",0.7959024,"Bad"
"Charles","M","angry",0.74490964,"Bad"
"Thomas","M","rude",0.6917145,"Bad"
"Thomas","M","lazy",0.73004425,"Bad"
"Thomas","M","disagreeable",0.62578475,"Bad"
"Thomas","M","lousy",0.7152691,"Bad"
"Thomas","M","sad",0.7105342,"Bad"
"Thomas","M","hate",0.7454497,"Bad"
"Thomas","M","violent",0.69035614,"Bad"
"Thomas","M","bitter",0.6907575,"Bad"
"Thomas","M","harsh",0.73808455,"Bad"
"Thomas","M","angry",0.6970473,"Bad"
"Christopher","M","rude",0.5166423,"Bad"
"Christopher","M","lazy",0.51338476,"Bad"
"Christopher","M","disagreeable",0.4239443,"Bad"
"Christopher","M","lousy",0.50542307,"Bad"
"Christopher","M","sad",0.50149906,"Bad"
"Christopher","M","hate",0.540053,"Bad"
"Christopher","M","violent",0.4970497,"Bad"
"Christopher","M","bitter",0.5306006,"Bad"
"Christopher","M","harsh",0.53163123,"Bad"
"Christopher","M","angry",0.53026855,"Bad"
"Daniel","M","rude",0.6996138,"Bad"
"Daniel","M","lazy",0.7745793,"Bad"
"Daniel","M","disagreeable",0.68954384,"Bad"
"Daniel","M","lousy",0.75216246,"Bad"
"Daniel","M","sad",0.7627106,"Bad"
"Daniel","M","hate",0.7927623,"Bad"
"Daniel","M","violent",0.72425103,"Bad"
"Daniel","M","bitter",0.74345064,"Bad"
"Daniel","M","harsh",0.7838496,"Bad"
"Daniel","M","angry",0.76328707,"Bad"
"Matthew","M","rude",0.6971561,"Bad"
"Matthew","M","lazy",0.7796614,"Bad"
"Matthew","M","disagreeable",0.6873164,"Bad"
"Matthew","M","lousy",0.7699856,"Bad"
"Matthew","M","sad",0.7526257,"Bad"
"Matthew","M","hate",0.8291359,"Bad"
"Matthew","M","violent",0.74786437,"Bad"
"Matthew","M","bitter",0.768926,"Bad"
"Matthew","M","harsh",0.79958093,"Bad"
"Matthew","M","angry",0.7767137,"Bad"
"George","M","rude",0.6922939,"Bad"
"George","M","lazy",0.7783227,"Bad"
"George","M","disagreeable",0.6799772,"Bad"
"George","M","lousy",0.76437813,"Bad"
"George","M","sad",0.74614334,"Bad"
"George","M","hate",0.81343764,"Bad"
"George","M","violent",0.7157765,"Bad"
"George","M","bitter",0.75162214,"Bad"
"George","M","harsh",0.79347897,"Bad"
"George","M","angry",0.7524147,"Bad"
"Anthony","M","rude",0.6876806,"Bad"
"Anthony","M","lazy",0.73880583,"Bad"
"Anthony","M","disagreeable",0.660647,"Bad"
"Anthony","M","lousy",0.7294818,"Bad"
"Anthony","M","sad",0.7007176,"Bad"
"Anthony","M","hate",0.77320576,"Bad"
"Anthony","M","violent",0.7119821,"Bad"
"Anthony","M","bitter",0.7057347,"Bad"
"Anthony","M","harsh",0.7486274,"Bad"
"Anthony","M","angry",0.736055,"Bad"
"Donald","M","rude",0.68436605,"Bad"
"Donald","M","lazy",0.77328396,"Bad"
"Donald","M","disagreeable",0.66883445,"Bad"
"Donald","M","lousy",0.7605402,"Bad"
"Donald","M","sad",0.72095084,"Bad"
"Donald","M","hate",0.8015079,"Bad"
"Donald","M","violent",0.72684246,"Bad"
"Donald","M","bitter",0.7704149,"Bad"
"Donald","M","harsh",0.8085449,"Bad"
"Donald","M","angry",0.78015757,"Bad"
"Paul","M","rude",0.68730915,"Bad"
"Paul","M","lazy",0.7310966,"Bad"
"Paul","M","disagreeable",0.64693004,"Bad"
"Paul","M","lousy",0.718294,"Bad"
"Paul","M","sad",0.70482117,"Bad"
"Paul","M","hate",0.76817906,"Bad"
"Paul","M","violent",0.7239963,"Bad"
"Paul","M","bitter",0.6975372,"Bad"
"Paul","M","harsh",0.7299113,"Bad"
"Paul","M","angry",0.72966003,"Bad"
"Mark","M","rude",0.6911167,"Bad"
"Mark","M","lazy",0.72338426,"Bad"
"Mark","M","disagreeable",0.65168273,"Bad"
"Mark","M","lousy",0.7044209,"Bad"
"Mark","M","sad",0.71372986,"Bad"
"Mark","M","hate",0.7482604,"Bad"
"Mark","M","violent",0.70877385,"Bad"
"Mark","M","bitter",0.694445,"Bad"
"Mark","M","harsh",0.73109186,"Bad"
"Mark","M","angry",0.72138023,"Bad"
"Andrew","M","rude",0.65830815,"Bad"
"Andrew","M","lazy",0.78238285,"Bad"
"Andrew","M","disagreeable",0.6906669,"Bad"
"Andrew","M","lousy",0.7751774,"Bad"
"Andrew","M","sad",0.72645277,"Bad"
"Andrew","M","hate",0.8170018,"Bad"
"Andrew","M","violent",0.7085767,"Bad"
"Andrew","M","bitter",0.75820005,"Bad"
"Andrew","M","harsh",0.79300016,"Bad"
"Andrew","M","angry",0.755768,"Bad"
"Edward","M","rude",0.6672722,"Bad"
"Edward","M","lazy",0.78792334,"Bad"
"Edward","M","disagreeable",0.6818228,"Bad"
"Edward","M","lousy",0.7655306,"Bad"
"Edward","M","sad",0.73248136,"Bad"
"Edward","M","hate",0.8139613,"Bad"
"Edward","M","violent",0.7049333,"Bad"
"Edward","M","bitter",0.74947596,"Bad"
"Edward","M","harsh",0.8038715,"Bad"
"Edward","M","angry",0.74637973,"Bad"
"Mary","F","rude",0.64419436,"Bad"
"Mary","F","lazy",0.7778624,"Bad"
"Mary","F","disagreeable",0.68222,"Bad"
"Mary","F","lousy",0.77293396,"Bad"
"Mary","F","sad",0.7161552,"Bad"
"Mary","F","hate",0.8134177,"Bad"
"Mary","F","violent",0.6958461,"Bad"
"Mary","F","bitter",0.7484586,"Bad"
"Mary","F","harsh",0.7910239,"Bad"
"Mary","F","angry",0.7398618,"Bad"
"Elizabeth","F","rude",0.67675996,"Bad"
"Elizabeth","F","lazy",0.7875821,"Bad"
"Elizabeth","F","disagreeable",0.6899765,"Bad"
"Elizabeth","F","lousy",0.7809629,"Bad"
"Elizabeth","F","sad",0.7391047,"Bad"
"Elizabeth","F","hate",0.82039046,"Bad"
"Elizabeth","F","violent",0.72070754,"Bad"
"Elizabeth","F","bitter",0.7630017,"Bad"
"Elizabeth","F","harsh",0.7934201,"Bad"
"Elizabeth","F","angry",0.7591802,"Bad"
"Patricia","F","rude",0.673042,"Bad"
"Patricia","F","lazy",0.7302436,"Bad"
"Patricia","F","disagreeable",0.6608698,"Bad"
"Patricia","F","lousy",0.7118666,"Bad"
"Patricia","F","sad",0.70531356,"Bad"
"Patricia","F","hate",0.740946,"Bad"
"Patricia","F","violent",0.6690723,"Bad"
"Patricia","F","bitter",0.69087076,"Bad"
"Patricia","F","harsh",0.7429317,"Bad"
"Patricia","F","angry",0.7138828,"Bad"
"Jennifer","F","rude",0.59206235,"Bad"
"Jennifer","F","lazy",0.7520095,"Bad"
