"Name","Gender","Word","CosineSimilarity","Good_or_Bad"
"Charles","M","love",0.5459267,"Good"
"Charles","M","cool",0.6342195,"Good"
"Thomas","M","happy",0.59931797,"Good"
"Thomas","M","agreeable",0.54742426,"Good"
"Thomas","M","polite",0.64106894,"Good"
"Thomas","M","civil",0.5520414,"Good"
"Thomas","M","charming",0.59282696,"Good"
"Thomas","M","gracious",0.5853665,"Good"
"Thomas","M","gentle",0.6668916,"Good"
"Thomas","M","approachable",0.5312467,"Good"
"Thomas","M","love",0.5705999,"Good"
"Thomas","M","cool",0.6318258,"Good"
"Christopher","M","happy",0.60983527,"Good"
"Christopher","M","agreeable",0.49390167,"Good"
"Christopher","M","polite",0.50847447,"Good"
"Christopher","M","civil",0.4503231,"Good"
"Christopher","M","charming",0.56349075,"Good"
"Christopher","M","gracious",0.55756557,"Good"
"Christopher","M","gentle",0.62798756,"Good"
"Christopher","M","approachable",0.5176771,"Good"
"Christopher","M","love",0.59639096,"Good"
"Christopher","M","cool",0.6366327,"Good"
"Daniel","M","happy",0.57325965,"Good"
"Daniel","M","agreeable",0.49945155,"Good"
"Daniel","M","polite",0.6018865,"Good"
"Daniel","M","civil",0.52253366,"Good"
"Daniel","M","charming",0.5714677,"Good"
"Daniel","M","gracious",0.54052305,"Good"
"Daniel","M","gentle",0.61959195,"Good"
"Daniel","M","approachable",0.52618444,"Good"
"Daniel","M","love",0.5564784,"Good"
"Daniel","M","cool",0.6467193,"Good"
"Matthew","M","happy",0.6579863,"Good"
"Matthew","M","agreeable",0.56509745,"Good"
"Matthew","M","polite",0.6382405,"Good"
"Matthew","M","civil",0.577759,"Good"
"Matthew","M","charming",0.60896313,"Good"
"Matthew","M","gracious",0.5835975,"Good"
"Matthew","M","gentle",0.6843265,"Good"
"Matthew","M","approachable",0.51769483,"Good"
"Matthew","M","love",0.6018976,"Good"
"Matthew","M","cool",0.63766444,"Good"
"George","M","happy",0.6065925,"Good"
"George","M","agreeable",0.53602964,"Good"
"George","M","polite",0.59590244,"Good"
"George","M","civil",0.5424537,"Good"
"George","M","charming",0.57607555,"Good"
"George","M","gracious",0.5531025,"Good"
"George","M","gentle",0.6540965,"Good"
"George","M","approachable",0.50412905,"Good"
"George","M","love",0.58290005,"Good"
"George","M","cool",0.6509576,"Good"
"Anthony","M","happy",0.6139442,"Good"
"Anthony","M","agreeable",0.5853865,"Good"
"Anthony","M","polite",0.6194613,"Good"
"Anthony","M","civil",0.57572216,"Good"
"Anthony","M","charming",0.5984571,"Good"
"Anthony","M","gracious",0.5966116,"Good"
"Anthony","M","gentle",0.6638628,"Good"
"Anthony","M","approachable",0.57513905,"Good"
"Anthony","M","love",0.6128472,"Good"
"Anthony","M","cool",0.6804953,"Good"
"Donald","M","happy",0.625099,"Good"
"Donald","M","agreeable",0.5777515,"Good"
"Donald","M","polite",0.60005677,"Good"
"Donald","M","civil",0.5526512,"Good"
"Donald","M","charming",0.5678054,"Good"
"Donald","M","gracious",0.57122576,"Good"
"Donald","M","gentle",0.6888342,"Good"
"Donald","M","approachable",0.545581,"Good"
"Donald","M","love",0.59148514,"Good"
"Donald","M","cool",0.64362407,"Good"
"Paul","M","happy",0.6141679,"Good"
"Paul","M","agreeable",0.51939124,"Good"
"Paul","M","polite",0.673579,"Good"
"Paul","M","civil",0.53817403,"Good"
"Paul","M","charming",0.56534445,"Good"
"Paul","M","gracious",0.55382115,"Good"
"Paul","M","gentle",0.67015135,"Good"
"Paul","M","approachable",0.52824914,"Good"
"Paul","M","love",0.5660765,"Good"
"Paul","M","cool",0.67390394,"Good"
"Mark","M","happy",0.6463465,"Good"
"Mark","M","agreeable",0.49981523,"Good"
"Mark","M","polite",0.61061025,"Good"
"Mark","M","civil",0.50085926,"Good"
"Mark","M","charming",0.58704174,"Good"
"Mark","M","gracious",0.5842635,"Good"
"Mark","M","gentle",0.6574664,"Good"
"Mark","M","approachable",0.5152784,"Good"
"Mark","M","love",0.6051078,"Good"
"Mark","M","cool",0.63222003,"Good"
"Andrew","M","happy",0.62754524,"Good"
"Andrew","M","agreeable",0.52331936,"Good"
"Andrew","M","polite",0.5443346,"Good"
"Andrew","M","civil",0.5225285,"Good"
"Andrew","M","charming",0.58860147,"Good"
"Andrew","M","gracious",0.57967854,"Good"
"Andrew","M","gentle",0.64186084,"Good"
"Andrew","M","approachable",0.5203512,"Good"
"Andrew","M","love",0.6016755,"Good"
"Andrew","M","cool",0.63587004,"Good"
"Edward","M","happy",0.5802501,"Good"
"Edward","M","agreeable",0.58556557,"Good"
"Edward","M","polite",0.5823583,"Good"
"Edward","M","civil",0.5537678,"Good"
"Edward","M","charming",0.5720196,"Good"
"Edward","M","gracious",0.52320695,"Good"
"Edward","M","gentle",0.64937156,"Good"
"Edward","M","approachable",0.53478426,"Good"
"Edward","M","love",0.5335359,"Good"
"Edward","M","cool",0.62200606,"Good"
"Mary","F","happy",0.62009645,"Good"
"Mary","F","agreeable",0.48784733,"Good"
"Mary","F","polite",0.5841735,"Good"
"Mary","F","civil",0.47864977,"Good"
"Mary","F","charming",0.5352191,"Good"
"Mary","F","gracious",0.5586526,"Good"
"Mary","F","gentle",0.6121098,"Good"
"Mary","F","approachable",0.46516997,"Good"
"Mary","F","love",0.55785257,"Good"
"Mary","F","cool",0.5606429,"Good"
"Elizabeth","F","happy",0.5595735,"Good"
"Elizabeth","F","agreeable",0.517246,"Good"
"Elizabeth","F","polite",0.47571486,"Good"
"Elizabeth","F","civil",0.43059286,"Good"
"Elizabeth","F","charming",0.5071173,"Good"
"Elizabeth","F","gracious",0.5028393,"Good"
"Elizabeth","F","gentle",0.5663433,"Good"
"Elizabeth","F","approachable",0.4766581,"Good"
"Elizabeth","F","love",0.52258,"Good"
"Elizabeth","F","cool",0.54441404,"Good"
"Patricia","F","happy",0.57748854,"Good"
"Patricia","F","agreeable",0.49216968,"Good"
"Patricia","F","polite",0.54196984,"Good"
"Patricia","F","civil",0.4510592,"Good"
"Patricia","F","charming",0.5287397,"Good"
"Patricia","F","gracious",0.49828315,"Good"
"Patricia","F","gentle",0.5347112,"Good"
"Patricia","F","approachable",0.45517814,"Good"
"Patricia","F","love",0.5421624,"Good"
"Patricia","F","cool",0.543347,"Good"
"Jennifer","F","happy",0.61265177,"Good"
"Jennifer","F","agreeable",0.44333142,"Good"
"Jennifer","F","polite",0.43791914,"Good"
"Jennifer","F","civil",0.37930566,"Good"
"Jennifer","F","charming",0.5305444,"Good"
"Jennifer","F","gracious",0.54251415,"Good"
"Jennifer","F","gentle",0.5458044,"Good"
"Jennifer","F","approachable",0.43136424,"Good"
"Jennifer","F","love",0.5742438,"Good"
"Jennifer","F","cool",0.5528643,"Good"
"Linda","F","happy",0.62404585,"Good"
"Linda","F","agreeable",0.45360476,"Good"
"Linda","F","polite",0.535867,"Good"
"Linda","F","civil",0.41874033,"Good"
"Linda","F","charming",0.52586937,"Good"
"Linda","F","gracious",0.5332273,"Good"
"Linda","F","gentle",0.57549834,"Good"
"Linda","F","approachable",0.46363357,"Good"
"Linda","F","love",0.57654333,"Good"
"Linda","F","cool",0.5763922,"Good"
"Barbara","F","happy",0.6155422,"Good"
"Barbara","F","agreeable",0.52410865,"Good"
"Barbara","F","polite",0.5650328,"Good"
"Barbara","F","civil",0.48893017,"Good"
"Barbara","F","charming",0.53156626,"Good"
"Barbara","F","gracious",0.5348003,"Good"
"Barbara","F","gentle",0.5937122,"Good"
"Barbara","F","approachable",0.5008036,"Good"
"Barbara","F","love",0.55555147,"Good"
"Barbara","F","cool",0.59076166,"Good"
"Margaret","F","happy",0.5584958,"Good"
"Margaret","F","agreeable",0.44003463,"Good"
"Margaret","F","polite",0.4247911,"Good"
"Margaret","F","civil",0.3782977,"Good"
"Margaret","F","charming",0.46949232,"Good"
"Margaret","F","gracious",0.48424077,"Good"
"Margaret","F","gentle",0.49980205,"Good"
"Margaret","F","approachable",0.39308405,"Good"
"Margaret","F","love",0.50237393,"Good"
"Margaret","F","cool",0.45890912,"Good"
"Susan","F","happy",0.627746,"Good"
"Susan","F","agreeable",0.53520167,"Good"
"Susan","F","polite",0.5189862,"Good"
"Susan","F","civil",0.4559751,"Good"
"Susan","F","charming",0.54399365,"Good"
"Susan","F","gracious",0.5536984,"Good"
"Susan","F","gentle",0.58708274,"Good"
"Susan","F","approachable",0.4751684,"Good"
"Susan","F","love",0.56016207,"Good"
"Susan","F","cool",0.547861,"Good"
"Dorothy","F","happy",0.65901643,"Good"
"Dorothy","F","agreeable",0.51296246,"Good"
"Dorothy","F","polite",0.51232594,"Good"
"Dorothy","F","civil",0.4270258,"Good"
"Dorothy","F","charming",0.5316039,"Good"
"Dorothy","F","gracious",0.5504236,"Good"
"Dorothy","F","gentle",0.601105,"Good"
"Dorothy","F","approachable",0.46155566,"Good"
"Dorothy","F","love",0.562747,"Good"
"Dorothy","F","cool",0.50896335,"Good"
"Sarah","F","happy",0.67649704,"Good"
"Sarah","F","agreeable",0.53837645,"Good"
"Sarah","F","polite",0.63487303,"Good"
"Sarah","F","civil",0.5284395,"Good"
"Sarah","F","charming",0.61745036,"Good"
"Sarah","F","gracious",0.60981584,"Good"
"Sarah","F","gentle",0.65428853,"Good"
"Sarah","F","approachable",0.5423077,"Good"
"Sarah","F","love",0.6331216,"Good"
"Sarah","F","cool",0.6179259,"Good"
"Jessica","F","happy",0.65515804,"Good"
"Jessica","F","agreeable",0.48261744,"Good"
"Jessica","F","polite",0.53880215,"Good"
"Jessica","F","civil",0.44605282,"Good"
"Jessica","F","charming",0.56047964,"Good"
"Jessica","F","gracious",0.5821148,"Good"
"Jessica","F","gentle",0.5725863,"Good"
"Jessica","F","approachable",0.50153506,"Good"
"Jessica","F","love",0.61245394,"Good"
"Jessica","F","cool",0.599666,"Good"
"Helen","F","happy",0.6113156,"Good"
"Helen","F","agreeable",0.52102625,"Good"
"Helen","F","polite",0.48125786,"Good"
"Helen","F","civil",0.44530955,"Good"
"Helen","F","charming",0.5238737,"Good"
"Helen","F","gracious",0.54383636,"Good"
"Helen","F","gentle",0.58905345,"Good"
"Helen","F","approachable",0.481802,"Good"
"Helen","F","love",0.57001406,"Good"
"Helen","F","cool",0.54866445,"Good"
"Nancy","F","happy",0.65142775,"Good"
"Nancy","F","agreeable",0.5587468,"Good"
"Nancy","F","polite",0.63430655,"Good"
"Nancy","F","civil",0.5362559,"Good"
"Nancy","F","charming",0.5862882,"Good"
"Nancy","F","gracious",0.6007072,"Good"
"Nancy","F","gentle",0.6310732,"Good"
"Nancy","F","approachable",0.4786833,"Good"
"Nancy","F","love",0.61413145,"Good"
"Nancy","F","cool",0.57298416,"Good"
"Betty","F","happy",0.70573765,"Good"
"Betty","F","agreeable",0.5637915,"Good"
"Betty","F","polite",0.6487001,"Good"
"Betty","F","civil",0.55911434,"Good"
"Betty","F","charming",0.6050618,"Good"
"Betty","F","gracious",0.62710196,"Good"
"Betty","F","gentle",0.69637764,"Good"
"Betty","F","approachable",0.5426986,"Good"
"Betty","F","love",0.611699,"Good"
"Betty","F","cool",0.66298926,"Good"
"Karen","F","happy",0.67221266,"Good"
"Karen","F","agreeable",0.49182287,"Good"
"Karen","F","polite",0.5622189,"Good"
"Karen","F","civil",0.46119368,"Good"
"Karen","F","charming",0.56006336,"Good"
"Karen","F","gracious",0.5930271,"Good"
"Karen","F","gentle",0.61500293,"Good"
"Karen","F","approachable",0.48291612,"Good"
"Karen","F","love",0.63169956,"Good"
"Karen","F","cool",0.580403,"Good"
"Lisa","F","happy",0.67555666,"Good"
"Lisa","F","agreeable",0.50556684,"Good"
"Lisa","F","polite",0.58442265,"Good"
"Lisa","F","civil",0.4690894,"Good"
"Lisa","F","charming",0.5519117,"Good"
"Lisa","F","gracious",0.5774012,"Good"
"Lisa","F","gentle",0.6344605,"Good"
"Lisa","F","approachable",0.5353068,"Good"
"Lisa","F","love",0.6337861,"Good"
"Lisa","F","cool",0.60491604,"Good"
"Anna","F","happy",0.5370759,"Good"
"Anna","F","agreeable",0.5093765,"Good"
"Anna","F","polite",0.59293026,"Good"
"Anna","F","civil",0.50288236,"Good"
"Anna","F","charming",0.5156565,"Good"
"Anna","F","gracious",0.489056,"Good"
"Anna","F","gentle",0.5895873,"Good"
"Anna","F","approachable",0.5138202,"Good"
"Anna","F","love",0.5234029,"Good"
"Anna","F","cool",0.60362744,"Good"
"Sandra","F","happy",0.63918364,"Good"
"Sandra","F","agreeable",0.51556396,"Good"
"Sandra","F","polite",0.6491759,"Good"
"Sandra","F","civil",0.5292461,"Good"
"Sandra","F","charming",0.5968723,"Good"
"Sandra","F","gracious",0.56143594,"Good"
"Sandra","F","gentle",0.624215,"Good"
"Sandra","F","approachable",0.5201864,"Good"
"Sandra","F","love",0.60106117,"Good"
"Sandra","F","cool",0.6242089,"Good"
"Emily","F","happy",0.6861073,"Good"
"Emily","F","agreeable",0.50789297,"Good"
"Emily","F","polite",0.5465851,"Good"
"Emily","F","civil",0.5010315,"Good"
"Emily","F","charming",0.58127856,"Good"
"Emily","F","gracious",0.6169381,"Good"
"Emily","F","gentle",0.6304817,"Good"
"Emily","F","approachable",0.49037445,"Good"
"Emily","F","love",0.60267985,"Good"
"Emily","F","cool",0.59402335,"Good"
"Ashley","F","happy",0.6113551,"Good"
"Ashley","F","agreeable",0.44933715,"Good"
"Ashley","F","polite",0.44856015,"Good"
"Ashley","F","civil",0.37995923,"Good"
"Ashley","F","charming",0.5459336,"Good"
"Ashley","F","gracious",0.543228,"Good"
"Ashley","F","gentle",0.55141276,"Good"
"Ashley","F","approachable",0.4412092,"Good"
"Ashley","F","love",0.56989443,"Good"
"Ashley","F","cool",0.5680256,"Good"
"James","M","rude",0.52721447,"Bad"
"James","M","lazy",0.5315811,"Bad"
"James","M","disagreeable",0.45275563,"Bad"
"James","M","lousy",0.6001047,"Bad"
"James","M","sad",0.44989124,"Bad"
"James","M","hate",0.42789522,"Bad"
"James","M","violent",0.60451686,"Bad"
"James","M","bitter",0.58453983,"Bad"
"James","M","harsh",0.58692646,"Bad"
"James","M","angry",0.58824897,"Bad"
"John","M","rude",0.52856094,"Bad"
"John","M","lazy",0.5243348,"Bad"
"John","M","disagreeable",0.4246892,"Bad"
"John","M","lousy",0.5970118,"Bad"
"John","M","sad",0.45763904,"Bad"
"John","M","hate",0.43162525,"Bad"
"John","M","violent",0.571057,"Bad"
"John","M","bitter",0.6058352,"Bad"
"John","M","harsh",0.5824188,"Bad"
"John","M","angry",0.61614,"Bad"
"Robert","M","rude",0.49548152,"Bad"
"Robert","M","lazy",0.4949187,"Bad"
"Robert","M","disagreeable",0.3739261,"Bad"
"Robert","M","lousy",0.52935517,"Bad"
"Robert","M","sad",0.41068712,"Bad"
"Robert","M","hate",0.410763,"Bad"
"Robert","M","violent",0.54431003,"Bad"
"Robert","M","bitter",0.5678166,"Bad"
"Robert","M","harsh",0.56625396,"Bad"
"Robert","M","angry",0.5578922,"Bad"
"Michael","M","rude",0.5125965,"Bad"
"Michael","M","lazy",0.5453346,"Bad"
"Michael","M","disagreeable",0.36889917,"Bad"
"Michael","M","lousy",0.5574477,"Bad"
"Michael","M","sad",0.44296685,"Bad"
"Michael","M","hate",0.41489023,"Bad"
"Michael","M","violent",0.52320015,"Bad"
"Michael","M","bitter",0.582427,"Bad"
"Michael","M","harsh",0.575435,"Bad"
"Michael","M","angry",0.5718117,"Bad"
"William","M","rude",0.4918624,"Bad"
"William","M","lazy",0.504436,"Bad"
"William","M","disagreeable",0.4129993,"Bad"
"William","M","lousy",0.56062317,"Bad"
"William","M","sad",0.4405809,"Bad"
"William","M","hate",0.46483976,"Bad"
"William","M","violent",0.55146116,"Bad"
"William","M","bitter",0.54229414,"Bad"
"William","M","harsh",0.53778654,"Bad"
"William","M","angry",0.5665221,"Bad"
"David","M","rude",0.4509082,"Bad"
"David","M","lazy",0.51418316,"Bad"
"David","M","disagreeable",0.42172462,"Bad"
"David","M","lousy",0.5401904,"Bad"
"David","M","sad",0.42566493,"Bad"
"David","M","hate",0.4400455,"Bad"
"David","M","violent",0.5367534,"Bad"
"David","M","bitter",0.54412687,"Bad"
"David","M","harsh",0.54952186,"Bad"
"David","M","angry",0.53706896,"Bad"
"Joseph","M","rude",0.5006703,"Bad"
"Joseph","M","lazy",0.5045805,"Bad"
"Joseph","M","disagreeable",0.4270154,"Bad"
"Joseph","M","lousy",0.5665753,"Bad"
"Joseph","M","sad",0.4243906,"Bad"
"Joseph","M","hate",0.4508636,"Bad"
"Joseph","M","violent",0.57140183,"Bad"
"Joseph","M","bitter",0.5860495,"Bad"
"Joseph","M","harsh",0.5759018,"Bad"
"Joseph","M","angry",0.5513142,"Bad"
"Richard","M","rude",0.48781633,"Bad"
"Richard","M","lazy",0.49769223,"Bad"
"Richard","M","disagreeable",0.41734564,"Bad"
"Richard","M","lousy",0.5244482,"Bad"
"Richard","M","sad",0.41902912,"Bad"
"Richard","M","hate",0.4303476,"Bad"
"Richard","M","violent",0.5337546,"Bad"
"Richard","M","bitter",0.5886824,"Bad"
"Richard","M","harsh",0.56694925,"Bad"
"Richard","M","angry",0.5699065,"Bad"
"Charles","M","rude",0.45762074,"Bad"
"Charles","M","lazy",0.5036223,"Bad"
"Charles","M","disagreeable",0.42641845,"Bad"
"Charles","M","lousy",0.53425527,"Bad"
"Charles","M","sad",0.41024014,"Bad"
"Charles","M","hate",0.4307604,"Bad"
"Charles","M","violent",0.57359964,"Bad"
"Charles","M","bitter",0.56671417,"Bad"
"Charles","M","harsh",0.53050846,"Bad"
"Charles","M","angry",0.5490704,"Bad"
"Thomas","M","rude",0.5667966,"Bad"
"Thomas","M","lazy",0.52133346,"Bad"
"Thomas","M","disagreeable",0.42903864,"Bad"
"Thomas","M","lousy",0.5791548,"Bad"
"Thomas","M","sad",0.4282633,"Bad"
"Thomas","M","hate",0.42871758,"Bad"
"Thomas","M","violent",0.608639,"Bad"
"Thomas","M","bitter",0.618383,"Bad"
"Thomas","M","harsh",0.6047663,"Bad"
"Thomas","M","angry",0.6168767,"Bad"
"Christopher","M","rude",0.42833275,"Bad"
"Christopher","M","lazy",0.46510753,"Bad"
"Christopher","M","disagreeable",0.37939283,"Bad"
"Christopher","M","lousy",0.4942692,"Bad"
"Christopher","M","sad",0.42302442,"Bad"
"Christopher","M","hate",0.39459777,"Bad"
"Christopher","M","violent",0.4986502,"Bad"
"Christopher","M","bitter",0.59720457,"Bad"
"Christopher","M","harsh",0.54775214,"Bad"
"Christopher","M","angry",0.55862117,"Bad"
"Daniel","M","rude",0.50211024,"Bad"
"Daniel","M","lazy",0.5389442,"Bad"
"Daniel","M","disagreeable",0.40948844,"Bad"
"Daniel","M","lousy",0.529585,"Bad"
"Daniel","M","sad",0.42005926,"Bad"
"Daniel","M","hate",0.39697334,"Bad"
"Daniel","M","violent",0.5235908,"Bad"
"Daniel","M","bitter",0.5786662,"Bad"
"Daniel","M","harsh",0.5429981,"Bad"
"Daniel","M","angry",0.5638155,"Bad"
"Matthew","M","rude",0.5186365,"Bad"
"Matthew","M","lazy",0.5285898,"Bad"
"Matthew","M","disagreeable",0.44510365,"Bad"
"Matthew","M","lousy",0.6090227,"Bad"
"Matthew","M","sad",0.4498217,"Bad"
"Matthew","M","hate",0.4023654,"Bad"
"Matthew","M","violent",0.5980404,"Bad"
"Matthew","M","bitter",0.6387004,"Bad"
"Matthew","M","harsh",0.6116791,"Bad"
"Matthew","M","angry",0.63470215,"Bad"
"George","M","rude",0.50492597,"Bad"
"George","M","lazy",0.5206425,"Bad"
"George","M","disagreeable",0.41247714,"Bad"
"George","M","lousy",0.5642692,"Bad"
"George","M","sad",0.4220284,"Bad"
"George","M","hate",0.4098596,"Bad"
"George","M","violent",0.5461019,"Bad"
"George","M","bitter",0.607468,"Bad"
"George","M","harsh",0.57512856,"Bad"
"George","M","angry",0.6002729,"Bad"
"Anthony","M","rude",0.49519283,"Bad"
"Anthony","M","lazy",0.5462604,"Bad"
"Anthony","M","disagreeable",0.45827502,"Bad"
"Anthony","M","lousy",0.5844767,"Bad"
"Anthony","M","sad",0.43612206,"Bad"
"Anthony","M","hate",0.41610706,"Bad"
"Anthony","M","violent",0.5868193,"Bad"
"Anthony","M","bitter",0.6391617,"Bad"
"Anthony","M","harsh",0.5660426,"Bad"
"Anthony","M","angry",0.6230811,"Bad"
"Donald","M","rude",0.4990988,"Bad"
"Donald","M","lazy",0.5041903,"Bad"
"Donald","M","disagreeable",0.45403346,"Bad"
"Donald","M","lousy",0.53914136,"Bad"
"Donald","M","sad",0.4614203,"Bad"
"Donald","M","hate",0.4634788,"Bad"
"Donald","M","violent",0.60415024,"Bad"
"Donald","M","bitter",0.58409965,"Bad"
"Donald","M","harsh",0.5862706,"Bad"
"Donald","M","angry",0.6010167,"Bad"
"Paul","M","rude",0.5321398,"Bad"
"Paul","M","lazy",0.5463141,"Bad"
"Paul","M","disagreeable",0.42176265,"Bad"
"Paul","M","lousy",0.58535385,"Bad"
"Paul","M","sad",0.44004595,"Bad"
"Paul","M","hate",0.41404903,"Bad"
"Paul","M","violent",0.5599224,"Bad"
"Paul","M","bitter",0.57423055,"Bad"
"Paul","M","harsh",0.56561816,"Bad"
"Paul","M","angry",0.6002208,"Bad"
"Mark","M","rude",0.47328776,"Bad"
"Mark","M","lazy",0.5492944,"Bad"
"Mark","M","disagreeable",0.37394038,"Bad"
"Mark","M","lousy",0.5711212,"Bad"
"Mark","M","sad",0.4624505,"Bad"
"Mark","M","hate",0.38525903,"Bad"
"Mark","M","violent",0.5131719,"Bad"
"Mark","M","bitter",0.58659756,"Bad"
"Mark","M","harsh",0.6086718,"Bad"
"Mark","M","angry",0.57762486,"Bad"
"Andrew","M","rude",0.48225802,"Bad"
"Andrew","M","lazy",0.49697024,"Bad"
"Andrew","M","disagreeable",0.4052035,"Bad"
"Andrew","M","lousy",0.55173856,"Bad"
"Andrew","M","sad",0.46676177,"Bad"
"Andrew","M","hate",0.40779087,"Bad"
"Andrew","M","violent",0.5535821,"Bad"
"Andrew","M","bitter",0.56919146,"Bad"
"Andrew","M","harsh",0.56547797,"Bad"
"Andrew","M","angry",0.60042083,"Bad"
"Edward","M","rude",0.5038434,"Bad"
"Edward","M","lazy",0.52012295,"Bad"
"Edward","M","disagreeable",0.43590218,"Bad"
"Edward","M","lousy",0.5301133,"Bad"
"Edward","M","sad",0.46300125,"Bad"
"Edward","M","hate",0.45622247,"Bad"
"Edward","M","violent",0.5713931,"Bad"
"Edward","M","bitter",0.531628,"Bad"
"Edward","M","harsh",0.5616356,"Bad"
"Edward","M","angry",0.57232344,"Bad"
"Mary","F","rude",0.45487583,"Bad"
"Mary","F","lazy",0.49088314,"Bad"
"Mary","F","disagreeable",0.39948094,"Bad"
"Mary","F","lousy",0.5274979,"Bad"
"Mary","F","sad",0.4230991,"Bad"
"Mary","F","hate",0.34791967,"Bad"
"Mary","F","violent",0.4785051,"Bad"
"Mary","F","bitter",0.61009586,"Bad"
"Mary","F","harsh",0.5705278,"Bad"
"Mary","F","angry",0.5974002,"Bad"
"Elizabeth","F","rude",0.41278684,"Bad"
"Elizabeth","F","lazy",0.4286701,"Bad"
"Elizabeth","F","disagreeable",0.39863467,"Bad"
"Elizabeth","F","lousy",0.45502827,"Bad"
"Elizabeth","F","sad",0.40897554,"Bad"
"Elizabeth","F","hate",0.40152106,"Bad"
"Elizabeth","F","violent",0.45763814,"Bad"
"Elizabeth","F","bitter",0.54020333,"Bad"
"Elizabeth","F","harsh",0.49298444,"Bad"
"Elizabeth","F","angry",0.5564217,"Bad"
"Patricia","F","rude",0.41679752,"Bad"
"Patricia","F","lazy",0.4202417,"Bad"
"Patricia","F","disagreeable",0.3785727,"Bad"
"Patricia","F","lousy",0.48312148,"Bad"
"Patricia","F","sad",0.43121582,"Bad"
"Patricia","F","hate",0.37854815,"Bad"
"Patricia","F","violent",0.44887725,"Bad"
"Patricia","F","bitter",0.5711708,"Bad"
"Patricia","F","harsh",0.53138113,"Bad"
"Patricia","F","angry",0.53753775,"Bad"
"Jennifer","F","rude",0.3803962,"Bad"
"Jennifer","F","lazy",0.36389846,"Bad"
