"Name","Race","Word","CosineSimilarity","Good_or_Bad"
"Camron","Black","charming",0.59349406,"Good"
"Camron","Black","gracious",0.8472133,"Good"
"Camron","Black","gentle",0.5817259,"Good"
"Camron","Black","approachable",0.86019313,"Good"
"Camron","Black","love",0.5793471,"Good"
"Camron","Black","cool",0.57566136,"Good"
"Tyree","Black","happy",0.571021,"Good"
"Tyree","Black","agreeable",0.8536533,"Good"
"Tyree","Black","polite",0.59260213,"Good"
"Tyree","Black","civil",0.5811087,"Good"
"Tyree","Black","charming",0.6008115,"Good"
"Tyree","Black","gracious",0.8589559,"Good"
"Tyree","Black","gentle",0.5966299,"Good"
"Tyree","Black","approachable",0.84986115,"Good"
"Tyree","Black","love",0.5989933,"Good"
"Tyree","Black","cool",0.5955354,"Good"
"Jamari","Black","happy",0.5545821,"Good"
"Jamari","Black","agreeable",0.78933555,"Good"
"Jamari","Black","polite",0.5866251,"Good"
"Jamari","Black","civil",0.56959105,"Good"
"Jamari","Black","charming",0.57128626,"Good"
"Jamari","Black","gracious",0.84849685,"Good"
"Jamari","Black","gentle",0.57443374,"Good"
"Jamari","Black","approachable",0.81765825,"Good"
"Jamari","Black","love",0.56982535,"Good"
"Jamari","Black","cool",0.55973756,"Good"
"Reggie","Black","happy",0.86965615,"Good"
"Reggie","Black","agreeable",0.5890193,"Good"
"Reggie","Black","polite",0.87431836,"Good"
"Reggie","Black","civil",0.8633306,"Good"
"Reggie","Black","charming",0.8712345,"Good"
"Reggie","Black","gracious",0.5934794,"Good"
"Reggie","Black","gentle",0.8786384,"Good"
"Reggie","Black","approachable",0.59301424,"Good"
"Reggie","Black","love",0.85691184,"Good"
"Reggie","Black","cool",0.86947024,"Good"
"Jada","Black","happy",0.57244056,"Good"
"Jada","Black","agreeable",0.84998834,"Good"
"Jada","Black","polite",0.57280177,"Good"
"Jada","Black","civil",0.55064726,"Good"
"Jada","Black","charming",0.57659125,"Good"
"Jada","Black","gracious",0.84893656,"Good"
"Jada","Black","gentle",0.57534885,"Good"
"Jada","Black","approachable",0.8321069,"Good"
"Jada","Black","love",0.5810347,"Good"
"Jada","Black","cool",0.6134668,"Good"
"Latoya","Black","happy",0.56798744,"Good"
"Latoya","Black","agreeable",0.5891454,"Good"
"Latoya","Black","polite",0.5929712,"Good"
"Latoya","Black","civil",0.58514184,"Good"
"Latoya","Black","charming",0.58537537,"Good"
"Latoya","Black","gracious",0.6041126,"Good"
"Latoya","Black","gentle",0.5894494,"Good"
"Latoya","Black","approachable",0.5988657,"Good"
"Latoya","Black","love",0.5843183,"Good"
"Latoya","Black","cool",0.57754004,"Good"
"Jayla","Black","happy",0.58375686,"Good"
"Jayla","Black","agreeable",0.83974624,"Good"
"Jayla","Black","polite",0.6023855,"Good"
"Jayla","Black","civil",0.5871667,"Good"
"Jayla","Black","charming",0.60071623,"Good"
"Jayla","Black","gracious",0.8623453,"Good"
"Jayla","Black","gentle",0.5976083,"Good"
"Jayla","Black","approachable",0.8565461,"Good"
"Jayla","Black","love",0.5972544,"Good"
"Jayla","Black","cool",0.6082941,"Good"
"Tamika","Black","happy",0.56809235,"Good"
"Tamika","Black","agreeable",0.81537837,"Good"
"Tamika","Black","polite",0.58990264,"Good"
"Tamika","Black","civil",0.57030517,"Good"
"Tamika","Black","charming",0.5917161,"Good"
"Tamika","Black","gracious",0.86322165,"Good"
"Tamika","Black","gentle",0.58170563,"Good"
"Tamika","Black","approachable",0.8330913,"Good"
"Tamika","Black","love",0.5943714,"Good"
"Tamika","Black","cool",0.58267224,"Good"
"Latoyna","Black","happy",0.57260174,"Good"
"Latoyna","Black","agreeable",0.59308064,"Good"
"Latoyna","Black","polite",0.59428376,"Good"
"Latoyna","Black","civil",0.5879384,"Good"
"Latoyna","Black","charming",0.59004915,"Good"
"Latoyna","Black","gracious",0.60065776,"Good"
"Latoyna","Black","gentle",0.59443516,"Good"
"Latoyna","Black","approachable",0.602671,"Good"
"Latoyna","Black","love",0.5859881,"Good"
"Latoyna","Black","cool",0.58354676,"Good"
"Journey","Black","happy",0.83750093,"Good"
"Journey","Black","agreeable",0.5507099,"Good"
"Journey","Black","polite",0.8760028,"Good"
"Journey","Black","civil",0.8479828,"Good"
"Journey","Black","charming",0.8639003,"Good"
"Journey","Black","gracious",0.5822152,"Good"
"Journey","Black","gentle",0.85525244,"Good"
"Journey","Black","approachable",0.59182054,"Good"
"Journey","Black","love",0.8622886,"Good"
"Journey","Black","cool",0.835732,"Good"
"Tameka","Black","happy",0.5879975,"Good"
"Tameka","Black","agreeable",0.8496676,"Good"
"Tameka","Black","polite",0.60822356,"Good"
"Tameka","Black","civil",0.59443027,"Good"
"Tameka","Black","charming",0.6045271,"Good"
"Tameka","Black","gracious",0.8701937,"Good"
"Tameka","Black","gentle",0.6041618,"Good"
"Tameka","Black","approachable",0.8694071,"Good"
"Tameka","Black","love",0.6018683,"Good"
"Tameka","Black","cool",0.59961534,"Good"
"Journee","Black","happy",0.52316076,"Good"
"Journee","Black","agreeable",0.54115874,"Good"
"Journee","Black","polite",0.515181,"Good"
"Journee","Black","civil",0.49621096,"Good"
"Journee","Black","charming",0.5118767,"Good"
"Journee","Black","gracious",0.57759863,"Good"
"Journee","Black","gentle",0.5214747,"Good"
"Journee","Black","approachable",0.51794994,"Good"
"Journee","Black","love",0.5519965,"Good"
"Journee","Black","cool",0.52511555,"Good"
"Lawanda","Black","happy",0.5801761,"Good"
"Lawanda","Black","agreeable",0.85221124,"Good"
"Lawanda","Black","polite",0.61125755,"Good"
"Lawanda","Black","civil",0.604739,"Good"
"Lawanda","Black","charming",0.6007974,"Good"
"Lawanda","Black","gracious",0.86898243,"Good"
"Lawanda","Black","gentle",0.6016979,"Good"
"Lawanda","Black","approachable",0.8682777,"Good"
"Lawanda","Black","love",0.5942197,"Good"
"Lawanda","Black","cool",0.5868333,"Good"
"Janiya","Black","happy",0.5785854,"Good"
"Janiya","Black","agreeable",0.8362895,"Good"
"Janiya","Black","polite",0.610797,"Good"
"Janiya","Black","civil",0.59819025,"Good"
"Janiya","Black","charming",0.60015416,"Good"
"Janiya","Black","gracious",0.8709895,"Good"
"Janiya","Black","gentle",0.60011977,"Good"
"Janiya","Black","approachable",0.8630808,"Good"
"Janiya","Black","love",0.58913743,"Good"
"Janiya","Black","cool",0.58815366,"Good"
"James","White","happy",0.83929104,"Good"
"James","White","agreeable",0.56162333,"Good"
"James","White","polite",0.8715787,"Good"
"James","White","civil",0.84357494,"Good"
"James","White","charming",0.869548,"Good"
"James","White","gracious",0.60616475,"Good"
"James","White","gentle",0.8618463,"Good"
"James","White","approachable",0.5816494,"Good"
"James","White","love",0.8517046,"Good"
"James","White","cool",0.8419082,"Good"
"John","White","happy",0.8223663,"Good"
"John","White","agreeable",0.548379,"Good"
"John","White","polite",0.8565901,"Good"
"John","White","civil",0.83115536,"Good"
"John","White","charming",0.84876287,"Good"
"John","White","gracious",0.60493153,"Good"
"John","White","gentle",0.8474578,"Good"
"John","White","approachable",0.5619872,"Good"
"John","White","love",0.8380794,"Good"
"John","White","cool",0.82993233,"Good"
"Robert","White","happy",0.8443415,"Good"
"Robert","White","agreeable",0.5686316,"Good"
"Robert","White","polite",0.86223686,"Good"
"Robert","White","civil",0.84795666,"Good"
"Robert","White","charming",0.85435724,"Good"
"Robert","White","gracious",0.6007152,"Good"
"Robert","White","gentle",0.8708035,"Good"
"Robert","White","approachable",0.573968,"Good"
"Robert","White","love",0.84806395,"Good"
"Robert","White","cool",0.8423935,"Good"
"Michael","White","happy",0.8657097,"Good"
"Michael","White","agreeable",0.5779501,"Good"
"Michael","White","polite",0.8787667,"Good"
"Michael","White","civil",0.84514505,"Good"
"Michael","White","charming",0.8794283,"Good"
"Michael","White","gracious",0.61516076,"Good"
"Michael","White","gentle",0.8748575,"Good"
"Michael","White","approachable",0.5902147,"Good"
"Michael","White","love",0.8782169,"Good"
"Michael","White","cool",0.86497504,"Good"
"William","White","happy",0.8127796,"Good"
"William","White","agreeable",0.5460864,"Good"
"William","White","polite",0.85066795,"Good"
"William","White","civil",0.8358738,"Good"
"William","White","charming",0.8449238,"Good"
"William","White","gracious",0.59508437,"Good"
"William","White","gentle",0.8485245,"Good"
"William","White","approachable",0.5615401,"Good"
"William","White","love",0.82833874,"Good"
"William","White","cool",0.81643444,"Good"
"David","White","happy",0.83399415,"Good"
"David","White","agreeable",0.5657462,"Good"
"David","White","polite",0.8723167,"Good"
"David","White","civil",0.84032583,"Good"
"David","White","charming",0.8681361,"Good"
"David","White","gracious",0.6113882,"Good"
"David","White","gentle",0.8599576,"Good"
"David","White","approachable",0.58605075,"Good"
"David","White","love",0.85386,"Good"
"David","White","cool",0.84614533,"Good"
"Joseph","White","happy",0.8201625,"Good"
"Joseph","White","agreeable",0.5461204,"Good"
"Joseph","White","polite",0.86633134,"Good"
"Joseph","White","civil",0.83994186,"Good"
"Joseph","White","charming",0.855906,"Good"
"Joseph","White","gracious",0.59394777,"Good"
"Joseph","White","gentle",0.85128635,"Good"
"Joseph","White","approachable",0.5765831,"Good"
"Joseph","White","love",0.8297681,"Good"
"Joseph","White","cool",0.8246516,"Good"
"Richard","White","happy",0.8298619,"Good"
"Richard","White","agreeable",0.55964524,"Good"
"Richard","White","polite",0.86570686,"Good"
"Richard","White","civil",0.84590673,"Good"
"Richard","White","charming",0.86171925,"Good"
"Richard","White","gracious",0.60010207,"Good"
"Richard","White","gentle",0.8544086,"Good"
"Richard","White","approachable",0.57795936,"Good"
"Richard","White","love",0.8392671,"Good"
"Richard","White","cool",0.8357816,"Good"
"Charles","White","happy",0.81806755,"Good"
"Charles","White","agreeable",0.5362429,"Good"
"Charles","White","polite",0.8569666,"Good"
"Charles","White","civil",0.8464,"Good"
"Charles","White","charming",0.8472103,"Good"
"Charles","White","gracious",0.59393847,"Good"
"Charles","White","gentle",0.8508565,"Good"
"Charles","White","approachable",0.5655877,"Good"
"Charles","White","love",0.82758504,"Good"
"Charles","White","cool",0.81390744,"Good"
"Thomas","White","happy",0.80959684,"Good"
"Thomas","White","agreeable",0.55081284,"Good"
"Thomas","White","polite",0.8591827,"Good"
"Thomas","White","civil",0.84218323,"Good"
"Thomas","White","charming",0.85282683,"Good"
"Thomas","White","gracious",0.5868546,"Good"
"Thomas","White","gentle",0.8427287,"Good"
"Thomas","White","approachable",0.5754045,"Good"
"Thomas","White","love",0.8198671,"Good"
"Thomas","White","cool",0.8146467,"Good"
"Mary","White","happy",0.83134407,"Good"
"Mary","White","agreeable",0.53313035,"Good"
"Mary","White","polite",0.86094403,"Good"
"Mary","White","civil",0.8284357,"Good"
"Mary","White","charming",0.85575753,"Good"
"Mary","White","gracious",0.6092495,"Good"
"Mary","White","gentle",0.8631059,"Good"
"Mary","White","approachable",0.56345063,"Good"
"Mary","White","love",0.8524302,"Good"
"Mary","White","cool",0.8182375,"Good"
"Elizabeth","White","happy",0.8355022,"Good"
"Elizabeth","White","agreeable",0.5495655,"Good"
"Elizabeth","White","polite",0.868753,"Good"
"Elizabeth","White","civil",0.8401546,"Good"
"Elizabeth","White","charming",0.86835814,"Good"
"Elizabeth","White","gracious",0.609205,"Good"
"Elizabeth","White","gentle",0.8610078,"Good"
"Elizabeth","White","approachable",0.5723699,"Good"
"Elizabeth","White","love",0.85022974,"Good"
"Elizabeth","White","cool",0.8325436,"Good"
"Patricia","White","happy",0.8424681,"Good"
"Patricia","White","agreeable",0.5601843,"Good"
"Patricia","White","polite",0.8785898,"Good"
"Patricia","White","civil",0.8538179,"Good"
"Patricia","White","charming",0.8680661,"Good"
"Patricia","White","gracious",0.6056102,"Good"
"Patricia","White","gentle",0.86805016,"Good"
"Patricia","White","approachable",0.58502805,"Good"
"Patricia","White","love",0.84452575,"Good"
"Patricia","White","cool",0.8473286,"Good"
"Jennifer","White","happy",0.8458917,"Good"
"Jennifer","White","agreeable",0.5581375,"Good"
"Jennifer","White","polite",0.87393004,"Good"
"Jennifer","White","civil",0.8413437,"Good"
"Jennifer","White","charming",0.8720119,"Good"
"Jennifer","White","gracious",0.6035202,"Good"
"Jennifer","White","gentle",0.86619264,"Good"
"Jennifer","White","approachable",0.5806009,"Good"
"Jennifer","White","love",0.850879,"Good"
"Jennifer","White","cool",0.8520662,"Good"
"Linda","White","happy",0.84432733,"Good"
"Linda","White","agreeable",0.55839926,"Good"
"Linda","White","polite",0.86874896,"Good"
"Linda","White","civil",0.82878447,"Good"
"Linda","White","charming",0.86536807,"Good"
"Linda","White","gracious",0.604087,"Good"
"Linda","White","gentle",0.8591207,"Good"
"Linda","White","approachable",0.57494265,"Good"
"Linda","White","love",0.85228246,"Good"
"Linda","White","cool",0.8523129,"Good"
"Barbara","White","happy",0.8377208,"Good"
"Barbara","White","agreeable",0.550121,"Good"
"Barbara","White","polite",0.8697689,"Good"
"Barbara","White","civil",0.83762777,"Good"
"Barbara","White","charming",0.8665048,"Good"
"Barbara","White","gracious",0.60155046,"Good"
"Barbara","White","gentle",0.8627899,"Good"
"Barbara","White","approachable",0.5786021,"Good"
"Barbara","White","love",0.84559375,"Good"
"Barbara","White","cool",0.83938813,"Good"
"Margaret","White","happy",0.83696204,"Good"
"Margaret","White","agreeable",0.55172837,"Good"
"Margaret","White","polite",0.8698924,"Good"
"Margaret","White","civil",0.83943987,"Good"
"Margaret","White","charming",0.8681731,"Good"
"Margaret","White","gracious",0.5981766,"Good"
"Margaret","White","gentle",0.8619834,"Good"
"Margaret","White","approachable",0.57583654,"Good"
"Margaret","White","love",0.8487379,"Good"
"Margaret","White","cool",0.8263216,"Good"
"Susan","White","happy",0.8439024,"Good"
"Susan","White","agreeable",0.5608333,"Good"
"Susan","White","polite",0.88021135,"Good"
"Susan","White","civil",0.83752275,"Good"
"Susan","White","charming",0.8753717,"Good"
"Susan","White","gracious",0.6118474,"Good"
"Susan","White","gentle",0.870597,"Good"
"Susan","White","approachable",0.58504516,"Good"
"Susan","White","love",0.85853463,"Good"
"Susan","White","cool",0.8492643,"Good"
"Sarah","White","happy",0.84445494,"Good"
"Sarah","White","agreeable",0.54846615,"Good"
"Sarah","White","polite",0.87156284,"Good"
"Sarah","White","civil",0.83356446,"Good"
"Sarah","White","charming",0.87169,"Good"
"Sarah","White","gracious",0.6165974,"Good"
"Sarah","White","gentle",0.8708009,"Good"
"Sarah","White","approachable",0.57311,"Good"
"Sarah","White","love",0.8564974,"Good"
"Sarah","White","cool",0.84947956,"Good"
"Jessica","White","happy",0.8442545,"Good"
"Jessica","White","agreeable",0.5657485,"Good"
"Jessica","White","polite",0.8711108,"Good"
"Jessica","White","civil",0.8360231,"Good"
"Jessica","White","charming",0.87605345,"Good"
"Jessica","White","gracious",0.59835833,"Good"
"Jessica","White","gentle",0.8648324,"Good"
"Jessica","White","approachable",0.588993,"Good"
"Jessica","White","love",0.8573869,"Good"
"Jessica","White","cool",0.85454184,"Good"
"Paul","Latinx","happy",0.83171505,"Good"
"Paul","Latinx","agreeable",0.56587005,"Good"
"Paul","Latinx","polite",0.87939435,"Good"
"Paul","Latinx","civil",0.8497182,"Good"
"Paul","Latinx","charming",0.8691423,"Good"
"Paul","Latinx","gracious",0.6125272,"Good"
"Paul","Latinx","gentle",0.86518526,"Good"
"Paul","Latinx","approachable",0.58914673,"Good"
"Paul","Latinx","love",0.85665333,"Good"
"Paul","Latinx","cool",0.848968,"Good"
"Vincent","Latinx","happy",0.82426995,"Good"
"Vincent","Latinx","agreeable",0.56734866,"Good"
"Vincent","Latinx","polite",0.8608449,"Good"
"Vincent","Latinx","civil",0.8447055,"Good"
"Vincent","Latinx","charming",0.8529907,"Good"
"Vincent","Latinx","gracious",0.59562325,"Good"
"Vincent","Latinx","gentle",0.84949994,"Good"
"Vincent","Latinx","approachable",0.5875919,"Good"
"Vincent","Latinx","love",0.8310519,"Good"
"Vincent","Latinx","cool",0.8213923,"Good"
"Victor","Latinx","happy",0.8453305,"Good"
"Victor","Latinx","agreeable",0.5730054,"Good"
"Victor","Latinx","polite",0.8793407,"Good"
"Victor","Latinx","civil",0.85073924,"Good"
"Victor","Latinx","charming",0.87320215,"Good"
"Victor","Latinx","gracious",0.6109893,"Good"
"Victor","Latinx","gentle",0.8666615,"Good"
"Victor","Latinx","approachable",0.59306496,"Good"
"Victor","Latinx","love",0.8521187,"Good"
"Victor","Latinx","cool",0.8463424,"Good"
"Adrian","Latinx","happy",0.8583698,"Good"
"Adrian","Latinx","agreeable",0.58462334,"Good"
"Adrian","Latinx","polite",0.8762436,"Good"
"Adrian","Latinx","civil",0.8620235,"Good"
"Adrian","Latinx","charming",0.8722835,"Good"
"Adrian","Latinx","gracious",0.5993985,"Good"
"Adrian","Latinx","gentle",0.8679584,"Good"
"Adrian","Latinx","approachable",0.5990927,"Good"
"Adrian","Latinx","love",0.85446805,"Good"
"Adrian","Latinx","cool",0.85607606,"Good"
"Marcus","Latinx","happy",0.85755986,"Good"
"Marcus","Latinx","agreeable",0.57829654,"Good"
"Marcus","Latinx","polite",0.87277454,"Good"
"Marcus","Latinx","civil",0.8547307,"Good"
"Marcus","Latinx","charming",0.8744066,"Good"
"Marcus","Latinx","gracious",0.6059665,"Good"
"Marcus","Latinx","gentle",0.8751414,"Good"
"Marcus","Latinx","approachable",0.59550893,"Good"
"Marcus","Latinx","love",0.85705143,"Good"
"Marcus","Latinx","cool",0.8539725,"Good"
"Leo","Latinx","happy",0.8510465,"Good"
"Leo","Latinx","agreeable",0.5705041,"Good"
"Leo","Latinx","polite",0.87355644,"Good"
"Leo","Latinx","civil",0.85318774,"Good"
"Leo","Latinx","charming",0.86875415,"Good"
"Leo","Latinx","gracious",0.6072208,"Good"
"Leo","Latinx","gentle",0.86677104,"Good"
"Leo","Latinx","approachable",0.58922225,"Good"
"Leo","Latinx","love",0.8589036,"Good"
"Leo","Latinx","cool",0.8548316,"Good"
"Miles","Latinx","happy",0.776315,"Good"
"Miles","Latinx","agreeable",0.5114755,"Good"
"Miles","Latinx","polite",0.82581294,"Good"
"Miles","Latinx","civil",0.7867855,"Good"
"Miles","Latinx","charming",0.8082739,"Good"
"Miles","Latinx","gracious",0.5377628,"Good"
"Miles","Latinx","gentle",0.812825,"Good"
"Miles","Latinx","approachable",0.5369454,"Good"
"Miles","Latinx","love",0.79238707,"Good"
"Miles","Latinx","cool",0.7900477,"Good"
"Roman","Latinx","happy",0.8746225,"Good"
"Roman","Latinx","agreeable",0.554875,"Good"
"Roman","Latinx","polite",0.9044372,"Good"
"Roman","Latinx","civil",0.9143466,"Good"
"Roman","Latinx","charming",0.87869424,"Good"
"Roman","Latinx","gracious",0.5995444,"Good"
"Roman","Latinx","gentle",0.91077924,"Good"
"Roman","Latinx","approachable",0.59624255,"Good"
"Roman","Latinx","love",0.8276746,"Good"
"Roman","Latinx","cool",0.8491764,"Good"
"Sergio","Latinx","happy",0.8390669,"Good"
"Sergio","Latinx","agreeable",0.5827647,"Good"
"Sergio","Latinx","polite",0.8695267,"Good"
"Sergio","Latinx","civil",0.8392154,"Good"
"Sergio","Latinx","charming",0.8628665,"Good"
"Sergio","Latinx","gracious",0.5998068,"Good"
"Sergio","Latinx","gentle",0.8585154,"Good"
"Sergio","Latinx","approachable",0.58945817,"Good"
"Sergio","Latinx","love",0.84651005,"Good"
"Sergio","Latinx","cool",0.85214925,"Good"
"Felix","Latinx","happy",0.8323848,"Good"
"Felix","Latinx","agreeable",0.5538251,"Good"
"Felix","Latinx","polite",0.85694677,"Good"
"Felix","Latinx","civil",0.82800573,"Good"
"Felix","Latinx","charming",0.8612663,"Good"
"Felix","Latinx","gracious",0.59691113,"Good"
"Felix","Latinx","gentle",0.8511107,"Good"
"Felix","Latinx","approachable",0.57462335,"Good"
"Felix","Latinx","love",0.84024715,"Good"
"Felix","Latinx","cool",0.84447193,"Good"
"Patricia","Latinx","happy",0.8424681,"Good"
"Patricia","Latinx","agreeable",0.5601843,"Good"
"Patricia","Latinx","polite",0.8785898,"Good"
"Patricia","Latinx","civil",0.8538179,"Good"
"Patricia","Latinx","charming",0.8680661,"Good"
"Patricia","Latinx","gracious",0.6056102,"Good"
"Patricia","Latinx","gentle",0.86805016,"Good"
"Patricia","Latinx","approachable",0.58502805,"Good"
"Patricia","Latinx","love",0.84452575,"Good"
"Patricia","Latinx","cool",0.8473286,"Good"
"Laura","Latinx","happy",0.8357285,"Good"
"Laura","Latinx","agreeable",0.5525604,"Good"
"Laura","Latinx","polite",0.8641531,"Good"
"Laura","Latinx","civil",0.8288426,"Good"
"Laura","Latinx","charming",0.8651533,"Good"
"Laura","Latinx","gracious",0.6015155,"Good"
"Laura","Latinx","gentle",0.8550833,"Good"
"Laura","Latinx","approachable",0.5751479,"Good"
"Laura","Latinx","love",0.8551264,"Good"
"Laura","Latinx","cool",0.8426563,"Good"
"Amanda","Latinx","happy",0.84755963,"Good"
"Amanda","Latinx","agreeable",0.5735272,"Good"
"Amanda","Latinx","polite",0.88071984,"Good"
"Amanda","Latinx","civil",0.83843833,"Good"
"Amanda","Latinx","charming",0.88386846,"Good"
"Amanda","Latinx","gracious",0.59847873,"Good"
"Amanda","Latinx","gentle",0.8696626,"Good"
"Amanda","Latinx","approachable",0.5938863,"Good"
"Amanda","Latinx","love",0.86316437,"Good"
"Amanda","Latinx","cool",0.86266965,"Good"
"Victoria","Latinx","happy",0.8301011,"Good"
"Victoria","Latinx","agreeable",0.56855625,"Good"
"Victoria","Latinx","polite",0.8453361,"Good"
"Victoria","Latinx","civil",0.83136237,"Good"
"Victoria","Latinx","charming",0.83794045,"Good"
"Victoria","Latinx","gracious",0.5698437,"Good"
"Victoria","Latinx","gentle",0.8440369,"Good"
"Victoria","Latinx","approachable",0.583305,"Good"
"Victoria","Latinx","love",0.8252051,"Good"
"Victoria","Latinx","cool",0.8128247,"Good"
"Julia","Latinx","happy",0.84637654,"Good"
"Julia","Latinx","agreeable",0.5510315,"Good"
"Julia","Latinx","polite",0.87243116,"Good"
"Julia","Latinx","civil",0.8365285,"Good"
"Julia","Latinx","charming",0.874457,"Good"
"Julia","Latinx","gracious",0.610806,"Good"
"Julia","Latinx","gentle",0.8660675,"Good"
"Julia","Latinx","approachable",0.57850486,"Good"
"Julia","Latinx","love",0.8603527,"Good"
"Julia","Latinx","cool",0.8450787,"Good"
"Gloria","Latinx","happy",0.8268879,"Good"
"Gloria","Latinx","agreeable",0.54105306,"Good"
"Gloria","Latinx","polite",0.8653751,"Good"
"Gloria","Latinx","civil",0.83328,"Good"
"Gloria","Latinx","charming",0.8559606,"Good"
"Gloria","Latinx","gracious",0.603252,"Good"
"Gloria","Latinx","gentle",0.859045,"Good"
"Gloria","Latinx","approachable",0.56843776,"Good"
"Gloria","Latinx","love",0.85878754,"Good"
"Gloria","Latinx","cool",0.82583594,"Good"
"Diana","Latinx","happy",0.8421318,"Good"
"Diana","Latinx","agreeable",0.560379,"Good"
"Diana","Latinx","polite",0.8729205,"Good"
"Diana","Latinx","civil",0.8338104,"Good"
"Diana","Latinx","charming",0.8746628,"Good"
"Diana","Latinx","gracious",0.5982239,"Good"
"Diana","Latinx","gentle",0.8611345,"Good"
"Diana","Latinx","approachable",0.5842127,"Good"
"Diana","Latinx","love",0.85918546,"Good"
"Diana","Latinx","cool",0.85666806,"Good"
"Clara","Latinx","happy",0.84555864,"Good"
"Clara","Latinx","agreeable",0.5510476,"Good"
"Clara","Latinx","polite",0.8803025,"Good"
"Clara","Latinx","civil",0.84125763,"Good"
"Clara","Latinx","charming",0.8731858,"Good"
"Clara","Latinx","gracious",0.6061328,"Good"
"Clara","Latinx","gentle",0.8722818,"Good"
"Clara","Latinx","approachable",0.5884165,"Good"
"Clara","Latinx","love",0.84891105,"Good"
"Clara","Latinx","cool",0.82958996,"Good"
"Paula","Latinx","happy",0.84644294,"Good"
"Paula","Latinx","agreeable",0.57360196,"Good"
"Paula","Latinx","polite",0.8675224,"Good"
"Paula","Latinx","civil",0.8422637,"Good"
"Paula","Latinx","charming",0.86454433,"Good"
"Paula","Latinx","gracious",0.60715985,"Good"
"Paula","Latinx","gentle",0.8655079,"Good"
"Paula","Latinx","approachable",0.58621573,"Good"
"Paula","Latinx","love",0.857847,"Good"
"Paula","Latinx","cool",0.85082036,"Good"
"Norma","Latinx","happy",0.851218,"Good"
"Norma","Latinx","agreeable",0.56487054,"Good"
"Norma","Latinx","polite",0.87610024,"Good"
"Norma","Latinx","civil",0.8549655,"Good"
"Norma","Latinx","charming",0.86793125,"Good"
"Norma","Latinx","gracious",0.5958089,"Good"
"Norma","Latinx","gentle",0.87052524,"Good"
"Norma","Latinx","approachable",0.5813496,"Good"
"Norma","Latinx","love",0.8530703,"Good"
"Norma","Latinx","cool",0.8482984,"Good"
"Lian","Chinese","happy",0.5419393,"Good"
