"Name","Race","Word","CosineSimilarity","Good_or_Bad"
"Tamika","Black","love",0.5597499,"Good"
"Tamika","Black","cool",0.55274814,"Good"
"Latoyna","Black","happy",0.43658412,"Good"
"Latoyna","Black","agreeable",0.5026657,"Good"
"Latoyna","Black","polite",0.4345284,"Good"
"Latoyna","Black","civil",0.36581546,"Good"
"Latoyna","Black","charming",0.44868737,"Good"
"Latoyna","Black","gracious",0.5050723,"Good"
"Latoyna","Black","gentle",0.46265352,"Good"
"Latoyna","Black","approachable",0.48935062,"Good"
"Latoyna","Black","love",0.46015957,"Good"
"Latoyna","Black","cool",0.45328116,"Good"
"Journey","Black","happy",0.713724,"Good"
"Journey","Black","agreeable",0.5928217,"Good"
"Journey","Black","polite",0.72261184,"Good"
"Journey","Black","civil",0.564191,"Good"
"Journey","Black","charming",0.753258,"Good"
"Journey","Black","gracious",0.4671773,"Good"
"Journey","Black","gentle",0.74768984,"Good"
"Journey","Black","approachable",0.7462005,"Good"
"Journey","Black","love",0.6611018,"Good"
"Journey","Black","cool",0.7105391,"Good"
"Tameka","Black","happy",0.5960436,"Good"
"Tameka","Black","agreeable",0.57410425,"Good"
"Tameka","Black","polite",0.5742971,"Good"
"Tameka","Black","civil",0.4750914,"Good"
"Tameka","Black","charming",0.6209573,"Good"
"Tameka","Black","gracious",0.46836898,"Good"
"Tameka","Black","gentle",0.63858783,"Good"
"Tameka","Black","approachable",0.60065305,"Good"
"Tameka","Black","love",0.60090697,"Good"
"Tameka","Black","cool",0.587501,"Good"
"Journee","Black","happy",0.5196513,"Good"
"Journee","Black","agreeable",0.50952286,"Good"
"Journee","Black","polite",0.4751751,"Good"
"Journee","Black","civil",0.46815315,"Good"
"Journee","Black","charming",0.4621156,"Good"
"Journee","Black","gracious",0.4599604,"Good"
"Journee","Black","gentle",0.4880461,"Good"
"Journee","Black","approachable",0.48689887,"Good"
"Journee","Black","love",0.52642816,"Good"
"Journee","Black","cool",0.4493729,"Good"
"Lawanda","Black","happy",0.7065064,"Good"
"Lawanda","Black","agreeable",0.64663655,"Good"
"Lawanda","Black","polite",0.7198982,"Good"
"Lawanda","Black","civil",0.57275563,"Good"
"Lawanda","Black","charming",0.7611759,"Good"
"Lawanda","Black","gracious",0.53941613,"Good"
"Lawanda","Black","gentle",0.7589347,"Good"
"Lawanda","Black","approachable",0.7570151,"Good"
"Lawanda","Black","love",0.6384401,"Good"
"Lawanda","Black","cool",0.7320639,"Good"
"Janiya","Black","happy",0.68044126,"Good"
"Janiya","Black","agreeable",0.5571004,"Good"
"Janiya","Black","polite",0.64751,"Good"
"Janiya","Black","civil",0.49195457,"Good"
"Janiya","Black","charming",0.7010697,"Good"
"Janiya","Black","gracious",0.500821,"Good"
"Janiya","Black","gentle",0.6878692,"Good"
"Janiya","Black","approachable",0.65305495,"Good"
"Janiya","Black","love",0.5860349,"Good"
"Janiya","Black","cool",0.6478964,"Good"
"James","White","happy",0.7458012,"Good"
"James","White","agreeable",0.66099846,"Good"
"James","White","polite",0.7445649,"Good"
"James","White","civil",0.61566067,"Good"
"James","White","charming",0.80576974,"Good"
"James","White","gracious",0.59671533,"Good"
"James","White","gentle",0.7959501,"Good"
"James","White","approachable",0.73821807,"Good"
"James","White","love",0.71117514,"Good"
"James","White","cool",0.7506868,"Good"
"John","White","happy",0.7013825,"Good"
"John","White","agreeable",0.66022855,"Good"
"John","White","polite",0.71524036,"Good"
"John","White","civil",0.656073,"Good"
"John","White","charming",0.75462484,"Good"
"John","White","gracious",0.5786078,"Good"
"John","White","gentle",0.75631416,"Good"
"John","White","approachable",0.725424,"Good"
"John","White","love",0.67282075,"Good"
"John","White","cool",0.7206057,"Good"
"Robert","White","happy",0.736228,"Good"
"Robert","White","agreeable",0.6616839,"Good"
"Robert","White","polite",0.73306084,"Good"
"Robert","White","civil",0.62393486,"Good"
"Robert","White","charming",0.7922348,"Good"
"Robert","White","gracious",0.5771167,"Good"
"Robert","White","gentle",0.7937008,"Good"
"Robert","White","approachable",0.76594174,"Good"
"Robert","White","love",0.6899502,"Good"
"Robert","White","cool",0.7411617,"Good"
"Michael","White","happy",0.7780458,"Good"
"Michael","White","agreeable",0.6651221,"Good"
"Michael","White","polite",0.757903,"Good"
"Michael","White","civil",0.6219343,"Good"
"Michael","White","charming",0.8303863,"Good"
"Michael","White","gracious",0.5914757,"Good"
"Michael","White","gentle",0.816797,"Good"
"Michael","White","approachable",0.7539433,"Good"
"Michael","White","love",0.72646487,"Good"
"Michael","White","cool",0.7821064,"Good"
"William","White","happy",0.7158682,"Good"
"William","White","agreeable",0.6706772,"Good"
"William","White","polite",0.7363744,"Good"
"William","White","civil",0.61885905,"Good"
"William","White","charming",0.7888043,"Good"
"William","White","gracious",0.5843815,"Good"
"William","White","gentle",0.79076415,"Good"
"William","White","approachable",0.74883413,"Good"
"William","White","love",0.6670238,"Good"
"William","White","cool",0.7483485,"Good"
"David","White","happy",0.7484342,"Good"
"David","White","agreeable",0.6409106,"Good"
"David","White","polite",0.721791,"Good"
"David","White","civil",0.59656405,"Good"
"David","White","charming",0.7889304,"Good"
"David","White","gracious",0.57649755,"Good"
"David","White","gentle",0.78284764,"Good"
"David","White","approachable",0.7275063,"Good"
"David","White","love",0.69865245,"Good"
"David","White","cool",0.7405313,"Good"
"Joseph","White","happy",0.73958105,"Good"
"Joseph","White","agreeable",0.67184746,"Good"
"Joseph","White","polite",0.7193622,"Good"
"Joseph","White","civil",0.59293586,"Good"
"Joseph","White","charming",0.7863188,"Good"
"Joseph","White","gracious",0.58224475,"Good"
"Joseph","White","gentle",0.78697574,"Good"
"Joseph","White","approachable",0.7497709,"Good"
"Joseph","White","love",0.6961036,"Good"
"Joseph","White","cool",0.73008126,"Good"
"Richard","White","happy",0.73050237,"Good"
"Richard","White","agreeable",0.6643365,"Good"
"Richard","White","polite",0.7256199,"Good"
"Richard","White","civil",0.6302408,"Good"
"Richard","White","charming",0.77977824,"Good"
"Richard","White","gracious",0.58798873,"Good"
"Richard","White","gentle",0.7740593,"Good"
"Richard","White","approachable",0.7413185,"Good"
"Richard","White","love",0.68346703,"Good"
"Richard","White","cool",0.72389936,"Good"
"Charles","White","happy",0.7178494,"Good"
"Charles","White","agreeable",0.69163215,"Good"
"Charles","White","polite",0.7295072,"Good"
"Charles","White","civil",0.64872134,"Good"
"Charles","White","charming",0.7757965,"Good"
"Charles","White","gracious",0.58186436,"Good"
"Charles","White","gentle",0.7817856,"Good"
"Charles","White","approachable",0.73351324,"Good"
"Charles","White","love",0.691434,"Good"
"Charles","White","cool",0.73021036,"Good"
"Thomas","White","happy",0.7419317,"Good"
"Thomas","White","agreeable",0.6638537,"Good"
"Thomas","White","polite",0.7413605,"Good"
"Thomas","White","civil",0.62555194,"Good"
"Thomas","White","charming",0.8044013,"Good"
"Thomas","White","gracious",0.57636905,"Good"
"Thomas","White","gentle",0.7992962,"Good"
"Thomas","White","approachable",0.7520985,"Good"
"Thomas","White","love",0.6959473,"Good"
"Thomas","White","cool",0.7539036,"Good"
"Mary","White","happy",0.76142925,"Good"
"Mary","White","agreeable",0.65481585,"Good"
"Mary","White","polite",0.74854624,"Good"
"Mary","White","civil",0.59788686,"Good"
"Mary","White","charming",0.81854445,"Good"
"Mary","White","gracious",0.63829154,"Good"
"Mary","White","gentle",0.8257452,"Good"
"Mary","White","approachable",0.72458863,"Good"
"Mary","White","love",0.7337834,"Good"
"Mary","White","cool",0.76509196,"Good"
"Elizabeth","White","happy",0.70366925,"Good"
"Elizabeth","White","agreeable",0.6498141,"Good"
"Elizabeth","White","polite",0.7146913,"Good"
"Elizabeth","White","civil",0.62912446,"Good"
"Elizabeth","White","charming",0.7501836,"Good"
"Elizabeth","White","gracious",0.58411074,"Good"
"Elizabeth","White","gentle",0.7567283,"Good"
"Elizabeth","White","approachable",0.7132647,"Good"
"Elizabeth","White","love",0.67092466,"Good"
"Elizabeth","White","cool",0.6997692,"Good"
"Patricia","White","happy",0.7455773,"Good"
"Patricia","White","agreeable",0.6875378,"Good"
"Patricia","White","polite",0.76333934,"Good"
"Patricia","White","civil",0.64064217,"Good"
"Patricia","White","charming",0.8002701,"Good"
"Patricia","White","gracious",0.6031967,"Good"
"Patricia","White","gentle",0.7906364,"Good"
"Patricia","White","approachable",0.7438798,"Good"
"Patricia","White","love",0.69148874,"Good"
"Patricia","White","cool",0.75550956,"Good"
"Jennifer","White","happy",0.7815657,"Good"
"Jennifer","White","agreeable",0.6408846,"Good"
"Jennifer","White","polite",0.747535,"Good"
"Jennifer","White","civil",0.5784646,"Good"
"Jennifer","White","charming",0.83156997,"Good"
"Jennifer","White","gracious",0.591445,"Good"
"Jennifer","White","gentle",0.814139,"Good"
"Jennifer","White","approachable",0.7086364,"Good"
"Jennifer","White","love",0.7321647,"Good"
"Jennifer","White","cool",0.76533675,"Good"
"Linda","White","happy",0.7567071,"Good"
"Linda","White","agreeable",0.6884967,"Good"
"Linda","White","polite",0.7464671,"Good"
"Linda","White","civil",0.63881576,"Good"
"Linda","White","charming",0.8043293,"Good"
"Linda","White","gracious",0.5839839,"Good"
"Linda","White","gentle",0.80376124,"Good"
"Linda","White","approachable",0.73010683,"Good"
"Linda","White","love",0.6930587,"Good"
"Linda","White","cool",0.77203214,"Good"
"Barbara","White","happy",0.7137083,"Good"
"Barbara","White","agreeable",0.65761536,"Good"
"Barbara","White","polite",0.71379465,"Good"
"Barbara","White","civil",0.63416374,"Good"
"Barbara","White","charming",0.7505011,"Good"
"Barbara","White","gracious",0.5750184,"Good"
"Barbara","White","gentle",0.75892913,"Good"
"Barbara","White","approachable",0.7047143,"Good"
"Barbara","White","love",0.66941625,"Good"
"Barbara","White","cool",0.72376037,"Good"
"Margaret","White","happy",0.64987314,"Good"
"Margaret","White","agreeable",0.6521498,"Good"
"Margaret","White","polite",0.67963386,"Good"
"Margaret","White","civil",0.6438497,"Good"
"Margaret","White","charming",0.67755854,"Good"
"Margaret","White","gracious",0.56529176,"Good"
"Margaret","White","gentle",0.70076585,"Good"
"Margaret","White","approachable",0.6730692,"Good"
"Margaret","White","love",0.63802767,"Good"
"Margaret","White","cool",0.65132225,"Good"
"Susan","White","happy",0.77441776,"Good"
"Susan","White","agreeable",0.6617334,"Good"
"Susan","White","polite",0.7549906,"Good"
"Susan","White","civil",0.60286325,"Good"
"Susan","White","charming",0.8170108,"Good"
"Susan","White","gracious",0.5878464,"Good"
"Susan","White","gentle",0.8054738,"Good"
"Susan","White","approachable",0.7173876,"Good"
"Susan","White","love",0.73776484,"Good"
"Susan","White","cool",0.7615755,"Good"
"Sarah","White","happy",0.79105735,"Good"
"Sarah","White","agreeable",0.6523365,"Good"
"Sarah","White","polite",0.74705803,"Good"
"Sarah","White","civil",0.596671,"Good"
"Sarah","White","charming",0.8343951,"Good"
"Sarah","White","gracious",0.62011635,"Good"
"Sarah","White","gentle",0.81433386,"Good"
"Sarah","White","approachable",0.71564853,"Good"
"Sarah","White","love",0.7347183,"Good"
"Sarah","White","cool",0.7902589,"Good"
"Jessica","White","happy",0.78857064,"Good"
"Jessica","White","agreeable",0.63351965,"Good"
"Jessica","White","polite",0.7359887,"Good"
"Jessica","White","civil",0.56535697,"Good"
"Jessica","White","charming",0.8427073,"Good"
"Jessica","White","gracious",0.5856029,"Good"
"Jessica","White","gentle",0.8093103,"Good"
"Jessica","White","approachable",0.70391357,"Good"
"Jessica","White","love",0.73610044,"Good"
"Jessica","White","cool",0.78346926,"Good"
"Paul","Latinx","happy",0.748556,"Good"
"Paul","Latinx","agreeable",0.6701381,"Good"
"Paul","Latinx","polite",0.74373055,"Good"
"Paul","Latinx","civil",0.6142856,"Good"
"Paul","Latinx","charming",0.8084899,"Good"
"Paul","Latinx","gracious",0.5795262,"Good"
"Paul","Latinx","gentle",0.7974635,"Good"
"Paul","Latinx","approachable",0.74401796,"Good"
"Paul","Latinx","love",0.70151997,"Good"
"Paul","Latinx","cool",0.75789714,"Good"
"Vincent","Latinx","happy",0.763479,"Good"
"Vincent","Latinx","agreeable",0.6785184,"Good"
"Vincent","Latinx","polite",0.7412704,"Good"
"Vincent","Latinx","civil",0.6148209,"Good"
"Vincent","Latinx","charming",0.79980654,"Good"
"Vincent","Latinx","gracious",0.5799123,"Good"
"Vincent","Latinx","gentle",0.7941118,"Good"
"Vincent","Latinx","approachable",0.75457877,"Good"
"Vincent","Latinx","love",0.7003764,"Good"
"Vincent","Latinx","cool",0.74887925,"Good"
"Victor","Latinx","happy",0.772577,"Good"
"Victor","Latinx","agreeable",0.669798,"Good"
"Victor","Latinx","polite",0.73305064,"Good"
"Victor","Latinx","civil",0.614408,"Good"
"Victor","Latinx","charming",0.8213945,"Good"
"Victor","Latinx","gracious",0.6044142,"Good"
"Victor","Latinx","gentle",0.80541795,"Good"
"Victor","Latinx","approachable",0.73590934,"Good"
"Victor","Latinx","love",0.7234899,"Good"
"Victor","Latinx","cool",0.77316785,"Good"
"Adrian","Latinx","happy",0.75461876,"Good"
"Adrian","Latinx","agreeable",0.66147643,"Good"
"Adrian","Latinx","polite",0.74455094,"Good"
"Adrian","Latinx","civil",0.5867663,"Good"
"Adrian","Latinx","charming",0.82679695,"Good"
"Adrian","Latinx","gracious",0.5824579,"Good"
"Adrian","Latinx","gentle",0.7794372,"Good"
"Adrian","Latinx","approachable",0.713226,"Good"
"Adrian","Latinx","love",0.71700454,"Good"
"Adrian","Latinx","cool",0.76241314,"Good"
"Marcus","Latinx","happy",0.75325775,"Good"
"Marcus","Latinx","agreeable",0.6423935,"Good"
"Marcus","Latinx","polite",0.71977645,"Good"
"Marcus","Latinx","civil",0.56766325,"Good"
"Marcus","Latinx","charming",0.80579984,"Good"
"Marcus","Latinx","gracious",0.5836745,"Good"
"Marcus","Latinx","gentle",0.7714845,"Good"
"Marcus","Latinx","approachable",0.67203814,"Good"
"Marcus","Latinx","love",0.7172686,"Good"
"Marcus","Latinx","cool",0.7711271,"Good"
"Leo","Latinx","happy",0.76458836,"Good"
"Leo","Latinx","agreeable",0.68026507,"Good"
"Leo","Latinx","polite",0.73848754,"Good"
"Leo","Latinx","civil",0.61596966,"Good"
"Leo","Latinx","charming",0.8067281,"Good"
"Leo","Latinx","gracious",0.5921118,"Good"
"Leo","Latinx","gentle",0.80499005,"Good"
"Leo","Latinx","approachable",0.72346044,"Good"
"Leo","Latinx","love",0.71194535,"Good"
"Leo","Latinx","cool",0.7907965,"Good"
"Miles","Latinx","happy",0.7526109,"Good"
"Miles","Latinx","agreeable",0.64518833,"Good"
"Miles","Latinx","polite",0.7199201,"Good"
"Miles","Latinx","civil",0.5524702,"Good"
"Miles","Latinx","charming",0.8114474,"Good"
"Miles","Latinx","gracious",0.58094704,"Good"
"Miles","Latinx","gentle",0.80153745,"Good"
"Miles","Latinx","approachable",0.68979657,"Good"
"Miles","Latinx","love",0.7418747,"Good"
"Miles","Latinx","cool",0.73186314,"Good"
"Roman","Latinx","happy",0.69463235,"Good"
"Roman","Latinx","agreeable",0.6365205,"Good"
"Roman","Latinx","polite",0.7262118,"Good"
"Roman","Latinx","civil",0.67619777,"Good"
"Roman","Latinx","charming",0.7088344,"Good"
"Roman","Latinx","gracious",0.57699704,"Good"
"Roman","Latinx","gentle",0.7336253,"Good"
"Roman","Latinx","approachable",0.70087165,"Good"
"Roman","Latinx","love",0.66549623,"Good"
"Roman","Latinx","cool",0.7121492,"Good"
"Sergio","Latinx","happy",0.75784254,"Good"
"Sergio","Latinx","agreeable",0.664255,"Good"
"Sergio","Latinx","polite",0.71961534,"Good"
"Sergio","Latinx","civil",0.58899784,"Good"
"Sergio","Latinx","charming",0.78253126,"Good"
"Sergio","Latinx","gracious",0.5709429,"Good"
"Sergio","Latinx","gentle",0.76474,"Good"
"Sergio","Latinx","approachable",0.7198342,"Good"
"Sergio","Latinx","love",0.6958965,"Good"
"Sergio","Latinx","cool",0.7637035,"Good"
"Felix","Latinx","happy",0.7850834,"Good"
"Felix","Latinx","agreeable",0.66435575,"Good"
"Felix","Latinx","polite",0.7504776,"Good"
"Felix","Latinx","civil",0.5926339,"Good"
"Felix","Latinx","charming",0.8461666,"Good"
"Felix","Latinx","gracious",0.6039418,"Good"
"Felix","Latinx","gentle",0.8146943,"Good"
"Felix","Latinx","approachable",0.7170174,"Good"
"Felix","Latinx","love",0.720845,"Good"
"Felix","Latinx","cool",0.78337204,"Good"
"Patricia","Latinx","happy",0.7455773,"Good"
"Patricia","Latinx","agreeable",0.6875378,"Good"
"Patricia","Latinx","polite",0.76333934,"Good"
"Patricia","Latinx","civil",0.64064217,"Good"
"Patricia","Latinx","charming",0.8002701,"Good"
"Patricia","Latinx","gracious",0.6031967,"Good"
"Patricia","Latinx","gentle",0.7906364,"Good"
"Patricia","Latinx","approachable",0.7438798,"Good"
"Patricia","Latinx","love",0.69148874,"Good"
"Patricia","Latinx","cool",0.75550956,"Good"
"Laura","Latinx","happy",0.7886966,"Good"
"Laura","Latinx","agreeable",0.6590563,"Good"
"Laura","Latinx","polite",0.7580212,"Good"
"Laura","Latinx","civil",0.5953096,"Good"
"Laura","Latinx","charming",0.83144486,"Good"
"Laura","Latinx","gracious",0.5961666,"Good"
"Laura","Latinx","gentle",0.8203311,"Good"
"Laura","Latinx","approachable",0.7126294,"Good"
"Laura","Latinx","love",0.7424028,"Good"
"Laura","Latinx","cool",0.78084815,"Good"
"Amanda","Latinx","happy",0.7828817,"Good"
"Amanda","Latinx","agreeable",0.66504586,"Good"
"Amanda","Latinx","polite",0.74304044,"Good"
"Amanda","Latinx","civil",0.58460546,"Good"
"Amanda","Latinx","charming",0.83174276,"Good"
"Amanda","Latinx","gracious",0.5872648,"Good"
"Amanda","Latinx","gentle",0.80625784,"Good"
"Amanda","Latinx","approachable",0.69399655,"Good"
"Amanda","Latinx","love",0.72886086,"Good"
"Amanda","Latinx","cool",0.77656496,"Good"
"Victoria","Latinx","happy",0.7595923,"Good"
"Victoria","Latinx","agreeable",0.6431482,"Good"
"Victoria","Latinx","polite",0.73933434,"Good"
"Victoria","Latinx","civil",0.58963716,"Good"
"Victoria","Latinx","charming",0.8285084,"Good"
"Victoria","Latinx","gracious",0.5937776,"Good"
"Victoria","Latinx","gentle",0.813124,"Good"
"Victoria","Latinx","approachable",0.7356706,"Good"
"Victoria","Latinx","love",0.7018009,"Good"
"Victoria","Latinx","cool",0.7735913,"Good"
"Julia","Latinx","happy",0.76892924,"Good"
"Julia","Latinx","agreeable",0.66037655,"Good"
"Julia","Latinx","polite",0.747787,"Good"
"Julia","Latinx","civil",0.59966135,"Good"
"Julia","Latinx","charming",0.82449234,"Good"
"Julia","Latinx","gracious",0.59004885,"Good"
"Julia","Latinx","gentle",0.8170904,"Good"
"Julia","Latinx","approachable",0.7089169,"Good"
"Julia","Latinx","love",0.72941685,"Good"
"Julia","Latinx","cool",0.7717254,"Good"
"Gloria","Latinx","happy",0.79210395,"Good"
"Gloria","Latinx","agreeable",0.6493069,"Good"
"Gloria","Latinx","polite",0.7392094,"Good"
"Gloria","Latinx","civil",0.60880333,"Good"
"Gloria","Latinx","charming",0.80665505,"Good"
"Gloria","Latinx","gracious",0.6201863,"Good"
"Gloria","Latinx","gentle",0.8116878,"Good"
"Gloria","Latinx","approachable",0.7016399,"Good"
"Gloria","Latinx","love",0.75859845,"Good"
"Gloria","Latinx","cool",0.7483478,"Good"
"Diana","Latinx","happy",0.7637331,"Good"
"Diana","Latinx","agreeable",0.6673497,"Good"
"Diana","Latinx","polite",0.72260886,"Good"
"Diana","Latinx","civil",0.6221888,"Good"
"Diana","Latinx","charming",0.806185,"Good"
"Diana","Latinx","gracious",0.5952635,"Good"
"Diana","Latinx","gentle",0.80478364,"Good"
"Diana","Latinx","approachable",0.7242143,"Good"
"Diana","Latinx","love",0.6994206,"Good"
"Diana","Latinx","cool",0.75853246,"Good"
"Clara","Latinx","happy",0.75340664,"Good"
"Clara","Latinx","agreeable",0.6236361,"Good"
"Clara","Latinx","polite",0.7194029,"Good"
"Clara","Latinx","civil",0.58313555,"Good"
"Clara","Latinx","charming",0.80804706,"Good"
"Clara","Latinx","gracious",0.5605029,"Good"
"Clara","Latinx","gentle",0.78864485,"Good"
"Clara","Latinx","approachable",0.69533646,"Good"
"Clara","Latinx","love",0.71740174,"Good"
"Clara","Latinx","cool",0.73311675,"Good"
"Paula","Latinx","happy",0.75101894,"Good"
"Paula","Latinx","agreeable",0.67203164,"Good"
"Paula","Latinx","polite",0.7435346,"Good"
"Paula","Latinx","civil",0.60016674,"Good"
"Paula","Latinx","charming",0.7787994,"Good"
"Paula","Latinx","gracious",0.57879233,"Good"
"Paula","Latinx","gentle",0.7692196,"Good"
"Paula","Latinx","approachable",0.71182066,"Good"
"Paula","Latinx","love",0.7073184,"Good"
"Paula","Latinx","cool",0.7527643,"Good"
"Norma","Latinx","happy",0.7327299,"Good"
"Norma","Latinx","agreeable",0.64494216,"Good"
"Norma","Latinx","polite",0.7302897,"Good"
"Norma","Latinx","civil",0.634414,"Good"
"Norma","Latinx","charming",0.769848,"Good"
"Norma","Latinx","gracious",0.58424526,"Good"
"Norma","Latinx","gentle",0.77595925,"Good"
"Norma","Latinx","approachable",0.7293999,"Good"
"Norma","Latinx","love",0.69943154,"Good"
"Norma","Latinx","cool",0.74519837,"Good"
"Lian","Chinese","happy",0.63730246,"Good"
