"Name","Gender","Career","CosineSimilarity","STEM"
"Matthew","M","Physicians.Assistant",0.76982075,"Yes"
"Matthew","M","Security.Analyst",0.7237216,"Yes"
"Matthew","M","IT.Manager",0.8019694,"Yes"
"Matthew","M","Web.Developer",0.808022,"Yes"
"Matthew","M","Dentist",0.85810655,"Yes"
"Matthew","M","Orthodontist",0.65020275,"Yes"
"Matthew","M","Computer.Systems.Analyst",0.6174565,"Yes"
"George","M","Software.Developer",0.8227282,"Yes"
"George","M","Nurse.Practitioner",0.6659837,"Yes"
"George","M","Health.Services.Manager",0.7383166,"Yes"
"George","M","Physicians.Assistant",0.75074136,"Yes"
"George","M","Security.Analyst",0.7048212,"Yes"
"George","M","IT.Manager",0.7894521,"Yes"
"George","M","Web.Developer",0.8031687,"Yes"
"George","M","Dentist",0.8566801,"Yes"
"George","M","Orthodontist",0.6415123,"Yes"
"George","M","Computer.Systems.Analyst",0.59931916,"Yes"
"Anthony","M","Software.Developer",0.784923,"Yes"
"Anthony","M","Nurse.Practitioner",0.6437837,"Yes"
"Anthony","M","Health.Services.Manager",0.69994617,"Yes"
"Anthony","M","Physicians.Assistant",0.7169409,"Yes"
"Anthony","M","Security.Analyst",0.66720325,"Yes"
"Anthony","M","IT.Manager",0.7508491,"Yes"
"Anthony","M","Web.Developer",0.76241386,"Yes"
"Anthony","M","Dentist",0.8196875,"Yes"
"Anthony","M","Orthodontist",0.6059325,"Yes"
"Anthony","M","Computer.Systems.Analyst",0.5735935,"Yes"
"Donald","M","Software.Developer",0.81980586,"Yes"
"Donald","M","Nurse.Practitioner",0.66363525,"Yes"
"Donald","M","Health.Services.Manager",0.7525359,"Yes"
"Donald","M","Physicians.Assistant",0.7757016,"Yes"
"Donald","M","Security.Analyst",0.7536608,"Yes"
"Donald","M","IT.Manager",0.8075974,"Yes"
"Donald","M","Web.Developer",0.81160736,"Yes"
"Donald","M","Dentist",0.84240675,"Yes"
"Donald","M","Orthodontist",0.6646377,"Yes"
"Donald","M","Computer.Systems.Analyst",0.6622293,"Yes"
"Paul","M","Software.Developer",0.7718971,"Yes"
"Paul","M","Nurse.Practitioner",0.6290076,"Yes"
"Paul","M","Health.Services.Manager",0.6777198,"Yes"
"Paul","M","Physicians.Assistant",0.6859239,"Yes"
"Paul","M","Security.Analyst",0.64873374,"Yes"
"Paul","M","IT.Manager",0.7358349,"Yes"
"Paul","M","Web.Developer",0.74921954,"Yes"
"Paul","M","Dentist",0.8155203,"Yes"
"Paul","M","Orthodontist",0.59961504,"Yes"
"Paul","M","Computer.Systems.Analyst",0.562853,"Yes"
"Mark","M","Software.Developer",0.76832616,"Yes"
"Mark","M","Nurse.Practitioner",0.62144864,"Yes"
"Mark","M","Health.Services.Manager",0.66751486,"Yes"
"Mark","M","Physicians.Assistant",0.6795244,"Yes"
"Mark","M","Security.Analyst",0.653121,"Yes"
"Mark","M","IT.Manager",0.72530246,"Yes"
"Mark","M","Web.Developer",0.7446698,"Yes"
"Mark","M","Dentist",0.7956861,"Yes"
"Mark","M","Orthodontist",0.59610504,"Yes"
"Mark","M","Computer.Systems.Analyst",0.56059843,"Yes"
"Andrew","M","Software.Developer",0.8319967,"Yes"
"Andrew","M","Nurse.Practitioner",0.67360497,"Yes"
"Andrew","M","Health.Services.Manager",0.7550937,"Yes"
"Andrew","M","Physicians.Assistant",0.77153623,"Yes"
"Andrew","M","Security.Analyst",0.73169315,"Yes"
"Andrew","M","IT.Manager",0.80651927,"Yes"
"Andrew","M","Web.Developer",0.8117192,"Yes"
"Andrew","M","Dentist",0.8549311,"Yes"
"Andrew","M","Orthodontist",0.6446032,"Yes"
"Andrew","M","Computer.Systems.Analyst",0.63050556,"Yes"
"Edward","M","Software.Developer",0.8273418,"Yes"
"Edward","M","Nurse.Practitioner",0.67181456,"Yes"
"Edward","M","Health.Services.Manager",0.7483827,"Yes"
"Edward","M","Physicians.Assistant",0.7657705,"Yes"
"Edward","M","Security.Analyst",0.72250944,"Yes"
"Edward","M","IT.Manager",0.8049697,"Yes"
"Edward","M","Web.Developer",0.8096153,"Yes"
"Edward","M","Dentist",0.86216223,"Yes"
"Edward","M","Orthodontist",0.6594951,"Yes"
"Edward","M","Computer.Systems.Analyst",0.6277621,"Yes"
"Mary","F","Software.Developer",0.8142063,"Yes"
"Mary","F","Nurse.Practitioner",0.67873394,"Yes"
"Mary","F","Health.Services.Manager",0.74311745,"Yes"
"Mary","F","Physicians.Assistant",0.7659333,"Yes"
"Mary","F","Security.Analyst",0.71013695,"Yes"
"Mary","F","IT.Manager",0.7887654,"Yes"
"Mary","F","Web.Developer",0.7918062,"Yes"
"Mary","F","Dentist",0.8525565,"Yes"
"Mary","F","Orthodontist",0.64951944,"Yes"
"Mary","F","Computer.Systems.Analyst",0.62119114,"Yes"
"Elizabeth","F","Software.Developer",0.81987834,"Yes"
"Elizabeth","F","Nurse.Practitioner",0.6809967,"Yes"
"Elizabeth","F","Health.Services.Manager",0.7561101,"Yes"
"Elizabeth","F","Physicians.Assistant",0.75549126,"Yes"
"Elizabeth","F","Security.Analyst",0.72098774,"Yes"
"Elizabeth","F","IT.Manager",0.797977,"Yes"
"Elizabeth","F","Web.Developer",0.79842365,"Yes"
"Elizabeth","F","Dentist",0.8466258,"Yes"
"Elizabeth","F","Orthodontist",0.66290826,"Yes"
"Elizabeth","F","Computer.Systems.Analyst",0.64228535,"Yes"
"Patricia","F","Software.Developer",0.76278746,"Yes"
"Patricia","F","Nurse.Practitioner",0.64816797,"Yes"
"Patricia","F","Health.Services.Manager",0.68685657,"Yes"
"Patricia","F","Physicians.Assistant",0.709135,"Yes"
"Patricia","F","Security.Analyst",0.6490483,"Yes"
"Patricia","F","IT.Manager",0.73127806,"Yes"
"Patricia","F","Web.Developer",0.7398642,"Yes"
"Patricia","F","Dentist",0.8061712,"Yes"
"Patricia","F","Orthodontist",0.61133075,"Yes"
"Patricia","F","Computer.Systems.Analyst",0.56456244,"Yes"
"Jennifer","F","Software.Developer",0.79209757,"Yes"
"Jennifer","F","Nurse.Practitioner",0.64355415,"Yes"
"Jennifer","F","Health.Services.Manager",0.7321857,"Yes"
"Jennifer","F","Physicians.Assistant",0.7236233,"Yes"
"Jennifer","F","Security.Analyst",0.705025,"Yes"
"Jennifer","F","IT.Manager",0.77400357,"Yes"
"Jennifer","F","Web.Developer",0.77995133,"Yes"
"Jennifer","F","Dentist",0.800921,"Yes"
"Jennifer","F","Orthodontist",0.6577693,"Yes"
"Jennifer","F","Computer.Systems.Analyst",0.6202935,"Yes"
"Linda","F","Software.Developer",0.7800326,"Yes"
"Linda","F","Nurse.Practitioner",0.6592655,"Yes"
"Linda","F","Health.Services.Manager",0.7016395,"Yes"
"Linda","F","Physicians.Assistant",0.718858,"Yes"
"Linda","F","Security.Analyst",0.68197316,"Yes"
"Linda","F","IT.Manager",0.7412902,"Yes"
"Linda","F","Web.Developer",0.75558627,"Yes"
"Linda","F","Dentist",0.8056512,"Yes"
"Linda","F","Orthodontist",0.6040312,"Yes"
"Linda","F","Computer.Systems.Analyst",0.609396,"Yes"
"Barbara","F","Software.Developer",0.82228553,"Yes"
"Barbara","F","Nurse.Practitioner",0.67984915,"Yes"
"Barbara","F","Health.Services.Manager",0.75426257,"Yes"
"Barbara","F","Physicians.Assistant",0.773659,"Yes"
"Barbara","F","Security.Analyst",0.73737633,"Yes"
"Barbara","F","IT.Manager",0.80213606,"Yes"
"Barbara","F","Web.Developer",0.8008889,"Yes"
"Barbara","F","Dentist",0.85557514,"Yes"
"Barbara","F","Orthodontist",0.65790117,"Yes"
"Barbara","F","Computer.Systems.Analyst",0.6370575,"Yes"
"Margaret","F","Software.Developer",0.82332957,"Yes"
"Margaret","F","Nurse.Practitioner",0.68512845,"Yes"
"Margaret","F","Health.Services.Manager",0.7572489,"Yes"
"Margaret","F","Physicians.Assistant",0.7777984,"Yes"
"Margaret","F","Security.Analyst",0.72419107,"Yes"
"Margaret","F","IT.Manager",0.80687875,"Yes"
"Margaret","F","Web.Developer",0.8041496,"Yes"
"Margaret","F","Dentist",0.86120176,"Yes"
"Margaret","F","Orthodontist",0.650697,"Yes"
"Margaret","F","Computer.Systems.Analyst",0.63184226,"Yes"
"Susan","F","Software.Developer",0.75863767,"Yes"
"Susan","F","Nurse.Practitioner",0.6340599,"Yes"
"Susan","F","Health.Services.Manager",0.67305446,"Yes"
"Susan","F","Physicians.Assistant",0.6863873,"Yes"
"Susan","F","Security.Analyst",0.6515641,"Yes"
"Susan","F","IT.Manager",0.7117921,"Yes"
"Susan","F","Web.Developer",0.72881037,"Yes"
"Susan","F","Dentist",0.7921739,"Yes"
"Susan","F","Orthodontist",0.5951304,"Yes"
"Susan","F","Computer.Systems.Analyst",0.5703176,"Yes"
"Dorothy","F","Software.Developer",0.8177719,"Yes"
"Dorothy","F","Nurse.Practitioner",0.675825,"Yes"
"Dorothy","F","Health.Services.Manager",0.7364124,"Yes"
"Dorothy","F","Physicians.Assistant",0.7594254,"Yes"
"Dorothy","F","Security.Analyst",0.7041724,"Yes"
"Dorothy","F","IT.Manager",0.78631836,"Yes"
"Dorothy","F","Web.Developer",0.79444396,"Yes"
"Dorothy","F","Dentist",0.8517518,"Yes"
"Dorothy","F","Orthodontist",0.6554017,"Yes"
"Dorothy","F","Computer.Systems.Analyst",0.62051284,"Yes"
"Sarah","F","Software.Developer",0.8245481,"Yes"
"Sarah","F","Nurse.Practitioner",0.6769873,"Yes"
"Sarah","F","Health.Services.Manager",0.7461566,"Yes"
"Sarah","F","Physicians.Assistant",0.76478845,"Yes"
"Sarah","F","Security.Analyst",0.7292895,"Yes"
"Sarah","F","IT.Manager",0.8016926,"Yes"
"Sarah","F","Web.Developer",0.8082298,"Yes"
"Sarah","F","Dentist",0.85216624,"Yes"
"Sarah","F","Orthodontist",0.652685,"Yes"
"Sarah","F","Computer.Systems.Analyst",0.6350094,"Yes"
"Jessica","F","Software.Developer",0.81692255,"Yes"
"Jessica","F","Nurse.Practitioner",0.6805208,"Yes"
"Jessica","F","Health.Services.Manager",0.74169344,"Yes"
"Jessica","F","Physicians.Assistant",0.7554059,"Yes"
"Jessica","F","Security.Analyst",0.72929764,"Yes"
"Jessica","F","IT.Manager",0.7906829,"Yes"
"Jessica","F","Web.Developer",0.80618525,"Yes"
"Jessica","F","Dentist",0.832814,"Yes"
"Jessica","F","Orthodontist",0.6446805,"Yes"
"Jessica","F","Computer.Systems.Analyst",0.6297028,"Yes"
"Helen","F","Software.Developer",0.8195796,"Yes"
"Helen","F","Nurse.Practitioner",0.6741985,"Yes"
"Helen","F","Health.Services.Manager",0.73506767,"Yes"
"Helen","F","Physicians.Assistant",0.75791025,"Yes"
"Helen","F","Security.Analyst",0.72180426,"Yes"
"Helen","F","IT.Manager",0.79202867,"Yes"
"Helen","F","Web.Developer",0.8011317,"Yes"
"Helen","F","Dentist",0.85533243,"Yes"
"Helen","F","Orthodontist",0.64952123,"Yes"
"Helen","F","Computer.Systems.Analyst",0.6253027,"Yes"
"Nancy","F","Software.Developer",0.8195013,"Yes"
"Nancy","F","Nurse.Practitioner",0.6756376,"Yes"
"Nancy","F","Health.Services.Manager",0.74865115,"Yes"
"Nancy","F","Physicians.Assistant",0.76747024,"Yes"
"Nancy","F","Security.Analyst",0.7288658,"Yes"
"Nancy","F","IT.Manager",0.80224633,"Yes"
"Nancy","F","Web.Developer",0.806491,"Yes"
"Nancy","F","Dentist",0.8454788,"Yes"
"Nancy","F","Orthodontist",0.65716326,"Yes"
"Nancy","F","Computer.Systems.Analyst",0.6358199,"Yes"
"Betty","F","Software.Developer",0.8242035,"Yes"
"Betty","F","Nurse.Practitioner",0.68416196,"Yes"
"Betty","F","Health.Services.Manager",0.7503102,"Yes"
"Betty","F","Physicians.Assistant",0.7710563,"Yes"
"Betty","F","Security.Analyst",0.7263889,"Yes"
"Betty","F","IT.Manager",0.8041034,"Yes"
"Betty","F","Web.Developer",0.80666375,"Yes"
"Betty","F","Dentist",0.848867,"Yes"
"Betty","F","Orthodontist",0.6559574,"Yes"
"Betty","F","Computer.Systems.Analyst",0.6308696,"Yes"
"Karen","F","Software.Developer",0.82332987,"Yes"
"Karen","F","Nurse.Practitioner",0.6745024,"Yes"
"Karen","F","Health.Services.Manager",0.7400255,"Yes"
"Karen","F","Physicians.Assistant",0.755148,"Yes"
"Karen","F","Security.Analyst",0.724683,"Yes"
"Karen","F","IT.Manager",0.78749216,"Yes"
"Karen","F","Web.Developer",0.8013865,"Yes"
"Karen","F","Dentist",0.8384557,"Yes"
"Karen","F","Orthodontist",0.6501862,"Yes"
"Karen","F","Computer.Systems.Analyst",0.63756037,"Yes"
"Lisa","F","Software.Developer",0.81984794,"Yes"
"Lisa","F","Nurse.Practitioner",0.656582,"Yes"
"Lisa","F","Health.Services.Manager",0.72576225,"Yes"
"Lisa","F","Physicians.Assistant",0.75371647,"Yes"
"Lisa","F","Security.Analyst",0.7336711,"Yes"
"Lisa","F","IT.Manager",0.7924364,"Yes"
"Lisa","F","Web.Developer",0.8096479,"Yes"
"Lisa","F","Dentist",0.8346836,"Yes"
"Lisa","F","Orthodontist",0.65066886,"Yes"
"Lisa","F","Computer.Systems.Analyst",0.6523682,"Yes"
"Anna","F","Software.Developer",0.79960465,"Yes"
"Anna","F","Nurse.Practitioner",0.6637313,"Yes"
"Anna","F","Health.Services.Manager",0.72149074,"Yes"
"Anna","F","Physicians.Assistant",0.73650056,"Yes"
"Anna","F","Security.Analyst",0.6929023,"Yes"
"Anna","F","IT.Manager",0.76562726,"Yes"
"Anna","F","Web.Developer",0.7772608,"Yes"
"Anna","F","Dentist",0.83831656,"Yes"
"Anna","F","Orthodontist",0.66039747,"Yes"
"Anna","F","Computer.Systems.Analyst",0.6149968,"Yes"
"Sandra","F","Software.Developer",0.7348268,"Yes"
"Sandra","F","Nurse.Practitioner",0.6302173,"Yes"
"Sandra","F","Health.Services.Manager",0.64467573,"Yes"
"Sandra","F","Physicians.Assistant",0.66335714,"Yes"
"Sandra","F","Security.Analyst",0.6136328,"Yes"
"Sandra","F","IT.Manager",0.6836396,"Yes"
"Sandra","F","Web.Developer",0.711228,"Yes"
"Sandra","F","Dentist",0.7659619,"Yes"
"Sandra","F","Orthodontist",0.58401644,"Yes"
"Sandra","F","Computer.Systems.Analyst",0.5497696,"Yes"
"Emily","F","Software.Developer",0.82164425,"Yes"
"Emily","F","Nurse.Practitioner",0.67648673,"Yes"
"Emily","F","Health.Services.Manager",0.74711657,"Yes"
"Emily","F","Physicians.Assistant",0.7713034,"Yes"
"Emily","F","Security.Analyst",0.7294643,"Yes"
"Emily","F","IT.Manager",0.7947748,"Yes"
"Emily","F","Web.Developer",0.80925894,"Yes"
"Emily","F","Dentist",0.8477933,"Yes"
"Emily","F","Orthodontist",0.64683545,"Yes"
"Emily","F","Computer.Systems.Analyst",0.6338739,"Yes"
"Ashley","F","Software.Developer",0.8193662,"Yes"
"Ashley","F","Nurse.Practitioner",0.67668045,"Yes"
"Ashley","F","Health.Services.Manager",0.7452618,"Yes"
"Ashley","F","Physicians.Assistant",0.7578161,"Yes"
"Ashley","F","Security.Analyst",0.72683287,"Yes"
"Ashley","F","IT.Manager",0.7979536,"Yes"
"Ashley","F","Web.Developer",0.80823886,"Yes"
"Ashley","F","Dentist",0.834425,"Yes"
"Ashley","F","Orthodontist",0.65138644,"Yes"
"Ashley","F","Computer.Systems.Analyst",0.631758,"Yes"
"James","M","Artist",0.8896167,"No"
"James","M","Marketing.Manager",0.8493551,"No"
"James","M","Social.Worker",0.9019431,"No"
"James","M","Attorney",0.8227378,"No"
"James","M","Journalist",0.88418645,"No"
"James","M","Musician",0.90031224,"No"
"James","M","Teacher",0.6493362,"No"
"James","M","Media.Manager",0.88986886,"No"
"James","M","Graphic.Designer",0.8800188,"No"
"James","M","Judge",0.81691843,"No"
"John","M","Artist",0.8209924,"No"
"John","M","Marketing.Manager",0.79087985,"No"
"John","M","Social.Worker",0.8318229,"No"
"John","M","Attorney",0.81145346,"No"
"John","M","Journalist",0.798131,"No"
"John","M","Musician",0.8310927,"No"
"John","M","Teacher",0.7461276,"No"
"John","M","Media.Manager",0.82658696,"No"
"John","M","Graphic.Designer",0.8329884,"No"
"John","M","Judge",0.83978546,"No"
"Robert","M","Artist",0.8854751,"No"
"Robert","M","Marketing.Manager",0.8379935,"No"
"Robert","M","Social.Worker",0.8840964,"No"
"Robert","M","Attorney",0.8533112,"No"
"Robert","M","Journalist",0.88373375,"No"
"Robert","M","Musician",0.90289396,"No"
"Robert","M","Teacher",0.6776911,"No"
"Robert","M","Media.Manager",0.87817645,"No"
"Robert","M","Graphic.Designer",0.87279177,"No"
"Robert","M","Judge",0.858647,"No"
"Michael","M","Artist",0.86365604,"No"
"Michael","M","Marketing.Manager",0.83511305,"No"
"Michael","M","Social.Worker",0.8711977,"No"
"Michael","M","Attorney",0.8326841,"No"
"Michael","M","Journalist",0.84857,"No"
"Michael","M","Musician",0.8733437,"No"
"Michael","M","Teacher",0.6954856,"No"
"Michael","M","Media.Manager",0.8706297,"No"
"Michael","M","Graphic.Designer",0.8594739,"No"
"Michael","M","Judge",0.85465693,"No"
"William","M","Artist",0.7632301,"No"
"William","M","Marketing.Manager",0.7424152,"No"
"William","M","Social.Worker",0.79029536,"No"
"William","M","Attorney",0.7500292,"No"
"William","M","Journalist",0.739292,"No"
"William","M","Musician",0.7701045,"No"
"William","M","Teacher",0.71915513,"No"
"William","M","Media.Manager",0.77590364,"No"
"William","M","Graphic.Designer",0.7911546,"No"
"William","M","Judge",0.7832364,"No"
"David","M","Artist",0.88905305,"No"
"David","M","Marketing.Manager",0.85499346,"No"
"David","M","Social.Worker",0.90032876,"No"
"David","M","Attorney",0.84802556,"No"
"David","M","Journalist",0.89206475,"No"
"David","M","Musician",0.9050572,"No"
"David","M","Teacher",0.6812335,"No"
"David","M","Media.Manager",0.89341146,"No"
"David","M","Graphic.Designer",0.88063455,"No"
"David","M","Judge",0.85004437,"No"
"Joseph","M","Artist",0.8145426,"No"
"Joseph","M","Marketing.Manager",0.75514984,"No"
"Joseph","M","Social.Worker",0.8107125,"No"
"Joseph","M","Attorney",0.82812095,"No"
"Joseph","M","Journalist",0.779067,"No"
"Joseph","M","Musician",0.8016195,"No"
"Joseph","M","Teacher",0.76856536,"No"
"Joseph","M","Media.Manager",0.7928229,"No"
"Joseph","M","Graphic.Designer",0.80289024,"No"
"Joseph","M","Judge",0.8441938,"No"
"Richard","M","Artist",0.7480623,"No"
"Richard","M","Marketing.Manager",0.7267381,"No"
"Richard","M","Social.Worker",0.769952,"No"
"Richard","M","Attorney",0.7433919,"No"
"Richard","M","Journalist",0.71979624,"No"
"Richard","M","Musician",0.7535787,"No"
"Richard","M","Teacher",0.70718986,"No"
"Richard","M","Media.Manager",0.75361705,"No"
"Richard","M","Graphic.Designer",0.7541498,"No"
"Richard","M","Judge",0.7729934,"No"
"Charles","M","Artist",0.88860804,"No"
"Charles","M","Marketing.Manager",0.8472374,"No"
"Charles","M","Social.Worker",0.8986838,"No"
"Charles","M","Attorney",0.8395566,"No"
"Charles","M","Journalist",0.88321733,"No"
"Charles","M","Musician",0.8958142,"No"
"Charles","M","Teacher",0.66031945,"No"
"Charles","M","Media.Manager",0.8826097,"No"
"Charles","M","Graphic.Designer",0.8778363,"No"
"Charles","M","Judge",0.8345249,"No"
"Thomas","M","Artist",0.80499274,"No"
"Thomas","M","Marketing.Manager",0.77972233,"No"
"Thomas","M","Social.Worker",0.81950784,"No"
"Thomas","M","Attorney",0.79643583,"No"
"Thomas","M","Journalist",0.7845291,"No"
"Thomas","M","Musician",0.813763,"No"
"Thomas","M","Teacher",0.69987035,"No"
"Thomas","M","Media.Manager",0.80696654,"No"
"Thomas","M","Graphic.Designer",0.81859696,"No"
"Thomas","M","Judge",0.8147751,"No"
"Christopher","M","Artist",0.5837313,"No"
"Christopher","M","Marketing.Manager",0.56342137,"No"
"Christopher","M","Social.Worker",0.5617484,"No"
"Christopher","M","Attorney",0.54651564,"No"
"Christopher","M","Journalist",0.54933596,"No"
"Christopher","M","Musician",0.5760252,"No"
"Christopher","M","Teacher",0.53840953,"No"
"Christopher","M","Media.Manager",0.5829626,"No"
"Christopher","M","Graphic.Designer",0.5468913,"No"
"Christopher","M","Judge",0.56529707,"No"
"Daniel","M","Artist",0.86230147,"No"
"Daniel","M","Marketing.Manager",0.8306243,"No"
"Daniel","M","Social.Worker",0.8699303,"No"
"Daniel","M","Attorney",0.84056365,"No"
"Daniel","M","Journalist",0.84666586,"No"
"Daniel","M","Musician",0.8683423,"No"
"Daniel","M","Teacher",0.71798027,"No"
"Daniel","M","Media.Manager",0.8657172,"No"
"Daniel","M","Graphic.Designer",0.86057246,"No"
"Daniel","M","Judge",0.85296446,"No"
"Matthew","M","Artist",0.8945614,"No"
"Matthew","M","Marketing.Manager",0.84879416,"No"
"Matthew","M","Social.Worker",0.9013004,"No"
"Matthew","M","Attorney",0.8502396,"No"
"Matthew","M","Journalist",0.8807756,"No"
"Matthew","M","Musician",0.90887874,"No"
