"Name","Race","Word","CosineSimilarity","Good_or_Bad"
"Camron","Black","polite",0.8801994,"Good"
"Camron","Black","civil",0.8121308,"Good"
"Camron","Black","charming",0.8579763,"Good"
"Camron","Black","gracious",0.795022,"Good"
"Camron","Black","gentle",0.85290843,"Good"
"Camron","Black","approachable",0.81525046,"Good"
"Camron","Black","love",0.83886427,"Good"
"Camron","Black","cool",0.871799,"Good"
"Tyree","Black","happy",0.8810701,"Good"
"Tyree","Black","agreeable",0.8472237,"Good"
"Tyree","Black","polite",0.9027386,"Good"
"Tyree","Black","civil",0.829153,"Good"
"Tyree","Black","charming",0.88656753,"Good"
"Tyree","Black","gracious",0.80973285,"Good"
"Tyree","Black","gentle",0.88040936,"Good"
"Tyree","Black","approachable",0.81259966,"Good"
"Tyree","Black","love",0.8540864,"Good"
"Tyree","Black","cool",0.905751,"Good"
"Jamari","Black","happy",0.83379614,"Good"
"Jamari","Black","agreeable",0.82065415,"Good"
"Jamari","Black","polite",0.86297125,"Good"
"Jamari","Black","civil",0.78298324,"Good"
"Jamari","Black","charming",0.8333361,"Good"
"Jamari","Black","gracious",0.7500934,"Good"
"Jamari","Black","gentle",0.8319795,"Good"
"Jamari","Black","approachable",0.7905855,"Good"
"Jamari","Black","love",0.8134968,"Good"
"Jamari","Black","cool",0.8487016,"Good"
"Reggie","Black","happy",0.8937049,"Good"
"Reggie","Black","agreeable",0.8405399,"Good"
"Reggie","Black","polite",0.9564967,"Good"
"Reggie","Black","civil",0.8583325,"Good"
"Reggie","Black","charming",0.91209996,"Good"
"Reggie","Black","gracious",0.7698347,"Good"
"Reggie","Black","gentle",0.9000904,"Good"
"Reggie","Black","approachable",0.8063954,"Good"
"Reggie","Black","love",0.8588374,"Good"
"Reggie","Black","cool",0.9202252,"Good"
"Jada","Black","happy",0.8646683,"Good"
"Jada","Black","agreeable",0.845982,"Good"
"Jada","Black","polite",0.8933483,"Good"
"Jada","Black","civil",0.8102643,"Good"
"Jada","Black","charming",0.8565171,"Good"
"Jada","Black","gracious",0.7849702,"Good"
"Jada","Black","gentle",0.86078537,"Good"
"Jada","Black","approachable",0.82378924,"Good"
"Jada","Black","love",0.83943045,"Good"
"Jada","Black","cool",0.8819648,"Good"
"Latoya","Black","happy",0.8044617,"Good"
"Latoya","Black","agreeable",0.8079725,"Good"
"Latoya","Black","polite",0.8428991,"Good"
"Latoya","Black","civil",0.776573,"Good"
"Latoya","Black","charming",0.81757367,"Good"
"Latoya","Black","gracious",0.78851795,"Good"
"Latoya","Black","gentle",0.80438167,"Good"
"Latoya","Black","approachable",0.80937314,"Good"
"Latoya","Black","love",0.79397774,"Good"
"Latoya","Black","cool",0.83513707,"Good"
"Jayla","Black","happy",0.83531207,"Good"
"Jayla","Black","agreeable",0.8109126,"Good"
"Jayla","Black","polite",0.8554775,"Good"
"Jayla","Black","civil",0.77408224,"Good"
"Jayla","Black","charming",0.8358711,"Good"
"Jayla","Black","gracious",0.7605865,"Good"
"Jayla","Black","gentle",0.82785964,"Good"
"Jayla","Black","approachable",0.77705824,"Good"
"Jayla","Black","love",0.81145984,"Good"
"Jayla","Black","cool",0.8502901,"Good"
"Tamika","Black","happy",0.84526455,"Good"
"Tamika","Black","agreeable",0.82919526,"Good"
"Tamika","Black","polite",0.87603724,"Good"
"Tamika","Black","civil",0.7820096,"Good"
"Tamika","Black","charming",0.86705273,"Good"
"Tamika","Black","gracious",0.7980785,"Good"
"Tamika","Black","gentle",0.85817534,"Good"
"Tamika","Black","approachable",0.81890786,"Good"
"Tamika","Black","love",0.82899183,"Good"
"Tamika","Black","cool",0.8662809,"Good"
"Latoyna","Black","happy",0.8093199,"Good"
"Latoyna","Black","agreeable",0.8138516,"Good"
"Latoyna","Black","polite",0.8549262,"Good"
"Latoyna","Black","civil",0.78830945,"Good"
"Latoyna","Black","charming",0.83258927,"Good"
"Latoyna","Black","gracious",0.79886454,"Good"
"Latoyna","Black","gentle",0.8278912,"Good"
"Latoyna","Black","approachable",0.8092468,"Good"
"Latoyna","Black","love",0.8057295,"Good"
"Latoyna","Black","cool",0.8424624,"Good"
"Journey","Black","happy",0.9038409,"Good"
"Journey","Black","agreeable",0.8402489,"Good"
"Journey","Black","polite",0.94678974,"Good"
"Journey","Black","civil",0.84061646,"Good"
"Journey","Black","charming",0.91345215,"Good"
"Journey","Black","gracious",0.7695943,"Good"
"Journey","Black","gentle",0.91014314,"Good"
"Journey","Black","approachable",0.8269815,"Good"
"Journey","Black","love",0.88007057,"Good"
"Journey","Black","cool",0.9133061,"Good"
"Tameka","Black","happy",0.8171489,"Good"
"Tameka","Black","agreeable",0.8140917,"Good"
"Tameka","Black","polite",0.8629544,"Good"
"Tameka","Black","civil",0.76977813,"Good"
"Tameka","Black","charming",0.8355993,"Good"
"Tameka","Black","gracious",0.76112014,"Good"
"Tameka","Black","gentle",0.8328008,"Good"
"Tameka","Black","approachable",0.79990286,"Good"
"Tameka","Black","love",0.7968153,"Good"
"Tameka","Black","cool",0.8492526,"Good"
"Journee","Black","happy",0.84582067,"Good"
"Journee","Black","agreeable",0.8261474,"Good"
"Journee","Black","polite",0.8553626,"Good"
"Journee","Black","civil",0.7811536,"Good"
"Journee","Black","charming",0.834261,"Good"
"Journee","Black","gracious",0.80993885,"Good"
"Journee","Black","gentle",0.8241192,"Good"
"Journee","Black","approachable",0.8022002,"Good"
"Journee","Black","love",0.80001336,"Good"
"Journee","Black","cool",0.8648701,"Good"
"Lawanda","Black","happy",0.8492044,"Good"
"Lawanda","Black","agreeable",0.85225666,"Good"
"Lawanda","Black","polite",0.8921224,"Good"
"Lawanda","Black","civil",0.8065067,"Good"
"Lawanda","Black","charming",0.8532731,"Good"
"Lawanda","Black","gracious",0.7812631,"Good"
"Lawanda","Black","gentle",0.8599974,"Good"
"Lawanda","Black","approachable",0.8257969,"Good"
"Lawanda","Black","love",0.82552344,"Good"
"Lawanda","Black","cool",0.8779779,"Good"
"Janiya","Black","happy",0.84452254,"Good"
"Janiya","Black","agreeable",0.8264891,"Good"
"Janiya","Black","polite",0.8662558,"Good"
"Janiya","Black","civil",0.7914777,"Good"
"Janiya","Black","charming",0.83943105,"Good"
"Janiya","Black","gracious",0.7930101,"Good"
"Janiya","Black","gentle",0.83180666,"Good"
"Janiya","Black","approachable",0.79977924,"Good"
"Janiya","Black","love",0.8259821,"Good"
"Janiya","Black","cool",0.85508764,"Good"
"James","White","happy",0.85807186,"Good"
"James","White","agreeable",0.8213761,"Good"
"James","White","polite",0.89806235,"Good"
"James","White","civil",0.83572745,"Good"
"James","White","charming",0.87264264,"Good"
"James","White","gracious",0.77368003,"Good"
"James","White","gentle",0.8643446,"Good"
"James","White","approachable",0.7976502,"Good"
"James","White","love",0.840717,"Good"
"James","White","cool",0.8807596,"Good"
"John","White","happy",0.8635542,"Good"
"John","White","agreeable",0.8245833,"Good"
"John","White","polite",0.8976092,"Good"
"John","White","civil",0.8418936,"Good"
"John","White","charming",0.8670938,"Good"
"John","White","gracious",0.76442695,"Good"
"John","White","gentle",0.86581403,"Good"
"John","White","approachable",0.7929637,"Good"
"John","White","love",0.84217983,"Good"
"John","White","cool",0.8762057,"Good"
"Robert","White","happy",0.86283135,"Good"
"Robert","White","agreeable",0.82353747,"Good"
"Robert","White","polite",0.89908457,"Good"
"Robert","White","civil",0.8298746,"Good"
"Robert","White","charming",0.8721949,"Good"
"Robert","White","gracious",0.768745,"Good"
"Robert","White","gentle",0.8659906,"Good"
"Robert","White","approachable",0.8037534,"Good"
"Robert","White","love",0.8448262,"Good"
"Robert","White","cool",0.87901807,"Good"
"Michael","White","happy",0.8719362,"Good"
"Michael","White","agreeable",0.8272613,"Good"
"Michael","White","polite",0.9072603,"Good"
"Michael","White","civil",0.83390844,"Good"
"Michael","White","charming",0.8826608,"Good"
"Michael","White","gracious",0.7693288,"Good"
"Michael","White","gentle",0.8810953,"Good"
"Michael","White","approachable",0.80429316,"Good"
"Michael","White","love",0.8453486,"Good"
"Michael","White","cool",0.8923507,"Good"
"William","White","happy",0.848526,"Good"
"William","White","agreeable",0.8155668,"Good"
"William","White","polite",0.8968009,"Good"
"William","White","civil",0.8386514,"Good"
"William","White","charming",0.8643421,"Good"
"William","White","gracious",0.7627902,"Good"
"William","White","gentle",0.8579632,"Good"
"William","White","approachable",0.7931037,"Good"
"William","White","love",0.82793957,"Good"
"William","White","cool",0.8745023,"Good"
"David","White","happy",0.70804703,"Good"
"David","White","agreeable",0.69331,"Good"
"David","White","polite",0.7322364,"Good"
"David","White","civil",0.6971135,"Good"
"David","White","charming",0.701117,"Good"
"David","White","gracious",0.6455431,"Good"
"David","White","gentle",0.71239626,"Good"
"David","White","approachable",0.6795064,"Good"
"David","White","love",0.7088541,"Good"
"David","White","cool",0.73505914,"Good"
"Joseph","White","happy",0.8645572,"Good"
"Joseph","White","agreeable",0.81632143,"Good"
"Joseph","White","polite",0.8979498,"Good"
"Joseph","White","civil",0.83730257,"Good"
"Joseph","White","charming",0.87053037,"Good"
"Joseph","White","gracious",0.7668535,"Good"
"Joseph","White","gentle",0.86791867,"Good"
"Joseph","White","approachable",0.7900959,"Good"
"Joseph","White","love",0.8430038,"Good"
"Joseph","White","cool",0.8771348,"Good"
"Richard","White","happy",0.8601152,"Good"
"Richard","White","agreeable",0.81507444,"Good"
"Richard","White","polite",0.8937304,"Good"
"Richard","White","civil",0.83176833,"Good"
"Richard","White","charming",0.8692775,"Good"
"Richard","White","gracious",0.77381754,"Good"
"Richard","White","gentle",0.86578286,"Good"
"Richard","White","approachable",0.79353935,"Good"
"Richard","White","love",0.8349398,"Good"
"Richard","White","cool",0.8779549,"Good"
"Charles","White","happy",0.844787,"Good"
"Charles","White","agreeable",0.8145839,"Good"
"Charles","White","polite",0.88256025,"Good"
"Charles","White","civil",0.8333999,"Good"
"Charles","White","charming",0.86089706,"Good"
"Charles","White","gracious",0.7620631,"Good"
"Charles","White","gentle",0.8522279,"Good"
"Charles","White","approachable",0.7881952,"Good"
"Charles","White","love",0.82503295,"Good"
"Charles","White","cool",0.86576694,"Good"
"Thomas","White","happy",0.71625847,"Good"
"Thomas","White","agreeable",0.7028558,"Good"
"Thomas","White","polite",0.7398707,"Good"
"Thomas","White","civil",0.70676255,"Good"
"Thomas","White","charming",0.70917773,"Good"
"Thomas","White","gracious",0.6584163,"Good"
"Thomas","White","gentle",0.72027385,"Good"
"Thomas","White","approachable",0.69199646,"Good"
"Thomas","White","love",0.71568036,"Good"
"Thomas","White","cool",0.7427548,"Good"
"Mary","White","happy",0.87185043,"Good"
"Mary","White","agreeable",0.82485497,"Good"
"Mary","White","polite",0.90017194,"Good"
"Mary","White","civil",0.8357107,"Good"
"Mary","White","charming",0.8724176,"Good"
"Mary","White","gracious",0.7806715,"Good"
"Mary","White","gentle",0.8754505,"Good"
"Mary","White","approachable",0.7916554,"Good"
"Mary","White","love",0.8555447,"Good"
"Mary","White","cool",0.8788905,"Good"
"Elizabeth","White","happy",0.8624633,"Good"
"Elizabeth","White","agreeable",0.816102,"Good"
"Elizabeth","White","polite",0.8920069,"Good"
"Elizabeth","White","civil",0.82762784,"Good"
"Elizabeth","White","charming",0.87111485,"Good"
"Elizabeth","White","gracious",0.7602781,"Good"
"Elizabeth","White","gentle",0.86501,"Good"
"Elizabeth","White","approachable",0.7810184,"Good"
"Elizabeth","White","love",0.84712684,"Good"
"Elizabeth","White","cool",0.8722106,"Good"
"Patricia","White","happy",0.86877835,"Good"
"Patricia","White","agreeable",0.828936,"Good"
"Patricia","White","polite",0.9115746,"Good"
"Patricia","White","civil",0.8396854,"Good"
"Patricia","White","charming",0.88385344,"Good"
"Patricia","White","gracious",0.76638114,"Good"
"Patricia","White","gentle",0.8752664,"Good"
"Patricia","White","approachable",0.7965678,"Good"
"Patricia","White","love",0.8525961,"Good"
"Patricia","White","cool",0.8804111,"Good"
"Jennifer","White","happy",0.87422276,"Good"
"Jennifer","White","agreeable",0.82970595,"Good"
"Jennifer","White","polite",0.9126953,"Good"
"Jennifer","White","civil",0.8404868,"Good"
"Jennifer","White","charming",0.88244814,"Good"
"Jennifer","White","gracious",0.7732067,"Good"
"Jennifer","White","gentle",0.87727976,"Good"
"Jennifer","White","approachable",0.79801196,"Good"
"Jennifer","White","love",0.85779715,"Good"
"Jennifer","White","cool",0.8875883,"Good"
"Linda","White","happy",0.86827654,"Good"
"Linda","White","agreeable",0.8186265,"Good"
"Linda","White","polite",0.9081399,"Good"
"Linda","White","civil",0.8282089,"Good"
"Linda","White","charming",0.8756937,"Good"
"Linda","White","gracious",0.7638861,"Good"
"Linda","White","gentle",0.8800254,"Good"
"Linda","White","approachable",0.7933985,"Good"
"Linda","White","love",0.8512809,"Good"
"Linda","White","cool",0.885824,"Good"
"Barbara","White","happy",0.86718047,"Good"
"Barbara","White","agreeable",0.8201339,"Good"
"Barbara","White","polite",0.9071253,"Good"
"Barbara","White","civil",0.83724743,"Good"
"Barbara","White","charming",0.8760272,"Good"
"Barbara","White","gracious",0.7670469,"Good"
"Barbara","White","gentle",0.8731048,"Good"
"Barbara","White","approachable",0.78988487,"Good"
"Barbara","White","love",0.84919125,"Good"
"Barbara","White","cool",0.8844161,"Good"
"Margaret","White","happy",0.8653485,"Good"
"Margaret","White","agreeable",0.81661046,"Good"
"Margaret","White","polite",0.90722215,"Good"
"Margaret","White","civil",0.8350249,"Good"
"Margaret","White","charming",0.871734,"Good"
"Margaret","White","gracious",0.7641458,"Good"
"Margaret","White","gentle",0.87117094,"Good"
"Margaret","White","approachable",0.78961945,"Good"
"Margaret","White","love",0.84649163,"Good"
"Margaret","White","cool",0.8814492,"Good"
"Susan","White","happy",0.87392235,"Good"
"Susan","White","agreeable",0.8239058,"Good"
"Susan","White","polite",0.9059969,"Good"
"Susan","White","civil",0.8287909,"Good"
"Susan","White","charming",0.8747848,"Good"
"Susan","White","gracious",0.7688389,"Good"
"Susan","White","gentle",0.87537163,"Good"
"Susan","White","approachable",0.79539055,"Good"
"Susan","White","love",0.8544934,"Good"
"Susan","White","cool",0.88487697,"Good"
"Sarah","White","happy",0.8757428,"Good"
"Sarah","White","agreeable",0.8291445,"Good"
"Sarah","White","polite",0.91028696,"Good"
"Sarah","White","civil",0.83359754,"Good"
"Sarah","White","charming",0.8816059,"Good"
"Sarah","White","gracious",0.77146506,"Good"
"Sarah","White","gentle",0.87896013,"Good"
"Sarah","White","approachable",0.8048139,"Good"
"Sarah","White","love",0.85463095,"Good"
"Sarah","White","cool",0.88704824,"Good"
"Jessica","White","happy",0.8674751,"Good"
"Jessica","White","agreeable",0.81515276,"Good"
"Jessica","White","polite",0.9024931,"Good"
"Jessica","White","civil",0.8392149,"Good"
"Jessica","White","charming",0.8683164,"Good"
"Jessica","White","gracious",0.7625493,"Good"
"Jessica","White","gentle",0.8671292,"Good"
"Jessica","White","approachable",0.7939303,"Good"
"Jessica","White","love",0.8530231,"Good"
"Jessica","White","cool",0.88148344,"Good"
"Paul","Latinx","happy",0.86017776,"Good"
"Paul","Latinx","agreeable",0.8238596,"Good"
"Paul","Latinx","polite",0.89577645,"Good"
"Paul","Latinx","civil",0.8370378,"Good"
"Paul","Latinx","charming",0.8683871,"Good"
"Paul","Latinx","gracious",0.76324224,"Good"
"Paul","Latinx","gentle",0.86653423,"Good"
"Paul","Latinx","approachable",0.7922249,"Good"
"Paul","Latinx","love",0.8413037,"Good"
"Paul","Latinx","cool",0.88211864,"Good"
"Vincent","Latinx","happy",0.86949,"Good"
"Vincent","Latinx","agreeable",0.83002627,"Good"
"Vincent","Latinx","polite",0.91076696,"Good"
"Vincent","Latinx","civil",0.84028935,"Good"
"Vincent","Latinx","charming",0.8840515,"Good"
"Vincent","Latinx","gracious",0.775363,"Good"
"Vincent","Latinx","gentle",0.87532705,"Good"
"Vincent","Latinx","approachable",0.8009244,"Good"
"Vincent","Latinx","love",0.8488905,"Good"
"Vincent","Latinx","cool",0.8911675,"Good"
"Victor","Latinx","happy",0.8609409,"Good"
"Victor","Latinx","agreeable",0.82475054,"Good"
"Victor","Latinx","polite",0.9099245,"Good"
"Victor","Latinx","civil",0.8410077,"Good"
"Victor","Latinx","charming",0.88401675,"Good"
"Victor","Latinx","gracious",0.7667792,"Good"
"Victor","Latinx","gentle",0.87153286,"Good"
"Victor","Latinx","approachable",0.79846984,"Good"
"Victor","Latinx","love",0.8443531,"Good"
"Victor","Latinx","cool",0.8896337,"Good"
"Adrian","Latinx","happy",0.8631996,"Good"
"Adrian","Latinx","agreeable",0.82286274,"Good"
"Adrian","Latinx","polite",0.90972054,"Good"
"Adrian","Latinx","civil",0.84795505,"Good"
"Adrian","Latinx","charming",0.87982965,"Good"
"Adrian","Latinx","gracious",0.76424456,"Good"
"Adrian","Latinx","gentle",0.8715616,"Good"
"Adrian","Latinx","approachable",0.80044454,"Good"
"Adrian","Latinx","love",0.8449406,"Good"
"Adrian","Latinx","cool",0.88662416,"Good"
"Marcus","Latinx","happy",0.85781574,"Good"
"Marcus","Latinx","agreeable",0.8243726,"Good"
"Marcus","Latinx","polite",0.9043398,"Good"
"Marcus","Latinx","civil",0.8395542,"Good"
"Marcus","Latinx","charming",0.8689455,"Good"
"Marcus","Latinx","gracious",0.7637634,"Good"
"Marcus","Latinx","gentle",0.8632983,"Good"
"Marcus","Latinx","approachable",0.7965112,"Good"
"Marcus","Latinx","love",0.835684,"Good"
"Marcus","Latinx","cool",0.8811027,"Good"
"Leo","Latinx","happy",0.86924857,"Good"
"Leo","Latinx","agreeable",0.82188773,"Good"
"Leo","Latinx","polite",0.91232795,"Good"
"Leo","Latinx","civil",0.83949006,"Good"
"Leo","Latinx","charming",0.8797857,"Good"
"Leo","Latinx","gracious",0.7672666,"Good"
"Leo","Latinx","gentle",0.8750114,"Good"
"Leo","Latinx","approachable",0.7976919,"Good"
"Leo","Latinx","love",0.84927714,"Good"
"Leo","Latinx","cool",0.88766,"Good"
"Miles","Latinx","happy",0.85503125,"Good"
"Miles","Latinx","agreeable",0.81659615,"Good"
"Miles","Latinx","polite",0.8978094,"Good"
"Miles","Latinx","civil",0.83342516,"Good"
"Miles","Latinx","charming",0.86584634,"Good"
"Miles","Latinx","gracious",0.76294297,"Good"
"Miles","Latinx","gentle",0.86438566,"Good"
"Miles","Latinx","approachable",0.7974012,"Good"
"Miles","Latinx","love",0.84178257,"Good"
"Miles","Latinx","cool",0.87767226,"Good"
"Roman","Latinx","happy",0.8484914,"Good"
"Roman","Latinx","agreeable",0.81700206,"Good"
"Roman","Latinx","polite",0.8923877,"Good"
"Roman","Latinx","civil",0.8463563,"Good"
"Roman","Latinx","charming",0.85925055,"Good"
"Roman","Latinx","gracious",0.76993465,"Good"
"Roman","Latinx","gentle",0.85808647,"Good"
"Roman","Latinx","approachable",0.7964144,"Good"
"Roman","Latinx","love",0.83395565,"Good"
"Roman","Latinx","cool",0.8726913,"Good"
"Sergio","Latinx","happy",0.86797374,"Good"
"Sergio","Latinx","agreeable",0.82444227,"Good"
"Sergio","Latinx","polite",0.9125719,"Good"
"Sergio","Latinx","civil",0.8379337,"Good"
"Sergio","Latinx","charming",0.8781657,"Good"
"Sergio","Latinx","gracious",0.76458275,"Good"
"Sergio","Latinx","gentle",0.8747511,"Good"
"Sergio","Latinx","approachable",0.80089396,"Good"
"Sergio","Latinx","love",0.85097945,"Good"
"Sergio","Latinx","cool",0.8885871,"Good"
"Felix","Latinx","happy",0.8654882,"Good"
"Felix","Latinx","agreeable",0.8269528,"Good"
"Felix","Latinx","polite",0.91327566,"Good"
"Felix","Latinx","civil",0.83846927,"Good"
"Felix","Latinx","charming",0.88328743,"Good"
"Felix","Latinx","gracious",0.7682795,"Good"
"Felix","Latinx","gentle",0.870007,"Good"
"Felix","Latinx","approachable",0.79802895,"Good"
"Felix","Latinx","love",0.8473134,"Good"
"Felix","Latinx","cool",0.88732624,"Good"
"Patricia","Latinx","happy",0.86877835,"Good"
"Patricia","Latinx","agreeable",0.828936,"Good"
"Patricia","Latinx","polite",0.9115746,"Good"
"Patricia","Latinx","civil",0.8396854,"Good"
"Patricia","Latinx","charming",0.88385344,"Good"
"Patricia","Latinx","gracious",0.76638114,"Good"
"Patricia","Latinx","gentle",0.8752664,"Good"
"Patricia","Latinx","approachable",0.7965678,"Good"
"Patricia","Latinx","love",0.8525961,"Good"
"Patricia","Latinx","cool",0.8804111,"Good"
"Laura","Latinx","happy",0.8681512,"Good"
"Laura","Latinx","agreeable",0.8243166,"Good"
"Laura","Latinx","polite",0.91099435,"Good"
"Laura","Latinx","civil",0.84377843,"Good"
"Laura","Latinx","charming",0.8833694,"Good"
"Laura","Latinx","gracious",0.77249706,"Good"
"Laura","Latinx","gentle",0.8814559,"Good"
"Laura","Latinx","approachable",0.8032793,"Good"
"Laura","Latinx","love",0.8610779,"Good"
"Laura","Latinx","cool",0.88607293,"Good"
"Amanda","Latinx","happy",0.868158,"Good"
"Amanda","Latinx","agreeable",0.8284106,"Good"
"Amanda","Latinx","polite",0.91147935,"Good"
"Amanda","Latinx","civil",0.846395,"Good"
"Amanda","Latinx","charming",0.87728834,"Good"
"Amanda","Latinx","gracious",0.7648722,"Good"
"Amanda","Latinx","gentle",0.87152886,"Good"
"Amanda","Latinx","approachable",0.80240107,"Good"
"Amanda","Latinx","love",0.85077584,"Good"
"Amanda","Latinx","cool",0.8870943,"Good"
"Victoria","Latinx","happy",0.84007597,"Good"
"Victoria","Latinx","agreeable",0.807269,"Good"
"Victoria","Latinx","polite",0.8811885,"Good"
"Victoria","Latinx","civil",0.8396611,"Good"
"Victoria","Latinx","charming",0.85636795,"Good"
"Victoria","Latinx","gracious",0.76131237,"Good"
"Victoria","Latinx","gentle",0.8513083,"Good"
"Victoria","Latinx","approachable",0.7827617,"Good"
"Victoria","Latinx","love",0.8283267,"Good"
"Victoria","Latinx","cool",0.86026454,"Good"
"Julia","Latinx","happy",0.8516428,"Good"
"Julia","Latinx","agreeable",0.8152573,"Good"
"Julia","Latinx","polite",0.88775367,"Good"
"Julia","Latinx","civil",0.8331623,"Good"
"Julia","Latinx","charming",0.86093736,"Good"
"Julia","Latinx","gracious",0.7578414,"Good"
"Julia","Latinx","gentle",0.85432565,"Good"
"Julia","Latinx","approachable",0.7863982,"Good"
"Julia","Latinx","love",0.83573216,"Good"
"Julia","Latinx","cool",0.8680885,"Good"
"Gloria","Latinx","happy",0.8725289,"Good"
"Gloria","Latinx","agreeable",0.8312284,"Good"
"Gloria","Latinx","polite",0.9125195,"Good"
"Gloria","Latinx","civil",0.846562,"Good"
"Gloria","Latinx","charming",0.8790972,"Good"
"Gloria","Latinx","gracious",0.77377397,"Good"
"Gloria","Latinx","gentle",0.8807036,"Good"
"Gloria","Latinx","approachable",0.80046797,"Good"
"Gloria","Latinx","love",0.85921955,"Good"
"Gloria","Latinx","cool",0.88514966,"Good"
"Diana","Latinx","happy",0.86985064,"Good"
"Diana","Latinx","agreeable",0.8225783,"Good"
"Diana","Latinx","polite",0.8925131,"Good"
"Diana","Latinx","civil",0.8296187,"Good"
"Diana","Latinx","charming",0.87518466,"Good"
"Diana","Latinx","gracious",0.7687533,"Good"
"Diana","Latinx","gentle",0.8723165,"Good"
"Diana","Latinx","approachable",0.78702205,"Good"
"Diana","Latinx","love",0.8542414,"Good"
"Diana","Latinx","cool",0.8784651,"Good"
"Clara","Latinx","happy",0.8614801,"Good"
"Clara","Latinx","agreeable",0.81074405,"Good"
"Clara","Latinx","polite",0.8981769,"Good"
"Clara","Latinx","civil",0.83309376,"Good"
"Clara","Latinx","charming",0.8681793,"Good"
"Clara","Latinx","gracious",0.7620683,"Good"
"Clara","Latinx","gentle",0.8681461,"Good"
"Clara","Latinx","approachable",0.7819311,"Good"
"Clara","Latinx","love",0.84287226,"Good"
"Clara","Latinx","cool",0.87185955,"Good"
"Paula","Latinx","happy",0.86920327,"Good"
"Paula","Latinx","agreeable",0.8201909,"Good"
"Paula","Latinx","polite",0.9057168,"Good"
"Paula","Latinx","civil",0.8373161,"Good"
"Paula","Latinx","charming",0.8735025,"Good"
"Paula","Latinx","gracious",0.7596737,"Good"
"Paula","Latinx","gentle",0.87208086,"Good"
"Paula","Latinx","approachable",0.7889098,"Good"
"Paula","Latinx","love",0.8485764,"Good"
"Paula","Latinx","cool",0.88530695,"Good"
"Norma","Latinx","happy",0.87637556,"Good"
"Norma","Latinx","agreeable",0.82518977,"Good"
"Norma","Latinx","polite",0.9173614,"Good"
"Norma","Latinx","civil",0.845346,"Good"
"Norma","Latinx","charming",0.8800578,"Good"
"Norma","Latinx","gracious",0.7584668,"Good"
"Norma","Latinx","gentle",0.8806099,"Good"
"Norma","Latinx","approachable",0.79134107,"Good"
"Norma","Latinx","love",0.8567421,"Good"
"Norma","Latinx","cool",0.89141345,"Good"
"Lian","Chinese","happy",0.8504408,"Good"
