"Name","Gender","Career","CosineSimilarity","STEM"
"Paul","M","Computer.Systems.Analyst",0.85518306,"Yes"
"Mark","M","Software.Developer",0.8565932,"Yes"
"Mark","M","Nurse.Practitioner",0.840428,"Yes"
"Mark","M","Health.Services.Manager",0.86624336,"Yes"
"Mark","M","Physicians.Assistant",0.8726741,"Yes"
"Mark","M","Security.Analyst",0.8659996,"Yes"
"Mark","M","IT.Manager",0.9005504,"Yes"
"Mark","M","Web.Developer",0.8529502,"Yes"
"Mark","M","Dentist",0.86683357,"Yes"
"Mark","M","Orthodontist",0.82183594,"Yes"
"Mark","M","Computer.Systems.Analyst",0.8644802,"Yes"
"Andrew","M","Software.Developer",0.84250045,"Yes"
"Andrew","M","Nurse.Practitioner",0.83117044,"Yes"
"Andrew","M","Health.Services.Manager",0.86093867,"Yes"
"Andrew","M","Physicians.Assistant",0.8636496,"Yes"
"Andrew","M","Security.Analyst",0.85407937,"Yes"
"Andrew","M","IT.Manager",0.89499193,"Yes"
"Andrew","M","Web.Developer",0.84000504,"Yes"
"Andrew","M","Dentist",0.8534051,"Yes"
"Andrew","M","Orthodontist",0.81285954,"Yes"
"Andrew","M","Computer.Systems.Analyst",0.8559157,"Yes"
"Edward","M","Software.Developer",0.91434306,"Yes"
"Edward","M","Nurse.Practitioner",0.83744,"Yes"
"Edward","M","Health.Services.Manager",0.86414784,"Yes"
"Edward","M","Physicians.Assistant",0.8932928,"Yes"
"Edward","M","Security.Analyst",0.9185923,"Yes"
"Edward","M","IT.Manager",0.9035307,"Yes"
"Edward","M","Web.Developer",0.9088891,"Yes"
"Edward","M","Dentist",0.90910167,"Yes"
"Edward","M","Orthodontist",0.84981227,"Yes"
"Edward","M","Computer.Systems.Analyst",0.87353337,"Yes"
"Mary","F","Software.Developer",0.8562031,"Yes"
"Mary","F","Nurse.Practitioner",0.8364559,"Yes"
"Mary","F","Health.Services.Manager",0.8620455,"Yes"
"Mary","F","Physicians.Assistant",0.870664,"Yes"
"Mary","F","Security.Analyst",0.86542964,"Yes"
"Mary","F","IT.Manager",0.8935799,"Yes"
"Mary","F","Web.Developer",0.8510771,"Yes"
"Mary","F","Dentist",0.86457473,"Yes"
"Mary","F","Orthodontist",0.82091093,"Yes"
"Mary","F","Computer.Systems.Analyst",0.8585682,"Yes"
"Elizabeth","F","Software.Developer",0.8845701,"Yes"
"Elizabeth","F","Nurse.Practitioner",0.8352151,"Yes"
"Elizabeth","F","Health.Services.Manager",0.86428493,"Yes"
"Elizabeth","F","Physicians.Assistant",0.8831388,"Yes"
"Elizabeth","F","Security.Analyst",0.891522,"Yes"
"Elizabeth","F","IT.Manager",0.90077853,"Yes"
"Elizabeth","F","Web.Developer",0.87867993,"Yes"
"Elizabeth","F","Dentist",0.8859006,"Yes"
"Elizabeth","F","Orthodontist",0.8371984,"Yes"
"Elizabeth","F","Computer.Systems.Analyst",0.8694751,"Yes"
"Patricia","F","Software.Developer",0.96001,"Yes"
"Patricia","F","Nurse.Practitioner",0.81917554,"Yes"
"Patricia","F","Health.Services.Manager",0.83264196,"Yes"
"Patricia","F","Physicians.Assistant",0.8907549,"Yes"
"Patricia","F","Security.Analyst",0.95518184,"Yes"
"Patricia","F","IT.Manager",0.8634652,"Yes"
"Patricia","F","Web.Developer",0.96006256,"Yes"
"Patricia","F","Dentist",0.92850727,"Yes"
"Patricia","F","Orthodontist",0.8531162,"Yes"
"Patricia","F","Computer.Systems.Analyst",0.8530518,"Yes"
"Jennifer","F","Software.Developer",0.9459016,"Yes"
"Jennifer","F","Nurse.Practitioner",0.8296479,"Yes"
"Jennifer","F","Health.Services.Manager",0.8481684,"Yes"
"Jennifer","F","Physicians.Assistant",0.89107597,"Yes"
"Jennifer","F","Security.Analyst",0.94316906,"Yes"
"Jennifer","F","IT.Manager",0.8823663,"Yes"
"Jennifer","F","Web.Developer",0.94029397,"Yes"
"Jennifer","F","Dentist",0.92601043,"Yes"
"Jennifer","F","Orthodontist",0.85697865,"Yes"
"Jennifer","F","Computer.Systems.Analyst",0.85872334,"Yes"
"Linda","F","Software.Developer",0.96034163,"Yes"
"Linda","F","Nurse.Practitioner",0.8368973,"Yes"
"Linda","F","Health.Services.Manager",0.85216427,"Yes"
"Linda","F","Physicians.Assistant",0.90337235,"Yes"
"Linda","F","Security.Analyst",0.9630728,"Yes"
"Linda","F","IT.Manager",0.88752073,"Yes"
"Linda","F","Web.Developer",0.958916,"Yes"
"Linda","F","Dentist",0.93997663,"Yes"
"Linda","F","Orthodontist",0.8667932,"Yes"
"Linda","F","Computer.Systems.Analyst",0.87484187,"Yes"
"Barbara","F","Software.Developer",0.96159935,"Yes"
"Barbara","F","Nurse.Practitioner",0.8276459,"Yes"
"Barbara","F","Health.Services.Manager",0.8430376,"Yes"
"Barbara","F","Physicians.Assistant",0.89787257,"Yes"
"Barbara","F","Security.Analyst",0.96293986,"Yes"
"Barbara","F","IT.Manager",0.87485325,"Yes"
"Barbara","F","Web.Developer",0.9611657,"Yes"
"Barbara","F","Dentist",0.9349182,"Yes"
"Barbara","F","Orthodontist",0.865491,"Yes"
"Barbara","F","Computer.Systems.Analyst",0.8665989,"Yes"
"Margaret","F","Software.Developer",0.9157223,"Yes"
"Margaret","F","Nurse.Practitioner",0.85645586,"Yes"
"Margaret","F","Health.Services.Manager",0.88070524,"Yes"
"Margaret","F","Physicians.Assistant",0.90580237,"Yes"
"Margaret","F","Security.Analyst",0.9319525,"Yes"
"Margaret","F","IT.Manager",0.9251349,"Yes"
"Margaret","F","Web.Developer",0.91486526,"Yes"
"Margaret","F","Dentist",0.90817153,"Yes"
"Margaret","F","Orthodontist",0.85848457,"Yes"
"Margaret","F","Computer.Systems.Analyst",0.8947841,"Yes"
"Susan","F","Software.Developer",0.93334997,"Yes"
"Susan","F","Nurse.Practitioner",0.83724207,"Yes"
"Susan","F","Health.Services.Manager",0.85846025,"Yes"
"Susan","F","Physicians.Assistant",0.89483076,"Yes"
"Susan","F","Security.Analyst",0.9348919,"Yes"
"Susan","F","IT.Manager",0.8944525,"Yes"
"Susan","F","Web.Developer",0.9277814,"Yes"
"Susan","F","Dentist",0.9206608,"Yes"
"Susan","F","Orthodontist",0.8583447,"Yes"
"Susan","F","Computer.Systems.Analyst",0.8682802,"Yes"
"Dorothy","F","Software.Developer",0.92694765,"Yes"
"Dorothy","F","Nurse.Practitioner",0.8301812,"Yes"
"Dorothy","F","Health.Services.Manager",0.84330976,"Yes"
"Dorothy","F","Physicians.Assistant",0.8992065,"Yes"
"Dorothy","F","Security.Analyst",0.9227464,"Yes"
"Dorothy","F","IT.Manager",0.83621943,"Yes"
"Dorothy","F","Web.Developer",0.92395854,"Yes"
"Dorothy","F","Dentist",0.9501686,"Yes"
"Dorothy","F","Orthodontist",0.87615657,"Yes"
"Dorothy","F","Computer.Systems.Analyst",0.8648538,"Yes"
"Sarah","F","Software.Developer",0.8482542,"Yes"
"Sarah","F","Nurse.Practitioner",0.82375467,"Yes"
"Sarah","F","Health.Services.Manager",0.8583946,"Yes"
"Sarah","F","Physicians.Assistant",0.8646431,"Yes"
"Sarah","F","Security.Analyst",0.85725677,"Yes"
"Sarah","F","IT.Manager",0.89118165,"Yes"
"Sarah","F","Web.Developer",0.84405446,"Yes"
"Sarah","F","Dentist",0.85400504,"Yes"
"Sarah","F","Orthodontist",0.81001943,"Yes"
"Sarah","F","Computer.Systems.Analyst",0.8528564,"Yes"
"Jessica","F","Software.Developer",0.8823616,"Yes"
"Jessica","F","Nurse.Practitioner",0.8308454,"Yes"
"Jessica","F","Health.Services.Manager",0.86192983,"Yes"
"Jessica","F","Physicians.Assistant",0.8805855,"Yes"
"Jessica","F","Security.Analyst",0.8892462,"Yes"
"Jessica","F","IT.Manager",0.9000571,"Yes"
"Jessica","F","Web.Developer",0.8795197,"Yes"
"Jessica","F","Dentist",0.88233507,"Yes"
"Jessica","F","Orthodontist",0.8281466,"Yes"
"Jessica","F","Computer.Systems.Analyst",0.86374456,"Yes"
"Helen","F","Software.Developer",0.92464995,"Yes"
"Helen","F","Nurse.Practitioner",0.8468924,"Yes"
"Helen","F","Health.Services.Manager",0.8727952,"Yes"
"Helen","F","Physicians.Assistant",0.9048818,"Yes"
"Helen","F","Security.Analyst",0.9371976,"Yes"
"Helen","F","IT.Manager",0.9194646,"Yes"
"Helen","F","Web.Developer",0.9226195,"Yes"
"Helen","F","Dentist",0.9159991,"Yes"
"Helen","F","Orthodontist",0.85523075,"Yes"
"Helen","F","Computer.Systems.Analyst",0.89124775,"Yes"
"Nancy","F","Software.Developer",0.9339127,"Yes"
"Nancy","F","Nurse.Practitioner",0.86804825,"Yes"
"Nancy","F","Health.Services.Manager",0.8788406,"Yes"
"Nancy","F","Physicians.Assistant",0.91063243,"Yes"
"Nancy","F","Security.Analyst",0.94847,"Yes"
"Nancy","F","IT.Manager",0.9211428,"Yes"
"Nancy","F","Web.Developer",0.9340838,"Yes"
"Nancy","F","Dentist",0.924719,"Yes"
"Nancy","F","Orthodontist",0.86824733,"Yes"
"Nancy","F","Computer.Systems.Analyst",0.8919597,"Yes"
"Betty","F","Software.Developer",0.9260275,"Yes"
"Betty","F","Nurse.Practitioner",0.85228586,"Yes"
"Betty","F","Health.Services.Manager",0.8746208,"Yes"
"Betty","F","Physicians.Assistant",0.90454495,"Yes"
"Betty","F","Security.Analyst",0.93894935,"Yes"
"Betty","F","IT.Manager",0.9202339,"Yes"
"Betty","F","Web.Developer",0.9232432,"Yes"
"Betty","F","Dentist",0.9131377,"Yes"
"Betty","F","Orthodontist",0.8637442,"Yes"
"Betty","F","Computer.Systems.Analyst",0.8864622,"Yes"
"Karen","F","Software.Developer",0.92835784,"Yes"
"Karen","F","Nurse.Practitioner",0.85794485,"Yes"
"Karen","F","Health.Services.Manager",0.87844205,"Yes"
"Karen","F","Physicians.Assistant",0.90689844,"Yes"
"Karen","F","Security.Analyst",0.94464844,"Yes"
"Karen","F","IT.Manager",0.9241337,"Yes"
"Karen","F","Web.Developer",0.92781,"Yes"
"Karen","F","Dentist",0.92031676,"Yes"
"Karen","F","Orthodontist",0.8603636,"Yes"
"Karen","F","Computer.Systems.Analyst",0.8921565,"Yes"
"Lisa","F","Software.Developer",0.9483588,"Yes"
"Lisa","F","Nurse.Practitioner",0.8312908,"Yes"
"Lisa","F","Health.Services.Manager",0.84767556,"Yes"
"Lisa","F","Physicians.Assistant",0.8915158,"Yes"
"Lisa","F","Security.Analyst",0.9465554,"Yes"
"Lisa","F","IT.Manager",0.8838978,"Yes"
"Lisa","F","Web.Developer",0.9428916,"Yes"
"Lisa","F","Dentist",0.92835134,"Yes"
"Lisa","F","Orthodontist",0.8582549,"Yes"
"Lisa","F","Computer.Systems.Analyst",0.8611193,"Yes"
"Anna","F","Software.Developer",0.8623486,"Yes"
"Anna","F","Nurse.Practitioner",0.8246892,"Yes"
"Anna","F","Health.Services.Manager",0.8554089,"Yes"
"Anna","F","Physicians.Assistant",0.86988133,"Yes"
"Anna","F","Security.Analyst",0.8703367,"Yes"
"Anna","F","IT.Manager",0.894417,"Yes"
"Anna","F","Web.Developer",0.8572923,"Yes"
"Anna","F","Dentist",0.86485237,"Yes"
"Anna","F","Orthodontist",0.82110965,"Yes"
"Anna","F","Computer.Systems.Analyst",0.85755765,"Yes"
"Sandra","F","Software.Developer",0.9393992,"Yes"
"Sandra","F","Nurse.Practitioner",0.8556483,"Yes"
"Sandra","F","Health.Services.Manager",0.8755884,"Yes"
"Sandra","F","Physicians.Assistant",0.9151841,"Yes"
"Sandra","F","Security.Analyst",0.9467248,"Yes"
"Sandra","F","IT.Manager",0.921282,"Yes"
"Sandra","F","Web.Developer",0.93824786,"Yes"
"Sandra","F","Dentist",0.9231562,"Yes"
"Sandra","F","Orthodontist",0.85823727,"Yes"
"Sandra","F","Computer.Systems.Analyst",0.89505047,"Yes"
"Emily","F","Software.Developer",0.9281413,"Yes"
"Emily","F","Nurse.Practitioner",0.835717,"Yes"
"Emily","F","Health.Services.Manager",0.8580983,"Yes"
"Emily","F","Physicians.Assistant",0.8949975,"Yes"
"Emily","F","Security.Analyst",0.9304847,"Yes"
"Emily","F","IT.Manager",0.8965981,"Yes"
"Emily","F","Web.Developer",0.92316705,"Yes"
"Emily","F","Dentist",0.91687626,"Yes"
"Emily","F","Orthodontist",0.85566676,"Yes"
"Emily","F","Computer.Systems.Analyst",0.86767036,"Yes"
"Ashley","F","Software.Developer",0.91513085,"Yes"
"Ashley","F","Nurse.Practitioner",0.84262216,"Yes"
"Ashley","F","Health.Services.Manager",0.87320256,"Yes"
"Ashley","F","Physicians.Assistant",0.90019166,"Yes"
"Ashley","F","Security.Analyst",0.93071336,"Yes"
"Ashley","F","IT.Manager",0.9143858,"Yes"
"Ashley","F","Web.Developer",0.9143238,"Yes"
"Ashley","F","Dentist",0.9036024,"Yes"
"Ashley","F","Orthodontist",0.84942347,"Yes"
"Ashley","F","Computer.Systems.Analyst",0.880623,"Yes"
"James","M","Artist",0.88685703,"No"
"James","M","Marketing.Manager",0.85569304,"No"
"James","M","Social.Worker",0.8403758,"No"
"James","M","Attorney",0.90087867,"No"
"James","M","Journalist",0.8702707,"No"
"James","M","Musician",0.8473037,"No"
"James","M","Teacher",0.8870133,"No"
"James","M","Media.Manager",0.8823259,"No"
"James","M","Graphic.Designer",0.8229377,"No"
"James","M","Judge",0.96499145,"No"
"John","M","Artist",0.8959621,"No"
"John","M","Marketing.Manager",0.861751,"No"
"John","M","Social.Worker",0.849248,"No"
"John","M","Attorney",0.9089465,"No"
"John","M","Journalist",0.87967575,"No"
"John","M","Musician",0.856224,"No"
"John","M","Teacher",0.8950521,"No"
"John","M","Media.Manager",0.8883792,"No"
"John","M","Graphic.Designer",0.8302873,"No"
"John","M","Judge",0.9648435,"No"
"Robert","M","Artist",0.9067806,"No"
"Robert","M","Marketing.Manager",0.8691326,"No"
"Robert","M","Social.Worker",0.85984397,"No"
"Robert","M","Attorney",0.9206348,"No"
"Robert","M","Journalist",0.88776535,"No"
"Robert","M","Musician",0.8687219,"No"
"Robert","M","Teacher",0.90283406,"No"
"Robert","M","Media.Manager",0.8986085,"No"
"Robert","M","Graphic.Designer",0.83901036,"No"
"Robert","M","Judge",0.97184736,"No"
"Michael","M","Artist",0.89109844,"No"
"Michael","M","Marketing.Manager",0.8583935,"No"
"Michael","M","Social.Worker",0.8431805,"No"
"Michael","M","Attorney",0.90470177,"No"
"Michael","M","Journalist",0.87274235,"No"
"Michael","M","Musician",0.85358435,"No"
"Michael","M","Teacher",0.8906343,"No"
"Michael","M","Media.Manager",0.8855927,"No"
"Michael","M","Graphic.Designer",0.82717365,"No"
"Michael","M","Judge",0.9657248,"No"
"William","M","Artist",0.95016617,"No"
"William","M","Marketing.Manager",0.8957431,"No"
"William","M","Social.Worker",0.9021529,"No"
"William","M","Attorney",0.9618081,"No"
"William","M","Journalist",0.92343426,"No"
"William","M","Musician",0.90897447,"No"
"William","M","Teacher",0.9337204,"No"
"William","M","Media.Manager",0.92768955,"No"
"William","M","Graphic.Designer",0.87715244,"No"
"William","M","Judge",0.9559001,"No"
"David","M","Artist",0.88028663,"No"
"David","M","Marketing.Manager",0.8510934,"No"
"David","M","Social.Worker",0.8343622,"No"
"David","M","Attorney",0.8934727,"No"
"David","M","Journalist",0.8652701,"No"
"David","M","Musician",0.84172666,"No"
"David","M","Teacher",0.8813507,"No"
"David","M","Media.Manager",0.8757168,"No"
"David","M","Graphic.Designer",0.81795055,"No"
"David","M","Judge",0.96159977,"No"
"Joseph","M","Artist",0.90712833,"No"
"Joseph","M","Marketing.Manager",0.8682067,"No"
"Joseph","M","Social.Worker",0.86181414,"No"
"Joseph","M","Attorney",0.92016006,"No"
"Joseph","M","Journalist",0.8882317,"No"
"Joseph","M","Musician",0.86950576,"No"
"Joseph","M","Teacher",0.9033211,"No"
"Joseph","M","Media.Manager",0.89677244,"No"
"Joseph","M","Graphic.Designer",0.8395875,"No"
"Joseph","M","Judge",0.96809274,"No"
"Richard","M","Artist",0.9246374,"No"
"Richard","M","Marketing.Manager",0.8812948,"No"
"Richard","M","Social.Worker",0.87627405,"No"
"Richard","M","Attorney",0.937494,"No"
"Richard","M","Journalist",0.9021282,"No"
"Richard","M","Musician",0.8834407,"No"
"Richard","M","Teacher",0.9159447,"No"
"Richard","M","Media.Manager",0.9108156,"No"
"Richard","M","Graphic.Designer",0.85414207,"No"
"Richard","M","Judge",0.96960425,"No"
"Charles","M","Artist",0.90537417,"No"
"Charles","M","Marketing.Manager",0.86750734,"No"
"Charles","M","Social.Worker",0.85974115,"No"
"Charles","M","Attorney",0.91743696,"No"
"Charles","M","Journalist",0.8848118,"No"
"Charles","M","Musician",0.86554986,"No"
"Charles","M","Teacher",0.90126485,"No"
"Charles","M","Media.Manager",0.89460224,"No"
"Charles","M","Graphic.Designer",0.8377116,"No"
"Charles","M","Judge",0.9652237,"No"
"Thomas","M","Artist",0.88436866,"No"
"Thomas","M","Marketing.Manager",0.8580651,"No"
"Thomas","M","Social.Worker",0.8374196,"No"
"Thomas","M","Attorney",0.8976568,"No"
"Thomas","M","Journalist",0.8688188,"No"
"Thomas","M","Musician",0.84619707,"No"
"Thomas","M","Teacher",0.8871938,"No"
"Thomas","M","Media.Manager",0.88103026,"No"
"Thomas","M","Graphic.Designer",0.82100827,"No"
"Thomas","M","Judge",0.9681916,"No"
"Christopher","M","Artist",0.9029256,"No"
"Christopher","M","Marketing.Manager",0.8664192,"No"
"Christopher","M","Social.Worker",0.8554962,"No"
"Christopher","M","Attorney",0.91623205,"No"
"Christopher","M","Journalist",0.88317055,"No"
"Christopher","M","Musician",0.8622774,"No"
"Christopher","M","Teacher",0.89968026,"No"
"Christopher","M","Media.Manager",0.894495,"No"
"Christopher","M","Graphic.Designer",0.83600956,"No"
"Christopher","M","Judge",0.969247,"No"
"Daniel","M","Artist",0.8923725,"No"
"Daniel","M","Marketing.Manager",0.8562761,"No"
"Daniel","M","Social.Worker",0.8463293,"No"
"Daniel","M","Attorney",0.90556306,"No"
"Daniel","M","Journalist",0.87338775,"No"
"Daniel","M","Musician",0.8516679,"No"
"Daniel","M","Teacher",0.89140874,"No"
"Daniel","M","Media.Manager",0.8836849,"No"
"Daniel","M","Graphic.Designer",0.82650995,"No"
"Daniel","M","Judge",0.9667316,"No"
"Matthew","M","Artist",0.897246,"No"
"Matthew","M","Marketing.Manager",0.86036503,"No"
"Matthew","M","Social.Worker",0.8487351,"No"
"Matthew","M","Attorney",0.9095782,"No"
"Matthew","M","Journalist",0.87649995,"No"
